Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2009,13,LAC,Los Angeles Clippers,Al Thornton,25,71,67,37.4,6.6,14.8,0.45,0.3,1.1,0.25,6.3,13.7,0.46,0.46,3.3,4.4,0.75,1.7,3.5,5.2,1.5,0.8,0.9,1.8,3.2,16.8
2009,13,LAC,Los Angeles Clippers,Zach Randolph,27,39,34,35.1,8.5,17.5,0.49,0.6,1.9,0.34,7.9,15.7,0.5,0.5,3.2,4.5,0.7,3.0,6.4,9.4,2.3,0.8,0.3,2.3,2.7,20.9
2009,13,LAC,Los Angeles Clippers,Baron Davis,29,65,60,34.6,5.5,14.8,0.37,1.5,5.0,0.3,3.9,9.7,0.41,0.42,2.4,3.2,0.76,0.7,3.0,3.7,7.7,1.7,0.5,3.0,3.0,14.9
2009,13,LAC,Los Angeles Clippers,Eric Gordon,20,78,65,34.3,5.3,11.6,0.46,1.7,4.3,0.39,3.6,7.2,0.5,0.53,3.8,4.5,0.85,0.6,2.0,2.6,2.8,1.0,0.4,2.1,2.2,16.1
2009,13,LAC,Los Angeles Clippers,Cuttino Mobley,33,11,11,33.2,5.7,13.3,0.43,1.1,3.2,0.34,4.6,10.1,0.46,0.47,1.2,1.6,0.72,0.8,1.8,2.6,1.1,1.4,0.2,1.6,1.9,13.7
2009,13,LAC,Los Angeles Clippers,Marcus Camby,34,62,55,31.0,4.1,8.0,0.51,0.0,0.1,0.25,4.1,7.9,0.51,0.51,2.1,2.9,0.72,2.6,8.5,11.1,2.0,0.8,2.1,1.5,2.1,10.3
2009,13,LAC,Los Angeles Clippers,Chris Kaman,26,31,24,29.7,5.2,9.8,0.53,0.0,0.0,,5.2,9.8,0.53,0.53,1.6,2.4,0.68,2.4,5.5,8.0,1.5,0.5,1.5,2.7,3.0,12.0
2009,13,LAC,Los Angeles Clippers,Fred Jones,29,52,21,28.8,2.5,6.1,0.41,1.0,2.8,0.37,1.4,3.3,0.44,0.49,1.3,1.6,0.82,0.4,2.0,2.4,3.6,1.0,0.2,1.3,2.2,7.3
2009,13,LAC,Los Angeles Clippers,Tim Thomas,31,10,5,22.0,3.4,9.0,0.38,0.6,2.0,0.3,2.8,7.0,0.4,0.41,2.1,3.4,0.62,1.4,3.2,4.6,1.0,0.3,0.1,1.4,2.6,9.5
2009,13,LAC,Los Angeles Clippers,Ricky Davis,29,36,9,21.8,2.3,6.8,0.34,1.0,3.1,0.32,1.3,3.7,0.36,0.41,0.9,1.0,0.86,0.3,1.4,1.7,2.3,0.5,0.1,1.1,1.8,6.4
2009,13,LAC,Los Angeles Clippers,Mardy Collins,24,39,14,20.9,2.5,5.7,0.43,0.3,0.7,0.46,2.2,5.0,0.43,0.46,0.6,0.9,0.65,0.7,1.8,2.5,2.6,0.7,0.3,1.4,1.9,5.9
2009,13,LAC,Los Angeles Clippers,Brian Skinner,32,51,21,16.5,1.8,4.0,0.45,0.0,0.0,0.0,1.8,4.0,0.45,0.45,0.6,0.9,0.64,1.4,2.6,4.0,0.5,0.3,1.0,0.8,1.8,4.2
2009,13,LAC,Los Angeles Clippers,Steve Novak,25,71,3,16.4,2.5,5.6,0.44,1.7,4.0,0.42,0.8,1.5,0.52,0.6,0.3,0.3,0.91,0.3,1.5,1.8,0.6,0.3,0.1,0.3,1.0,6.9
2009,13,LAC,Los Angeles Clippers,Mike Taylor,23,51,5,15.1,2.2,5.2,0.41,0.3,0.8,0.32,1.9,4.5,0.43,0.44,1.1,1.6,0.69,0.4,1.3,1.7,2.1,0.7,0.0,1.4,1.6,5.7
2009,13,LAC,Los Angeles Clippers,DeAndre Jordan,20,53,13,14.5,1.8,2.8,0.63,0.0,0.0,,1.8,2.8,0.63,0.63,0.8,2.1,0.38,1.4,3.1,4.5,0.2,0.2,1.1,0.8,1.8,4.3
2009,13,LAC,Los Angeles Clippers,Paul Davis,24,27,1,11.9,1.5,3.6,0.41,0.0,0.0,0.0,1.5,3.6,0.41,0.41,1.0,1.3,0.79,1.0,1.4,2.5,0.4,0.4,0.1,0.5,1.6,4.0
2009,13,LAC,Los Angeles Clippers,Jason Hart,30,28,2,11.1,0.9,3.0,0.3,0.0,0.1,0.0,0.9,2.9,0.31,0.3,0.5,0.7,0.79,0.4,1.1,1.5,1.5,0.4,0.1,0.7,1.3,2.3
2009,13,LAC,Los Angeles Clippers,Alex Acker,26,18,0,9.9,1.4,3.6,0.4,0.4,0.9,0.44,1.1,2.7,0.39,0.45,0.2,0.4,0.5,0.4,0.8,1.2,0.6,0.2,0.2,0.4,0.5,3.5
2009,13,LAC,Los Angeles Clippers,Cheikh Samb,24,10,0,5.1,0.4,1.6,0.25,0.0,0.2,0.0,0.4,1.4,0.29,0.25,0.3,0.5,0.6,0.7,0.6,1.3,0.0,0.1,0.5,0.1,0.3,1.1
