Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2015,29,1320,UTA,Utah Jazz,22.0,NBA,SG,50.0,1064.0,12.3,0.53,0.46,0.21,1.0,11.7,6.4,13.2,1.5,0.9,9.9,19.6,1.3,0.9,2.2,0.1,-1.0,0.3,-0.7,0.3
2016,29,1320,UTA,Utah Jazz,23.0,NBA,SG,79.0,2541.0,14.1,0.54,0.46,0.21,1.8,10.5,6.1,14.4,1.5,0.5,10.5,21.5,3.4,2.5,6.0,0.11,0.7,0.0,0.7,1.7
2017,29,1320,UTA,Utah Jazz,24.0,NBA,SG,59.0,1593.0,12.4,0.52,0.46,0.17,1.2,13.1,7.3,10.1,1.3,0.6,8.3,22.9,0.7,1.9,2.6,0.08,-0.6,-0.3,-0.9,0.4
2018,31,1320,TOT,Total After Trade,25.0,NBA,SG,60.0,1616.0,14.3,0.55,0.44,0.17,1.6,9.9,5.8,9.7,1.4,0.6,8.0,24.3,1.2,1.5,2.7,0.08,0.8,-0.9,-0.1,0.8
2018,29,1320,UTA,Utah Jazz,25.0,NBA,SG,39.0,1084.0,15.1,0.55,0.48,0.18,1.5,10.1,5.8,10.4,1.4,0.5,9.6,27.3,0.6,1.3,1.9,0.08,1.6,-1.0,0.5,0.7
2018,6,1320,CLE,Cleveland Cavaliers,25.0,NBA,SG,21.0,532.0,12.7,0.53,0.36,0.16,1.7,9.5,5.7,8.4,1.4,0.8,3.2,18.3,0.6,0.2,0.8,0.07,-0.8,-0.7,-1.5,0.1
2019,31,1320,TOT,Total After Trade,26.0,NBA,SG,72.0,1893.0,12.3,0.55,0.35,0.23,1.4,7.9,4.6,10.0,1.5,0.5,6.9,18.1,2.1,0.5,2.6,0.06,-1.2,-0.8,-2.0,0.0
2019,6,1320,CLE,Cleveland Cavaliers,26.0,NBA,SG,45.0,1234.0,13.0,0.54,0.34,0.25,1.6,8.8,5.0,11.5,1.5,0.4,6.7,19.1,1.5,0.0,1.5,0.06,-1.0,-1.1,-2.1,0.0
2019,25,1320,POR,Portland Trail Blazers,26.0,NBA,SG,27.0,659.0,10.9,0.55,0.39,0.19,1.2,6.0,3.6,7.1,1.5,0.9,7.5,16.3,0.6,0.5,1.1,0.08,-1.7,-0.3,-2.0,0.0
2020,25,1320,POR,Portland Trail Blazers,27.0,NBA,SF,21.0,619.0,12.2,0.62,0.41,0.16,1.7,10.4,6.1,7.0,1.3,0.6,9.4,13.9,0.9,0.2,1.1,0.08,-0.4,-0.5,-0.9,0.2
2021,25,1320,POR,Portland Trail Blazers,28.0,NBA,SF,18.0,330.0,6.9,0.45,0.38,0.03,0.9,9.5,5.0,10.7,2.0,0.6,12.4,14.6,-0.3,0.1,-0.2,-0.02,-5.1,-1.0,-6.1,-0.3
