Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1995,13,920,LAC,Los Angeles Clippers,Matt Fish,1969-11-18,25.0,NBA,C,26.0,8.0,370.0,6.7,14.2,0.48,0.0,0.1,0.0,6.7,14.0,0.48,3.4,5.1,0.68,4.4,7.2,11.6,2.3,2.2,1.0,3.9,9.6,16.9,97.0,109.0
1996,31,920,TOT,Total After Trade,Matt Fish,1969-11-18,26.0,NBA,C,18.0,1.0,134.0,8.2,14.0,0.58,0.0,0.0,,8.2,14.0,0.58,3.9,7.4,0.53,3.9,4.3,8.2,3.1,1.2,2.7,1.2,7.4,20.2,123.0,108.0
1996,20,920,NYK,New York Knicks,Matt Fish,1969-11-18,26.0,NBA,C,2.0,1.0,17.0,18.6,31.0,0.6,0.0,0.0,,18.6,31.0,0.6,0.0,3.1,0.0,9.3,0.0,9.3,3.1,0.0,3.1,0.0,9.3,37.2,123.0,110.0
1996,8,920,DEN,Denver Nuggets,Matt Fish,1969-11-18,26.0,NBA,C,16.0,0.0,117.0,6.7,11.6,0.58,0.0,0.0,,6.7,11.6,0.58,4.4,8.0,0.56,3.1,4.9,8.0,3.1,1.3,2.7,1.3,7.1,17.8,123.0,108.0
1997,31,920,TOT,Total After Trade,Matt Fish,1969-11-18,27.0,NBA,C,6.0,0.0,8.0,6.5,19.6,0.33,0.0,0.0,,6.5,19.6,0.33,0.0,0.0,,6.5,26.1,32.7,0.0,0.0,0.0,13.1,13.1,13.1,50.0,95.0
1997,30,920,WSB,Washington Bullets,Matt Fish,1969-11-18,27.0,NBA,C,5.0,0.0,7.0,7.4,22.3,0.33,0.0,0.0,,7.4,22.3,0.33,0.0,0.0,,7.4,29.7,37.1,0.0,0.0,0.0,14.8,14.8,14.8,50.0,93.0
1997,16,920,MIA,Miami Heat,Matt Fish,1969-11-18,27.0,NBA,C,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,111.0
