Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,23,PHI,Philadelphia 76Ers,Allen Iverson,26,5,5,209,45,118,0.38,9,27,0.33,36,91,0.4,0.42,51,63,0.81,1,17,18,21,13,0,12,8,150
2002,23,PHI,Philadelphia 76Ers,Derrick Coleman,34,5,5,191,22,42,0.52,4,13,0.31,18,29,0.62,0.57,16,20,0.8,15,31,46,10,1,7,5,10,64
2002,23,PHI,Philadelphia 76Ers,Dikembe Mutombo,35,5,5,173,14,31,0.45,0,0,,14,31,0.45,0.45,16,26,0.62,14,39,53,3,2,9,11,16,44
2002,23,PHI,Philadelphia 76Ers,Eric Snow,28,5,5,171,18,56,0.32,1,6,0.17,17,50,0.34,0.33,17,22,0.77,3,19,22,27,6,0,15,13,54
2002,23,PHI,Philadelphia 76Ers,Aaron McKie,29,5,0,146,20,46,0.44,6,16,0.38,14,30,0.47,0.5,7,10,0.7,2,16,18,12,10,0,10,12,53
2002,23,PHI,Philadelphia 76Ers,Matt Harpring,25,5,5,119,22,44,0.5,0,0,,22,44,0.5,0.5,7,9,0.78,13,13,26,7,5,0,5,12,51
2002,23,PHI,Philadelphia 76Ers,Corie Blount,33,5,0,88,2,8,0.25,0,0,,2,8,0.25,0.25,3,4,0.75,10,4,14,2,2,2,4,9,7
2002,23,PHI,Philadelphia 76Ers,Speedy Claxton,23,5,0,49,4,12,0.33,0,1,0.0,4,11,0.36,0.33,4,6,0.67,1,0,1,14,5,0,3,8,12
2002,23,PHI,Philadelphia 76Ers,Derrick McKey,35,4,0,40,4,8,0.5,0,0,,4,8,0.5,0.5,0,0,,3,3,6,1,1,2,1,5,8
2002,23,PHI,Philadelphia 76Ers,Raja Bell,25,3,0,8,1,3,0.33,0,2,0.0,1,1,1.0,0.33,0,0,,1,0,1,0,0,0,0,0,2
2002,23,PHI,Philadelphia 76Ers,Alvin Jones,23,2,0,5,0,0,,0,0,,0,0,,,0,0,,0,1,1,0,0,0,1,0,0
2002,23,PHI,Philadelphia 76Ers,Vonteego Cummings,25,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0
