SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,29,UTA,Karl Malone,38,4,4,163,30,73,0.41,0,1,0.0,30,72,0.42,0.41,20,28,0.71,3,27,30,18,5,3,11,11,80
2002,29,UTA,John Stockton,39,4,4,141,18,40,0.45,2,7,0.29,16,33,0.48,0.48,12,13,0.92,3,13,16,40,11,1,8,16,50
2002,29,UTA,Donyell Marshall,28,4,0,124,21,50,0.42,3,6,0.5,18,44,0.41,0.45,12,16,0.75,14,17,31,11,3,6,5,5,57
2002,29,UTA,Andrei Kirilenko,20,4,4,122,11,28,0.39,0,4,0.0,11,24,0.46,0.39,13,16,0.81,4,11,15,4,7,10,6,10,35
2002,29,UTA,Bryon Russell,31,4,4,120,9,36,0.25,6,15,0.4,3,21,0.14,0.33,4,4,1.0,6,11,17,7,4,0,9,15,28
2002,29,UTA,Greg Ostertag,28,4,0,87,13,21,0.62,0,0,,13,21,0.62,0.62,1,10,0.1,19,15,34,2,2,6,6,14,27
2002,29,UTA,Quincy Lewis,24,4,0,56,8,23,0.35,1,5,0.2,7,18,0.39,0.37,0,4,0.0,1,2,3,2,2,1,3,10,17
2002,29,UTA,Rusty LaRue,28,4,0,53,6,16,0.38,2,5,0.4,4,11,0.36,0.44,6,10,0.6,0,6,6,6,1,0,4,6,20
2002,29,UTA,Jarron Collins,23,4,4,47,10,18,0.56,0,0,,10,18,0.56,0.56,2,2,1.0,4,3,7,0,0,0,4,11,22
2002,29,UTA,Scott Padgett,25,4,0,47,6,13,0.46,0,3,0.0,6,10,0.6,0.46,4,5,0.8,7,7,14,2,1,1,5,6,16
