PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Russell Westbrook,26,67,67,34.4,9.4,22.0,0.426,1.3,4.3,0.299,8.1,17.7,0.457,0.455,8.1,9.8,0.835,1.9,5.4,7.3,8.6,2.1,0.2,4.4,2.7,28.1
Kevin Durant,26,27,27,33.8,8.8,17.3,0.51,2.4,5.9,0.40299999999999997,6.4,11.4,0.565,0.578,5.4,6.3,0.8540000000000001,0.6,6.0,6.6,4.1,0.9,0.9,2.7,1.5,25.4
Serge Ibaka,25,64,64,33.1,5.8,12.3,0.47600000000000003,1.2,3.2,0.376,4.6,9.1,0.511,0.525,1.4,1.7,0.836,2.1,5.7,7.8,0.9,0.5,2.4,1.5,3.0,14.3
Enes Kanter,22,26,26,31.1,7.5,13.3,0.5660000000000001,0.1,0.2,0.75,7.4,13.2,0.564,0.5710000000000001,3.5,4.5,0.7759999999999999,5.0,6.0,11.0,1.1,0.5,0.5,2.0,2.9,18.7
Dion Waiters,23,47,20,30.3,5.0,12.9,0.392,1.1,3.4,0.319,4.0,9.4,0.419,0.435,1.5,2.4,0.625,0.6,2.3,2.9,1.9,1.0,0.2,1.3,2.0,12.7
Reggie Jackson,24,50,13,28.0,5.0,11.5,0.43200000000000005,0.9,3.2,0.278,4.1,8.4,0.49,0.47,2.0,2.3,0.861,0.6,3.5,4.0,4.3,0.8,0.1,1.8,1.9,12.8
Steven Adams,21,70,67,25.3,3.1,5.7,0.544,0.0,0.0,0.0,3.1,5.7,0.547,0.544,1.5,2.9,0.502,2.8,4.6,7.5,0.9,0.5,1.2,1.4,3.2,7.7
Anthony Morrow,29,74,0,24.4,3.9,8.3,0.46299999999999997,1.9,4.4,0.434,1.9,3.9,0.49700000000000005,0.578,1.1,1.2,0.888,0.5,2.1,2.6,0.8,0.7,0.1,0.5,1.8,10.7
D.J. Augustin,27,28,1,24.2,2.5,6.6,0.371,1.2,3.4,0.354,1.3,3.2,0.389,0.462,1.1,1.3,0.861,0.3,1.9,2.2,3.1,0.6,0.0,1.3,1.1,7.3
Lance Thomas,26,22,13,20.5,2.0,5.7,0.35700000000000004,0.0,0.0,0.0,2.0,5.7,0.36,0.35700000000000004,1.0,1.5,0.6970000000000001,1.3,2.1,3.4,0.9,0.5,0.0,0.8,1.7,5.1
Sebastian Telfair,29,16,1,20.4,2.9,7.8,0.368,1.1,3.8,0.3,1.8,4.1,0.431,0.44,1.5,2.1,0.706,0.1,1.8,1.9,2.8,0.6,0.0,1.1,1.8,8.4
Kendrick Perkins,30,51,3,19.2,1.6,3.6,0.441,0.0,0.0,0.0,1.6,3.6,0.44299999999999995,0.441,0.7,1.5,0.507,1.6,3.9,5.5,0.8,0.3,0.7,1.5,2.6,4.0
Andre Roberson,23,67,65,19.2,1.4,3.0,0.45799999999999996,0.3,1.3,0.247,1.1,1.7,0.612,0.51,0.3,0.7,0.479,0.9,2.9,3.8,1.0,0.8,0.4,0.7,2.1,3.4
Kyle Singler,26,26,18,17.5,1.2,3.7,0.33299999999999996,0.8,2.1,0.37,0.5,1.6,0.28600000000000003,0.43799999999999994,0.4,0.6,0.688,0.4,1.7,2.1,0.7,0.5,0.3,0.5,2.1,3.7
Nick Collison,34,66,2,16.7,1.6,3.8,0.419,0.2,0.9,0.267,1.4,2.9,0.466,0.451,0.7,1.0,0.6920000000000001,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1
Mitch McGary,22,32,2,15.2,2.8,5.2,0.5329999999999999,0.0,0.1,0.0,2.8,5.1,0.54,0.5329999999999999,0.8,1.3,0.625,1.7,3.5,5.2,0.4,0.5,0.5,1.0,2.3,6.3
Perry Jones,23,43,13,14.7,1.7,4.3,0.397,0.3,1.4,0.233,1.4,2.9,0.47600000000000003,0.435,0.6,0.9,0.649,0.1,1.6,1.8,0.4,0.4,0.2,0.6,1.2,4.3
Jeremy Lamb,22,47,8,13.5,2.2,5.3,0.41600000000000004,0.8,2.4,0.342,1.4,3.0,0.475,0.49200000000000005,1.0,1.2,0.8909999999999999,0.2,2.1,2.3,0.9,0.4,0.1,0.6,1.1,6.3
Steve Novak,31,13,0,6.8,0.5,1.6,0.28600000000000003,0.2,1.2,0.2,0.2,0.5,0.5,0.35700000000000004,0.0,0.0,,0.1,0.4,0.5,0.4,0.0,0.1,0.2,0.8,1.2
Ish Smith,26,30,0,5.2,0.5,1.5,0.33299999999999996,0.0,0.2,0.2,0.5,1.3,0.35,0.344,0.2,0.3,0.667,0.2,0.7,0.9,0.9,0.1,0.0,0.3,0.4,1.2
Grant Jerrett,21,5,0,5.0,0.6,3.4,0.17600000000000002,0.2,2.6,0.077,0.4,0.8,0.5,0.20600000000000002,0.0,0.0,,0.2,0.6,0.8,0.2,0.0,0.4,0.4,1.4,1.4
