PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
John Wall,24,79,79,35.9,6.6,14.8,0.445,0.8,2.7,0.3,5.7,12.0,0.478,0.473,3.6,4.6,0.785,0.5,4.2,4.6,10.0,1.7,0.6,3.8,2.3,17.6
Bradley Beal,21,63,59,33.4,5.8,13.5,0.42700000000000005,1.7,4.1,0.409,4.1,9.4,0.434,0.489,2.1,2.6,0.7829999999999999,0.9,2.9,3.8,3.1,1.2,0.3,2.0,2.2,15.3
Marcin Gortat,30,82,82,29.9,5.4,9.5,0.5660000000000001,0.0,0.0,0.0,5.4,9.4,0.569,0.5660000000000001,1.5,2.1,0.703,2.2,6.5,8.7,1.2,0.6,1.3,1.2,2.3,12.2
Paul Pierce,37,73,73,26.2,4.0,9.0,0.447,1.6,4.2,0.389,2.4,4.8,0.496,0.537,2.2,2.9,0.7809999999999999,0.6,3.4,4.0,2.0,0.6,0.3,1.3,2.2,11.9
Andre Miller,32,67,58,25.3,4.6,9.0,0.511,0.0,0.1,0.2,4.6,8.9,0.513,0.512,1.8,3.0,0.604,1.3,3.9,5.1,1.8,1.0,0.3,1.9,2.7,11.0
Kris Humphries,29,64,17,21.0,3.3,7.0,0.473,0.0,0.1,0.0,3.3,6.9,0.48100000000000004,0.473,1.4,1.8,0.7440000000000001,1.8,4.7,6.5,0.9,0.5,0.4,0.7,2.0,8.0
Rasual Butler,35,75,1,20.1,2.9,6.9,0.42200000000000004,1.2,3.1,0.387,1.7,3.8,0.45,0.51,0.7,0.9,0.7909999999999999,0.4,2.3,2.6,0.8,0.4,0.3,0.6,1.3,7.7
Ramon Sessions,28,28,3,19.5,2.2,5.4,0.41100000000000003,0.5,1.1,0.406,1.8,4.3,0.41200000000000003,0.45399999999999996,2.5,3.0,0.812,0.4,2.3,2.7,3.1,0.6,0.0,1.3,1.0,7.4
Otto Porter,21,74,13,19.4,2.4,5.3,0.45,0.5,1.4,0.337,1.9,3.9,0.491,0.495,0.8,1.1,0.7340000000000001,0.9,2.0,3.0,0.9,0.6,0.4,0.7,1.3,6.0
Drew Gooden,33,51,7,16.9,2.2,5.4,0.39899999999999997,0.5,1.2,0.39,1.7,4.3,0.401,0.44,0.7,0.9,0.773,1.4,3.0,4.4,1.0,0.4,0.2,0.5,1.8,5.4
Kevin Séraphin,25,79,0,15.6,2.9,5.7,0.513,0.0,0.0,0.0,2.9,5.7,0.516,0.513,0.7,1.0,0.7070000000000001,1.1,2.5,3.6,0.7,0.1,0.7,1.2,2.5,6.6
Garrett Temple,28,52,18,14.1,1.3,3.3,0.4,0.6,1.7,0.375,0.7,1.6,0.42700000000000005,0.49700000000000005,0.7,0.9,0.7290000000000001,0.5,1.3,1.7,1.1,0.8,0.2,0.7,1.5,3.9
Andre Miller,38,51,0,12.4,1.5,2.8,0.542,0.0,0.2,0.125,1.5,2.6,0.5670000000000001,0.546,0.5,0.8,0.718,0.4,1.1,1.5,2.8,0.3,0.0,0.9,1.1,3.6
Martell Webster,28,32,0,11.0,0.8,2.8,0.264,0.3,1.3,0.233,0.4,1.5,0.292,0.319,1.5,2.0,0.75,0.3,1.1,1.4,0.5,0.2,0.0,0.7,0.8,3.3
Will Bynum,32,7,0,9.6,1.4,4.4,0.32299999999999995,0.0,1.3,0.0,1.4,3.1,0.455,0.32299999999999995,0.3,0.6,0.5,0.3,0.6,0.9,2.6,0.1,0.1,1.1,1.3,3.1
Glen Rice,24,5,0,8.6,0.6,3.0,0.2,0.2,1.4,0.14300000000000002,0.4,1.6,0.25,0.233,0.8,1.2,0.667,0.4,0.4,0.8,0.4,0.0,0.0,0.4,2.2,2.2
DeJuan Blair,25,29,0,6.2,0.9,2.0,0.456,0.0,0.0,,0.9,2.0,0.456,0.456,0.1,0.2,0.667,0.6,1.4,1.9,0.1,0.2,0.0,0.4,1.4,1.9
Toure' Murry,25,4,0,4.3,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.5,0.5,1.0,0.3,0.0,0.3,0.3,0.3,0.0,1.0,0.5,1.5
