PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Kemba Walker,24,62,58,34.2,6.1,15.8,0.385,1.4,4.5,0.304,4.7,11.3,0.418,0.429,3.8,4.6,0.8270000000000001,0.6,3.0,3.5,5.1,1.4,0.5,1.6,1.5,17.3
Mo Williams,32,27,14,30.8,6.0,15.3,0.39,2.2,6.6,0.337,3.7,8.7,0.43,0.462,3.1,3.4,0.892,0.3,2.5,2.8,6.0,0.6,0.2,2.6,2.2,17.2
Al Jefferson,30,65,61,30.6,7.5,15.5,0.48100000000000004,0.0,0.1,0.4,7.4,15.5,0.48200000000000004,0.48200000000000004,1.7,2.5,0.655,1.5,6.9,8.4,1.7,0.7,1.3,1.0,2.1,16.6
Gerald Henderson,27,80,72,28.9,4.6,10.6,0.43700000000000006,0.6,1.7,0.331,4.1,8.9,0.457,0.46299999999999997,2.3,2.7,0.848,0.5,3.0,3.4,2.6,0.6,0.3,1.4,1.7,12.1
Michael Kidd-Gilchrist,21,55,52,28.9,4.1,8.8,0.465,0.0,0.0,,4.1,8.8,0.465,0.465,2.7,3.9,0.701,2.0,5.6,7.6,1.4,0.5,0.7,1.1,2.1,10.9
Marvin Williams,28,78,37,26.1,2.7,6.3,0.424,1.2,3.4,0.358,1.5,2.9,0.5,0.52,0.8,1.1,0.713,0.7,4.2,4.9,1.3,0.9,0.5,0.8,1.9,7.4
Lance Stephenson,24,61,25,25.8,3.4,9.0,0.376,0.3,1.7,0.171,3.1,7.3,0.425,0.39299999999999996,1.1,1.8,0.627,0.6,3.9,4.5,3.9,0.6,0.1,2.1,2.2,8.2
Cody Zeller,22,62,45,24.0,2.8,6.0,0.461,0.0,0.0,1.0,2.8,6.0,0.46,0.462,2.0,2.6,0.774,1.6,4.3,5.8,1.6,0.5,0.8,1.0,2.5,7.6
Gary Neal,30,43,0,21.7,3.3,9.3,0.359,0.9,3.1,0.293,2.4,6.2,0.392,0.408,2.0,2.4,0.863,0.3,1.9,2.2,1.9,0.4,0.0,1.3,1.6,9.6
Bismack Biyombo,22,64,21,19.4,1.6,2.9,0.5429999999999999,0.0,0.0,,1.6,2.9,0.5429999999999999,0.5429999999999999,1.6,2.7,0.583,2.5,3.9,6.4,0.3,0.3,1.5,0.8,2.2,4.8
Brian Roberts,29,72,10,18.5,2.4,6.3,0.389,0.9,2.7,0.321,1.6,3.6,0.44,0.45799999999999996,0.9,1.0,0.892,0.2,1.3,1.5,2.3,0.5,0.1,0.8,1.0,6.7
P.J. Hairston,22,45,2,15.3,1.9,6.0,0.32299999999999995,1.1,3.6,0.301,0.8,2.4,0.358,0.414,0.7,0.8,0.861,0.5,1.6,2.0,0.5,0.5,0.3,0.5,1.4,5.6
Jeffery Taylor,25,29,13,14.8,1.6,3.9,0.395,0.4,1.2,0.306,1.2,2.7,0.436,0.44299999999999995,0.9,1.4,0.634,0.5,1.3,1.8,0.8,0.4,0.0,0.7,1.2,4.4
Jason Maxiell,31,61,0,14.4,1.3,3.1,0.42200000000000004,0.0,0.0,,1.3,3.1,0.42200000000000004,0.42200000000000004,0.7,1.2,0.5770000000000001,1.4,1.9,3.3,0.3,0.3,0.7,0.5,1.6,3.3
Troy Daniels,23,11,0,12.3,2.5,5.4,0.45799999999999996,1.5,3.3,0.47200000000000003,0.9,2.1,0.435,0.602,0.5,0.6,0.857,0.2,0.5,0.7,0.5,0.3,0.1,0.6,1.1,7.0
Noah Vonleh,19,25,0,10.4,1.2,3.0,0.395,0.2,0.5,0.385,1.0,2.5,0.397,0.428,0.7,1.0,0.6920000000000001,1.1,2.3,3.4,0.2,0.2,0.4,0.4,0.8,3.3
Jannero Pargo,35,9,0,8.1,1.7,3.9,0.429,1.0,2.4,0.409,0.7,1.4,0.462,0.557,0.2,0.2,1.0,0.0,0.3,0.3,0.9,0.0,0.0,0.3,0.9,4.6
