PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Carmelo Anthony,30,40,40,35.7,9.0,20.2,0.444,1.5,4.5,0.341,7.4,15.7,0.474,0.48200000000000004,4.7,5.9,0.797,1.8,4.8,6.6,3.1,1.0,0.4,2.2,2.2,24.2
Langston Galloway,23,45,41,32.4,4.5,11.4,0.39899999999999997,1.4,3.9,0.35200000000000004,3.2,7.4,0.424,0.46,1.4,1.7,0.8079999999999999,0.8,3.4,4.2,3.3,1.2,0.3,1.4,2.9,11.8
José Calderón,33,42,42,30.2,3.5,8.4,0.415,1.4,3.4,0.415,2.1,5.0,0.415,0.499,0.7,0.8,0.9059999999999999,0.5,2.5,3.0,4.7,0.7,0.0,1.8,1.8,9.1
Andrea Bargnani,29,29,22,27.1,5.7,12.4,0.45399999999999996,0.5,1.4,0.366,5.1,11.0,0.466,0.475,3.0,3.7,0.813,1.1,3.3,4.4,1.6,0.1,0.9,1.4,1.8,14.8
Alexey Shved,26,16,9,26.4,4.6,11.3,0.40299999999999997,1.6,4.4,0.371,2.9,6.9,0.423,0.475,4.0,5.1,0.78,0.9,3.7,4.6,3.6,0.9,0.3,1.6,1.6,14.8
Lance Thomas,26,40,24,26.0,3.4,7.9,0.434,0.2,0.5,0.33299999999999996,3.3,7.4,0.441,0.445,1.2,1.7,0.742,0.9,2.1,3.0,1.2,0.7,0.2,1.4,1.6,8.3
Iman Shumpert,24,24,24,26.0,3.7,9.0,0.409,1.0,2.8,0.348,2.7,6.2,0.436,0.46299999999999997,1.0,1.5,0.6759999999999999,0.9,2.5,3.4,3.3,1.3,0.1,1.8,2.8,9.3
J.R. Smith,29,24,6,25.8,4.2,10.5,0.402,1.3,3.8,0.35600000000000004,2.9,6.7,0.429,0.466,1.1,1.6,0.6920000000000001,0.2,2.3,2.4,3.4,0.8,0.2,1.9,1.8,10.9
Shane Larkin,22,76,22,24.5,2.5,5.7,0.433,0.5,1.5,0.302,2.0,4.2,0.48100000000000004,0.473,0.8,1.0,0.782,0.4,1.9,2.3,3.0,1.2,0.1,1.1,2.0,6.2
Tim Hardaway,22,70,30,24.0,4.0,10.2,0.389,1.7,5.1,0.342,2.3,5.2,0.435,0.474,1.8,2.2,0.8009999999999999,0.2,2.1,2.2,1.8,0.3,0.2,1.2,1.7,11.5
Amar'e Stoudemire,32,36,14,24.0,4.7,8.6,0.5429999999999999,0.0,0.1,0.0,4.7,8.6,0.5489999999999999,0.5429999999999999,2.6,3.5,0.74,2.3,4.5,6.8,1.0,0.6,0.9,1.8,3.1,12.0
Jason Smith,28,82,31,21.8,3.1,7.2,0.434,0.2,0.5,0.35700000000000004,3.0,6.7,0.44,0.447,1.5,1.9,0.83,1.2,2.8,4.0,1.7,0.4,0.5,1.3,2.5,8.0
Lou Amundson,32,41,35,20.9,2.6,5.9,0.43200000000000005,0.0,0.0,0.0,2.6,5.9,0.434,0.43200000000000005,0.9,2.0,0.46299999999999997,2.2,3.9,6.0,1.6,0.5,1.3,1.4,2.8,6.0
Ricky Ledo,22,12,0,19.4,2.7,7.5,0.35600000000000004,0.8,2.0,0.41700000000000004,1.8,5.5,0.33299999999999996,0.41100000000000003,1.3,1.7,0.75,1.3,1.6,2.8,1.5,0.5,0.1,2.0,1.7,7.4
Quincy Acy,24,68,22,18.9,2.2,4.9,0.45899999999999996,0.3,0.9,0.3,2.0,4.0,0.494,0.486,1.1,1.4,0.784,1.2,3.3,4.4,1.0,0.4,0.3,0.9,2.2,5.9
Pablo Prigioni,37,43,3,18.5,1.6,3.7,0.42200000000000004,1.0,2.7,0.374,0.6,1.1,0.5429999999999999,0.556,0.5,0.6,0.846,0.4,1.4,1.9,2.4,1.2,0.0,1.1,1.2,4.7
Samuel Dalembert,33,32,21,17.0,1.8,4.1,0.43799999999999994,0.0,0.0,,1.8,4.1,0.43799999999999994,0.43799999999999994,0.4,0.6,0.7,1.7,3.6,5.3,0.9,0.4,1.3,1.2,2.2,4.0
Cleanthony Early,23,39,7,16.6,1.9,5.5,0.355,0.6,2.2,0.262,1.4,3.3,0.415,0.40700000000000003,0.9,1.2,0.75,0.6,1.9,2.5,0.9,0.6,0.3,1.0,1.5,5.4
Cole Aldrich,26,61,16,16.0,2.4,4.9,0.478,0.0,0.0,,2.4,4.9,0.478,0.478,0.8,1.0,0.7809999999999999,1.7,3.9,5.5,1.2,0.6,1.1,1.0,2.0,5.5
Travis Wear,24,51,1,13.2,1.6,4.1,0.402,0.2,0.6,0.36700000000000005,1.4,3.5,0.408,0.428,0.4,0.5,0.769,0.6,1.5,2.1,0.8,0.3,0.2,0.7,1.1,3.9
