NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
30,Vincent Askew,SG,6-6,210,1966-02-28,US,R,Memphis
34,Charles Barkley,PF,6-6,252,1963-02-20,US,3,Auburn
10,Maurice Cheeks,PG,6-1,180,1956-09-08,US,9,West Texas A&M University
40,Ben Coleman,PF,6-9,235,1961-11-14,US,1,"Minnesota, Maryland"
14,Steve Colter,PG,6-3,165,1962-07-24,US,3,New Mexico State
42,Mike Gminski,C,6-11,250,1959-08-03,US,7,Duke
3,Dave Henderson,SG,6-5,195,1964-07-21,US,R,Duke
12,Gerald Henderson,PG,6-2,175,1956-01-16,US,8,VCU
23,Roy Hinson,SF,6-9,210,1961-05-02,US,4,Rutgers University
17,Albert King,SF,6-6,190,1959-12-17,US,6,Maryland
40,Tim McCormick,C,6-11,240,1962-03-10,US,3,Michigan
31,Mark McNamara,C,6-11,235,1959-06-08,US,4,"Santa Clara, California"
4,Cliff Robinson,SF,6-9,220,1960-03-13,US,8,USC
45,Bob Thornton,PF,6-10,225,1962-07-10,US,2,"University of California, Irvine"
22,Andrew Toney,SG,6-3,178,1957-11-23,US,7,Louisiana
20,Danny Vranes,SF,6-7,210,1958-10-29,US,6,Utah
44,Chris Welp,C,7-0,245,1964-01-02,DE,R,Washington
25,David Wingate,SG,6-5,185,1963-12-15,US,1,Georgetown
