Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2015,12,51,IND,Indiana Pacers,5,Lavoy Allen,C,6-9,260,"February 4, 1989",US,3,Temple
2015,12,606,IND,Indiana Pacers,22,Chris Copeland,SF,6-9,239,"March 17, 1984",US,2,Colorado
2015,12,1019,IND,Indiana Pacers,13,Paul George,SF,6-8,220,"May 2, 1990",US,4,Fresno State
2015,12,1275,IND,Indiana Pacers,55,Roy Hibbert,C,7-2,270,"December 11, 1986",US,6,Georgetown
2015,12,1288,IND,Indiana Pacers,3,George Hill,PG,6-4,188,"May 4, 1986",US,6,IUPUI
2015,12,1291,IND,Indiana Pacers,44,Solomon Hill,SF,6-6,226,"March 18, 1991",US,1,Arizona
2015,12,1815,IND,Indiana Pacers,28,Ian Mahinmi,C,6-11,262,"November 5, 1986",FR,6,
2015,12,1983,IND,Indiana Pacers,0,C.J. Miles,SG,6-6,220,"March 18, 1987",US,9,
2015,12,2358,IND,Indiana Pacers,12,A.J. Price,PG,6-2,181,"October 7, 1986",US,5,UConn
2015,12,2525,IND,Indiana Pacers,9,Damjan Rudez,SF,6-10,228,"June 17, 1986",HR,R,
2015,12,2578,IND,Indiana Pacers,4,Luis Scola,PF,6-9,240,"April 30, 1980",AR,7,
2015,12,2659,IND,Indiana Pacers,15,Donald Sloan,PG,6-3,205,"January 15, 1988",US,3,Texas A&M
2015,12,2780,IND,Indiana Pacers,2,Rodney Stuckey,PG,6-5,210,"April 21, 1986",US,7,Eastern Washington
2015,12,3040,IND,Indiana Pacers,32,C.J. Watson,PG,6-2,175,"April 17, 1984",US,7,Tennessee
2015,12,3071,IND,Indiana Pacers,21,David West,PF,6-9,250,"August 29, 1980",US,11,Xavier
2015,12,3106,IND,Indiana Pacers,42,Shayne Whittington,PF,6-11,250,"March 27, 1991",US,R,Western Michigan
