Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2003,13,3111,LAC,Los Angeles Clippers,Chris Wilcox,"September 3, 1982",20.0,NBA,PF,46.0,3.0,10.4,1.6,3.0,0.52,0.0,0.0,,1.6,3.0,0.52,0.52,0.5,1.1,0.5,0.7,1.6,2.3,0.5,0.2,0.3,0.6,1.4,3.7
2004,13,3111,LAC,Los Angeles Clippers,Chris Wilcox,"September 3, 1982",21.0,NBA,C,65.0,17.0,20.6,3.5,6.7,0.52,0.0,0.0,0.0,3.5,6.7,0.52,0.52,1.6,2.3,0.7,1.9,2.8,4.7,0.8,0.4,0.3,1.2,2.8,8.6
2005,13,3111,LAC,Los Angeles Clippers,Chris Wilcox,"September 3, 1982",22.0,NBA,C,54.0,25.0,18.6,3.1,6.1,0.51,0.0,0.0,,3.1,6.1,0.51,0.51,1.6,2.7,0.61,1.2,3.1,4.2,0.7,0.5,0.4,1.4,2.4,7.9
2006,31,3111,TOT,Total After Trade,Chris Wilcox,"September 3, 1982",23.0,NBA,"C,PF",77.0,24.0,19.9,3.3,5.8,0.57,0.0,0.0,0.0,3.3,5.8,0.57,0.57,1.5,2.0,0.73,1.5,3.8,5.3,0.7,0.4,0.4,0.9,2.4,8.1
2006,13,3111,LAC,Los Angeles Clippers,Chris Wilcox,"September 3, 1982",23.0,NBA,C,48.0,1.0,13.7,1.9,3.5,0.54,0.0,0.0,0.0,1.9,3.5,0.54,0.54,0.8,1.2,0.64,1.0,2.6,3.6,0.4,0.3,0.4,0.7,2.1,4.5
2006,21,3111,SEA,Seattle Supersonics,Chris Wilcox,"September 3, 1982",23.0,NBA,PF,29.0,23.0,30.1,5.8,9.7,0.59,0.0,0.0,,5.8,9.7,0.59,0.59,2.6,3.2,0.79,2.5,5.7,8.2,1.2,0.6,0.4,1.4,2.8,14.1
2007,21,3111,SEA,Seattle Supersonics,Chris Wilcox,"September 3, 1982",24.0,NBA,PF,82.0,81.0,31.5,5.3,10.0,0.53,0.0,0.1,0.0,5.3,9.9,0.53,0.53,2.9,4.3,0.68,2.2,5.5,7.7,1.0,0.9,0.5,1.5,3.0,13.5
2008,21,3111,SEA,Seattle Supersonics,Chris Wilcox,"September 3, 1982",25.0,NBA,PF,62.0,55.0,28.0,5.4,10.3,0.52,0.0,0.0,0.0,5.4,10.2,0.53,0.52,2.6,4.0,0.64,2.0,5.0,7.0,1.2,0.7,0.6,1.7,2.8,13.4
2009,31,3111,TOT,Total After Trade,Chris Wilcox,"September 3, 1982",26.0,NBA,C,62.0,6.0,16.9,3.0,6.0,0.5,0.0,0.1,0.0,3.0,5.9,0.5,0.5,1.3,2.3,0.56,1.5,2.9,4.5,0.8,0.4,0.3,1.2,2.2,7.2
2009,21,3111,OKC,Oklahoma City Thunder,Chris Wilcox,"September 3, 1982",26.0,NBA,C,37.0,6.0,19.4,3.5,7.2,0.48,0.0,0.1,0.0,3.5,7.2,0.49,0.48,1.4,2.4,0.6,1.8,3.5,5.3,0.9,0.5,0.3,1.5,2.4,8.4
2009,20,3111,NYK,New York Knicks,Chris Wilcox,"September 3, 1982",26.0,NBA,C,25.0,0.0,13.2,2.2,4.1,0.53,0.0,0.0,0.0,2.2,4.0,0.54,0.53,1.1,2.1,0.51,1.2,2.0,3.3,0.6,0.3,0.2,0.8,1.9,5.4
2010,9,3111,DET,Detroit Pistons,Chris Wilcox,"September 3, 1982",27.0,NBA,PF,34.0,10.0,13.0,1.9,3.5,0.52,0.0,0.0,,1.9,3.5,0.52,0.52,0.8,1.5,0.5,1.3,2.1,3.4,0.4,0.4,0.4,1.1,1.9,4.5
2011,9,3111,DET,Detroit Pistons,Chris Wilcox,"September 3, 1982",28.0,NBA,PF,57.0,29.0,17.5,3.3,5.6,0.58,0.0,0.0,0.0,3.3,5.6,0.58,0.58,0.9,1.6,0.56,1.7,3.1,4.8,0.8,0.5,0.3,0.8,2.5,7.4
2012,2,3111,BOS,Boston Celtics,Chris Wilcox,"September 3, 1982",29.0,NBA,C,28.0,4.0,17.2,2.3,3.8,0.6,0.0,0.0,,2.3,3.8,0.6,0.6,0.9,1.4,0.62,1.4,3.0,4.4,0.4,0.4,0.3,1.1,2.3,5.4
2013,2,3111,BOS,Boston Celtics,Chris Wilcox,"September 3, 1982",30.0,NBA,C,61.0,7.0,13.6,1.8,2.5,0.72,0.0,0.0,0.0,1.8,2.5,0.72,0.72,0.6,1.0,0.67,0.9,2.0,3.0,0.4,0.5,0.5,0.6,2.0,4.2
