SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,14,LAL,Kobe Bryant,23.0,80,80.0,3063,749,1597,0.47,33,132,0.25,716,1465,0.49,0.48,488,589,0.83,112,329,441,438,118,35,223,228,2019
2002,14,LAL,Shaquille O'Neal,29.0,67,66.0,2422,712,1229,0.58,0,1,0.0,712,1228,0.58,0.58,398,717,0.56,235,480,715,200,41,137,171,199,1822
2002,14,LAL,Rick Fox,32.0,82,82.0,2289,255,605,0.42,65,208,0.31,190,397,0.48,0.48,70,85,0.82,90,299,389,283,67,21,132,244,645
2002,14,LAL,Robert Horry,31.0,81,23.0,2140,183,460,0.4,76,203,0.37,107,257,0.42,0.48,108,138,0.78,130,349,479,232,77,89,88,208,550
2002,14,LAL,Derek Fisher,27.0,70,35.0,1974,274,666,0.41,144,349,0.41,130,317,0.41,0.52,94,111,0.85,15,131,146,181,66,9,62,121,786
2002,14,LAL,Devean George,24.0,82,1.0,1759,215,523,0.41,66,178,0.37,149,345,0.43,0.47,85,126,0.68,78,225,303,111,71,42,66,190,581
2002,14,LAL,Samaki Walker,25.0,69,63.0,1655,187,365,0.51,0,0,,187,365,0.51,0.51,86,129,0.67,129,352,481,64,28,88,53,170,460
2002,14,LAL,Lindsey Hunter,31.0,82,47.0,1616,187,490,0.38,79,208,0.38,108,282,0.38,0.46,20,40,0.5,18,103,121,129,66,19,55,120,473
2002,14,LAL,Stanislav Medvedenko,22.0,71,6.0,729,145,304,0.48,0,4,0.0,145,300,0.48,0.48,41,62,0.66,85,73,158,43,29,11,42,119,331
2002,14,LAL,Mitch Richmond,36.0,64,2.0,709,100,247,0.4,18,62,0.29,82,185,0.44,0.44,42,44,0.96,14,80,94,57,18,6,40,61,260
2002,14,LAL,Mark Madsen,26.0,59,5.0,650,66,146,0.45,0,2,0.0,66,144,0.46,0.45,35,54,0.65,89,73,162,44,16,13,22,104,167
2002,14,LAL,Brian Shaw,35.0,58,0.0,631,61,173,0.35,29,88,0.33,32,85,0.38,0.44,18,26,0.69,19,93,112,89,25,3,32,43,169
2002,14,LAL,Jelani McCoy,24.0,21,0.0,104,12,21,0.57,0,0,,12,21,0.57,0.57,2,8,0.25,8,17,25,7,0,5,8,14,26
2002,14,LAL,Joe Crispin,22.0,6,0.0,27,3,12,0.25,0,4,0.0,3,8,0.38,0.25,4,5,0.8,0,1,1,2,1,0,1,2,10
2002,14,LAL,Mike Penberthy,27.0,3,0.0,12,1,2,0.5,0,0,,1,2,0.5,0.5,3,4,0.75,0,2,2,2,2,0,0,0,5
2002,14,LAL,Team Totals,,82,,19780,3150,6840,0.46,510,1439,0.35,2640,5401,0.49,0.5,1494,2138,0.7,1022,2607,3629,1882,625,478,1040,1823,8304
