Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1987,10,GSW,Golden State Warriors,Sleepy Floyd,26,82,3064,20.2,0.61,0.18,0.52,2.0,7.7,4.8,38.0,2.2,0.3,18.1,20.3,8.3,1.7,10.0,0.16,4.4,-0.1,4.3,4.9,925
1987,10,GSW,Golden State Warriors,Joe Barry Carroll,28,81,2724,18.4,0.52,0.0,0.3,6.9,16.9,11.8,12.3,1.6,2.6,12.0,27.8,2.1,2.6,4.6,0.08,0.9,-0.2,0.7,1.8,482
1987,10,GSW,Golden State Warriors,Chris Mullin,23,82,2377,15.8,0.58,0.07,0.35,1.8,6.6,4.2,15.9,1.9,0.9,12.6,20.8,4.0,1.2,5.2,0.1,0.8,0.0,0.7,1.6,2075
1987,10,GSW,Golden State Warriors,Larry Smith,29,80,2374,14.2,0.56,0.0,0.36,16.7,25.7,21.1,5.2,1.4,1.4,17.6,13.0,2.7,2.7,5.4,0.11,-0.2,-0.8,-1.1,0.6,2690
1987,10,GSW,Golden State Warriors,Terry Teagle,26,82,1650,13.2,0.51,0.01,0.29,4.5,7.2,5.8,9.5,1.9,0.5,11.4,25.1,0.4,0.8,1.3,0.04,-1.9,-1.3,-3.3,-0.5,2822
1987,10,GSW,Golden State Warriors,Greg Ballard,32,82,1579,11.5,0.48,0.07,0.16,6.8,16.9,11.8,9.3,1.5,0.5,10.4,17.2,0.5,1.2,1.7,0.05,-1.6,-0.5,-2.1,-0.1,154
1987,10,GSW,Golden State Warriors,Rod Higgins,27,73,1497,14.1,0.61,0.04,0.58,5.2,12.2,8.7,8.6,1.3,0.8,12.8,16.0,2.9,0.8,3.7,0.12,0.3,-0.5,-0.2,0.7,1281
1987,10,GSW,Golden State Warriors,Ben McDonald,24,63,1284,7.2,0.47,0.02,0.11,5.3,10.3,7.8,8.6,1.0,0.4,10.2,13.2,0.2,0.5,0.7,0.03,-3.7,-0.9,-4.6,-0.8,1923
1987,10,GSW,Golden State Warriors,Purvis Short,29,34,950,18.6,0.54,0.03,0.32,6.3,9.5,7.9,14.2,2.2,0.4,10.6,27.1,1.6,0.6,2.2,0.11,1.5,-0.9,0.7,0.7,2617
1987,10,GSW,Golden State Warriors,Jerome Whitehead,30,73,937,10.8,0.5,0.0,0.35,12.7,17.9,15.3,3.5,0.8,0.7,11.7,18.4,0.5,0.6,1.2,0.06,-3.3,-2.4,-5.6,-0.9,3100
1987,10,GSW,Golden State Warriors,Perry Moss,28,64,698,10.2,0.49,0.07,0.33,4.5,10.5,7.4,16.9,2.8,0.2,19.4,17.0,-0.2,0.6,0.4,0.02,-3.3,0.8,-2.5,-0.1,2063
1987,10,GSW,Golden State Warriors,Chris Washburn,21,35,385,5.4,0.39,0.01,0.35,10.1,18.7,14.4,5.6,0.7,1.2,18.9,21.6,-1.1,0.3,-0.8,-0.1,-6.5,-2.5,-9.0,-0.7,3028
1987,10,GSW,Golden State Warriors,Clinton Smith,23,41,341,11.5,0.48,0.02,0.31,8.3,9.7,9.0,17.7,1.8,0.2,16.4,18.8,0.0,0.2,0.2,0.03,-1.3,-0.9,-2.2,0.0,2671
1987,10,GSW,Golden State Warriors,Kevin Henderson,22,5,45,5.4,0.45,0.0,0.25,2.4,4.9,3.6,29.6,1.0,0.0,31.1,11.5,0.0,0.0,0.0,-0.01,-5.3,-1.3,-6.6,-0.1,1255
