Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1987,23,2893,PHI,Philadelphia 76Ers,Andrew Toney,29,52,1058,14.3,0.54,0.15,0.38,1.8,7.3,4.6,27.2,0.8,0.4,18.0,24.7,0.8,0.5,1.2,0.06,0.6,-2.7,-2.1,0.0
1987,23,165,PHI,Philadelphia 76Ers,Charles Barkley,23,68,2740,25.1,0.66,0.11,0.6,16.7,24.8,20.8,19.0,2.1,2.2,21.4,23.1,7.7,4.3,12.0,0.21,5.4,1.3,6.7,6.0
1987,23,2469,PHI,Philadelphia 76Ers,Cliff Robinson,26,55,1586,15.1,0.5,0.0,0.25,6.4,15.6,11.1,9.0,2.7,1.1,13.2,24.7,0.1,2.0,2.1,0.06,-1.3,-0.2,-1.5,0.2
1987,23,2980,PHI,Philadelphia 76Ers,Danny Vranes,28,58,817,6.9,0.44,0.04,0.33,7.3,13.1,10.3,4.8,2.1,1.8,14.1,9.5,-0.1,0.9,0.8,0.05,-3.8,1.2,-2.6,-0.1
1987,23,3204,PHI,Philadelphia 76Ers,David Wingate,23,77,1612,11.9,0.49,0.09,0.33,5.1,6.0,5.6,14.2,2.8,0.7,15.6,21.3,-0.1,1.5,1.4,0.04,-2.2,0.2,-2.1,0.0
1987,23,2528,PHI,Philadelphia 76Ers,Jeff Ruland,28,5,116,16.1,0.71,0.0,0.43,12.2,15.5,13.9,12.8,0.0,2.0,23.1,15.7,0.2,0.1,0.3,0.13,1.8,-0.1,1.7,0.1
1987,23,1684,PHI,Philadelphia 76Ers,Jim Lampley,26,1,16,8.3,0.39,0.0,0.67,7.4,28.1,18.0,0.0,3.1,0.0,20.5,12.8,0.0,0.0,0.0,-0.0,-2.8,-2.8,-5.6,0.0
1987,23,869,PHI,Philadelphia 76Ers,Julius Erving,36,60,1918,17.0,0.53,0.06,0.28,7.1,8.7,7.9,15.8,2.0,2.9,14.2,24.3,1.7,1.8,3.5,0.09,1.7,0.0,1.7,1.8
1987,23,1109,PHI,Philadelphia 76Ers,Kenny Green,22,19,172,6.5,0.41,0.0,0.27,4.1,14.4,9.4,5.9,1.1,0.7,16.1,22.8,-0.4,0.1,-0.3,-0.07,-5.2,-2.8,-8.0,-0.3
1987,23,1953,PHI,Philadelphia 76Ers,Mark McNamara,27,11,113,8.2,0.46,0.0,0.63,17.7,18.9,18.3,2.5,0.4,0.0,17.3,17.2,-0.1,0.1,0.0,0.01,-3.4,-3.0,-6.4,-0.1
1987,23,522,PHI,Philadelphia 76Ers,Maurice Cheeks,30,68,2624,18.3,0.58,0.02,0.37,2.1,7.2,4.7,30.1,3.4,0.3,15.9,17.4,5.2,2.7,7.9,0.14,2.1,1.0,3.2,3.4
1987,23,1297,PHI,Philadelphia 76Ers,Roy Hinson,25,76,2489,13.5,0.54,0.0,0.44,7.1,15.2,11.3,3.5,0.9,3.8,13.2,19.1,1.9,2.6,4.5,0.09,-1.9,-0.2,-2.2,-0.1
1987,23,2882,PHI,Philadelphia 76Ers,Sedale Threatt,25,28,668,10.5,0.47,0.06,0.2,3.2,6.6,4.9,18.1,2.4,0.4,14.2,20.8,-0.1,0.5,0.4,0.03,-3.2,-0.6,-3.8,-0.3
1987,23,582,PHI,Philadelphia 76Ers,Steve Colter,24,43,849,12.6,0.51,0.03,0.27,1.9,6.9,4.5,19.6,2.2,0.4,11.8,16.0,0.9,0.6,1.5,0.08,-0.9,0.5,-0.4,0.4
1987,23,1908,PHI,Philadelphia 76Ers,Tim McCormick,24,81,2817,12.9,0.59,0.01,0.49,7.5,17.2,12.5,5.8,0.6,1.3,14.9,15.3,3.7,2.4,6.0,0.1,-0.8,-0.9,-1.7,0.2
1987,23,964,PHI,Philadelphia 76Ers,World B. Free,33,20,285,7.1,0.4,0.07,0.38,2.1,5.5,3.8,15.0,0.9,0.8,11.1,23.8,-0.3,0.1,-0.2,-0.04,-5.3,-3.3,-8.6,-0.5
