Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998,4,895,CHO,Charlotte Hornets,Tony Farmer,1970-01-03,28.0,NBA,C,27.0,2.0,169.0,3.6,11.3,0.32,0.4,1.9,0.22,3.2,9.4,0.34,6.6,8.3,0.8,3.4,3.4,6.8,1.1,2.1,0.9,1.9,4.9,14.3
2000,10,895,GSW,Golden State Warriors,Tony Farmer,1970-01-03,30.0,NBA,PF,74.0,9.0,1199.0,3.8,9.4,0.41,0.2,1.3,0.18,3.6,8.0,0.44,6.1,8.0,0.77,3.5,5.3,8.9,2.2,2.0,0.5,2.5,5.0,14.0
