Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2013,19,2453,NOH,New Orleans Hornets,20.0,NBA,SG,61.0,1418.0,5.9,0.43,0.22,0.28,1.3,8.0,4.6,13.9,1.0,0.5,14.5,16.8,,-1.2,0.1,-1.1,-0.04,,-4.7,-1.6,-6.2,-1.5
2014,19,2453,NOP,New Orleans Pelicans,21.0,NBA,PG,69.0,1339.0,11.6,0.48,0.21,0.36,2.2,9.1,5.6,18.7,1.8,0.6,12.3,21.3,,0.2,0.4,0.6,0.02,,-2.0,-1.4,-3.4,-0.5
2015,31,2453,TOT,Total After Trade,22.0,NBA,"PG,SG",76.0,1563.0,10.3,0.48,0.26,0.25,2.0,8.9,5.5,14.7,1.6,0.7,10.5,17.9,,0.5,1.0,1.5,0.05,,-2.5,-0.3,-2.8,-0.3
2015,19,2453,NOP,New Orleans Pelicans,22.0,NBA,SG,35.0,772.0,10.1,0.47,0.22,0.32,1.8,8.2,5.0,16.7,1.2,0.7,10.6,16.7,,0.4,0.3,0.7,0.05,,-2.5,-0.5,-3.0,-0.2
2015,13,2453,LAC,Los Angeles Clippers,22.0,NBA,PG,41.0,791.0,10.6,0.49,0.3,0.2,2.2,9.6,6.0,12.8,1.9,0.7,10.5,19.0,,0.1,0.7,0.8,0.05,,-2.6,-0.1,-2.7,-0.1
2016,13,2453,LAC,Los Angeles Clippers,23.0,NBA,SG,67.0,1464.0,11.1,0.52,0.36,0.22,1.7,7.9,4.8,10.6,1.6,0.5,9.7,19.4,,0.6,1.3,1.9,0.06,,-2.2,-0.5,-2.7,-0.2
2017,13,2453,LAC,Los Angeles Clippers,24.0,NBA,SG,74.0,2054.0,11.4,0.55,0.41,0.26,1.1,7.5,4.4,15.0,1.2,0.4,12.4,20.3,,1.2,1.3,2.5,0.06,,-1.2,-1.0,-2.2,-0.1
2018,13,2453,LAC,Los Angeles Clippers,25.0,NBA,SG,61.0,2057.0,12.6,0.53,0.45,0.2,1.5,6.2,3.9,17.5,1.7,0.6,11.1,20.6,,1.4,1.0,2.4,0.06,,-0.3,-0.9,-1.2,0.4
2019,31,2453,TOT,Total After Trade,26.0,NBA,SG,76.0,2028.0,7.7,0.5,0.57,0.17,1.3,7.5,4.4,11.5,1.1,1.0,10.0,14.5,,0.4,0.8,1.2,0.03,,-3.3,-1.0,-4.3,-1.1
2019,30,2453,WAS,Washington Wizards,26.0,NBA,SG,29.0,683.0,6.8,0.49,0.55,0.24,1.6,9.8,5.6,11.2,1.2,1.2,14.4,15.5,,-0.4,0.2,-0.2,-0.01,,-4.1,-1.2,-5.3,-0.6
2019,11,2453,HOU,Houston Rockets,26.0,NBA,SG,47.0,1345.0,8.2,0.51,0.58,0.13,1.2,6.4,3.7,11.7,1.1,0.8,7.4,13.9,,0.8,0.6,1.4,0.05,,-2.9,-0.9,-3.8,-0.6
2020,11,2453,HOU,Houston Rockets,27.0,NBA,SG,68.0,1594.0,10.4,0.54,0.54,0.22,1.8,9.8,5.8,10.0,1.4,0.5,8.3,15.6,,1.2,1.2,2.4,0.07,,-2.1,-0.4,-2.5,-0.2
2021,20,2453,NYK,New York Knicks,28.0,NBA,SG,12.0,310.0,8.5,0.53,0.59,0.04,1.0,9.8,5.5,14.6,1.1,0.0,14.7,15.4,,0.0,0.3,0.3,0.04,,-2.9,-1.3,-4.2,-0.2
