Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2012,2,2037,BOS,Boston Celtics,E'Twaun Moore,"February 25, 1989",22.0,NBA,PG,38.0,0.0,331.0,6.9,18.1,0.38,2.7,7.2,0.38,4.2,10.9,0.38,1.1,1.1,1.0,0.6,4.7,5.3,5.5,1.8,0.5,3.4,5.3,17.7,89.0,101.0
2013,22,2037,ORL,Orlando Magic,E'Twaun Moore,"February 25, 1989",23.0,NBA,SG,75.0,21.0,1682.0,7.3,18.5,0.4,2.1,6.1,0.34,5.3,12.4,0.42,1.5,1.8,0.8,1.5,3.7,5.2,6.4,1.6,0.7,3.3,3.8,18.2,95.0,111.0
2014,22,2037,ORL,Orlando Magic,E'Twaun Moore,"February 25, 1989",24.0,NBA,SG,79.0,3.0,1506.0,6.6,15.5,0.43,1.9,5.5,0.35,4.7,10.0,0.47,1.8,2.3,0.76,1.0,3.6,4.6,3.8,2.0,0.4,1.9,3.6,17.0,102.0,109.0
2015,5,2037,CHI,Chicago Bulls,E'Twaun Moore,"February 25, 1989",25.0,NBA,SG,56.0,0.0,504.0,6.4,14.3,0.45,1.3,3.9,0.34,5.0,10.4,0.48,1.2,2.1,0.6,1.2,3.5,4.7,3.4,2.1,0.6,1.4,4.6,15.3,105.0,106.0
2016,5,2037,CHI,Chicago Bulls,E'Twaun Moore,"February 25, 1989",26.0,NBA,SG,59.0,22.0,1263.0,7.4,15.4,0.48,1.9,4.1,0.45,5.6,11.3,0.49,0.9,1.4,0.63,0.8,4.5,5.3,3.9,1.5,0.7,2.1,4.1,17.6,105.0,109.0
2017,19,2037,NOP,New Orleans Pelicans,E'Twaun Moore,"February 25, 1989",27.0,NBA,SG,73.0,22.0,1820.0,7.6,16.7,0.46,2.1,5.6,0.37,5.5,11.1,0.5,1.5,2.0,0.77,0.9,3.2,4.1,4.4,1.3,0.9,1.7,3.5,18.8,107.0,111.0
2018,19,2037,NOP,New Orleans Pelicans,E'Twaun Moore,"February 25, 1989",28.0,NBA,SG,82.0,80.0,2586.0,7.8,15.4,0.51,2.4,5.6,0.42,5.4,9.8,0.56,0.9,1.3,0.71,1.1,3.3,4.4,3.5,1.5,0.2,1.9,3.4,18.9,111.0,112.0
2019,19,2037,NOP,New Orleans Pelicans,E'Twaun Moore,"February 25, 1989",29.0,NBA,SG,53.0,36.0,1463.0,8.1,16.9,0.48,2.4,5.6,0.43,5.7,11.3,0.51,1.4,1.9,0.76,1.1,2.9,4.0,3.2,1.3,0.3,1.9,3.6,20.1,110.0,117.0
2020,19,2037,NOP,New Orleans Pelicans,E'Twaun Moore,"February 25, 1989",30.0,NBA,SG,56.0,6.0,1020.0,8.4,19.8,0.43,2.9,7.6,0.38,5.6,12.2,0.46,1.4,2.0,0.69,1.4,4.5,5.9,3.5,1.5,0.5,1.8,3.6,21.1,104.0,114.0
2021,24,2037,PHO,Phoenix Suns,E'Twaun Moore,"February 25, 1989",31.0,NBA,SG,10.0,1.0,173.0,6.6,16.3,0.4,0.9,4.0,0.21,5.7,12.3,0.46,1.1,1.1,1.0,1.4,2.3,3.7,5.4,2.6,0.3,3.4,4.6,15.2,90.0,109.0
