Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
2014,22.0,IND,NBA,SF,28.0,226.0,7.6,0.545,0.575,0.175,4.7,15.2,10.2,7.9,1.1,0.7,23.2,11.3,,0.0,0.4,0.4,0.08,,-3.3,0.9,-2.4,0.0
2015,23.0,IND,NBA,SF,82.0,2381.0,10.2,0.507,0.328,0.304,3.3,11.2,7.3,11.9,1.4,0.6,13.8,15.9,,0.9,2.6,3.5,0.072,,-2.0,0.5,-1.5,0.3
2016,24.0,IND,NBA,SF,59.0,866.0,12.2,0.543,0.356,0.202,4.9,15.9,10.5,9.6,2.1,1.0,12.7,13.2,,0.8,1.3,2.1,0.117,,-1.1,1.2,0.1,0.5
2017,25.0,NOP,NBA,SF,80.0,2374.0,8.0,0.527,0.565,0.268,2.3,11.4,6.8,8.1,1.5,1.1,13.3,11.5,,0.4,2.3,2.7,0.055,,-3.5,0.8,-2.7,-0.4
2018,26.0,NOP,NBA,SF,12.0,187.0,4.8,0.332,0.512,0.146,5.4,15.1,10.4,14.4,1.8,0.4,17.1,12.2,,-0.2,0.2,-0.1,-0.014,,-5.3,0.5,-4.8,-0.1
2019,27.0,NOP,NBA,SF,44.0,878.0,6.8,0.497,0.567,0.18,4.1,11.5,7.8,7.6,1.2,0.9,13.9,10.4,,0.1,0.4,0.5,0.029,,-3.1,-0.4,-3.6,-0.3
2020,28.0,TOT,NBA,PF,59.0,1088.0,9.8,0.535,0.615,0.194,2.9,13.0,8.1,12.4,1.9,1.0,14.5,13.6,,0.4,1.1,1.4,0.064,,-2.0,0.3,-1.7,0.1
2020,28.0,MEM,NBA,PF,48.0,901.0,10.2,0.549,0.631,0.163,2.9,13.8,8.4,13.4,1.6,0.7,13.8,13.4,,0.5,0.8,1.4,0.072,,-1.7,0.2,-1.4,0.1
2020,28.0,MIA,NBA,PF,11.0,187.0,8.1,0.471,0.533,0.356,3.1,9.2,6.3,7.3,3.1,2.7,17.4,14.8,,-0.2,0.3,0.1,0.023,,-3.8,0.9,-2.9,0.0
2021,29.0,ATL,NBA,PF,10.0,176.0,9.0,0.547,0.816,0.061,3.5,13.2,8.4,4.8,1.6,2.0,10.7,13.3,,0.1,0.2,0.3,0.08,,-1.4,0.3,-1.1,0.0
