Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1989,21,1466,SEA,Seattle Supersonics,Avery Johnson,"March 25, 1965",23.0,NBA,PG,43.0,291.0,10.8,0.38,0.11,0.19,4.1,5.2,4.6,31.3,3.5,0.6,16.7,14.8,0.0,0.3,0.3,0.04,-2.0,1.0,-1.0,0.1
1990,21,1466,SEA,Seattle Supersonics,Avery Johnson,"March 25, 1965",24.0,NBA,PG,53.0,575.0,11.6,0.44,0.03,0.28,4.1,4.7,4.4,36.4,2.3,0.1,23.1,15.1,0.2,0.3,0.5,0.04,-0.1,-0.8,-0.8,0.2
1991,31,1466,TOT,Total After Trade,Avery Johnson,"March 25, 1965",25.0,NBA,PG,68.0,959.0,13.4,0.51,0.03,0.31,2.4,6.0,4.3,31.4,2.3,0.2,19.0,16.2,0.7,0.9,1.6,0.08,-0.3,0.1,-0.2,0.4
1991,8,1466,DEN,Denver Nuggets,Avery Johnson,"March 25, 1965",25.0,NBA,PG,21.0,217.0,14.2,0.48,0.06,0.47,3.6,5.8,4.6,41.5,2.7,0.5,24.8,17.7,0.0,0.0,0.1,0.01,-0.4,-2.2,-2.6,0.0
1991,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",25.0,NBA,PG,47.0,742.0,13.2,0.52,0.02,0.26,2.0,6.1,4.2,28.5,2.2,0.2,16.8,15.7,0.7,0.9,1.6,0.1,-0.3,0.8,0.5,0.5
1992,31,1466,TOT,Total After Trade,Avery Johnson,"March 25, 1965",26.0,NBA,PG,69.0,1235.0,11.9,0.52,0.04,0.31,1.2,5.9,3.6,30.5,2.5,0.4,22.7,16.9,0.1,1.2,1.3,0.05,-1.6,-0.1,-1.8,0.1
1992,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",26.0,NBA,PG,20.0,463.0,11.4,0.55,0.05,0.3,1.2,7.0,4.1,29.4,2.3,0.4,26.9,15.2,0.1,0.6,0.6,0.07,-2.1,0.5,-1.6,0.0
1992,11,1466,HOU,Houston Rockets,Avery Johnson,"March 25, 1965",26.0,NBA,PG,49.0,772.0,12.3,0.5,0.04,0.31,1.2,5.2,3.2,31.2,2.6,0.5,20.5,17.8,0.0,0.6,0.7,0.04,-1.4,-0.5,-1.9,0.0
1993,27,1466,SAS,San Antonio Spurs,Avery Johnson,"March 25, 1965",27.0,NBA,PG,75.0,2030.0,15.8,0.56,0.02,0.36,1.2,6.8,4.1,39.1,2.1,0.5,19.7,15.9,3.3,1.9,5.2,0.12,1.5,0.0,1.5,1.8
1994,10,1466,GSW,Golden State Warriors,Avery Johnson,"March 25, 1965",28.0,NBA,PG,82.0,2332.0,13.9,0.53,0.02,0.35,1.9,6.2,4.1,25.3,2.3,0.2,17.1,17.8,2.6,1.5,4.1,0.08,-0.6,-0.4,-1.1,0.5
