SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1997,21,SEA,34,Terry Cummings,PF,6-9,220,1961-03-15,US,14,DePaul
1997,21,SEA,3,Craig Ehlo,SG,6-6,180,1961-08-11,US,13,Washington State
1997,21,SEA,21,Greg Graham,SG,6-4,174,1970-11-26,US,3,Indiana
1997,21,SEA,24,Antonio Harvey,PF,6-11,225,1970-07-06,US,3,"Southern Illinois, Georgia, Pfeiffer University"
1997,21,SEA,33,Hersey Hawkins,SG,6-3,190,1966-09-29,US,8,Bradley
1997,21,SEA,40,Shawn Kemp,PF,6-10,230,1969-11-26,US,7,Trinity Valley CC
1997,21,SEA,22,Jim McIlvaine,C,7-1,240,1972-07-30,US,2,Marquette
1997,21,SEA,10,Nate McMillan,PG,6-5,195,1964-08-03,US,10,NC State
1997,21,SEA,20,Gary Payton,PG,6-4,180,1968-07-23,US,6,Oregon State
1997,21,SEA,14,Sam Perkins,C,6-9,235,1961-06-14,US,12,UNC
1997,21,SEA,55,Steve Scheffler,C,6-9,250,1967-09-03,US,6,Purdue
1997,21,SEA,11,Detlef Schrempf,SF,6-10,235,1963-01-21,DE,11,Washington
1997,21,SEA,13,Eric Snow,PG,6-3,190,1973-04-24,US,1,Michigan State
1997,21,SEA,27,Elmore Spencer,C,7-0,270,1969-12-06,US,4,"Georgia, UNLV"
1997,21,SEA,23,Larry Stewart,SF,6-8,220,1968-09-21,US,4,Coppin State University
1997,21,SEA,25,David Wingate,SG,6-5,185,1963-12-15,US,10,Georgetown
