SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1997,25,POR,7,Kenny Anderson,PG,6-0,168,1970-10-09,US,5,Georgia Tech
1997,25,POR,2,Stacey Augmon,SG,6-8,205,1968-08-01,US,5,UNLV
1997,25,POR,4,Marcus Brown,PG,6-3,185,1974-04-03,US,R,Murray State
1997,25,POR,6,Mitchell Butler,SG,6-5,210,1970-12-15,US,3,UCLA
1997,25,POR,12,Randolph Childress,PG,6-2,188,1972-09-21,US,1,Wake Forest
1997,25,POR,24,Chris Dudley,C,6-11,235,1965-02-22,US,9,Yale
1997,25,POR,31,Reggie Jordan,SG,6-4,195,1968-01-26,US,2,New Mexico State
1997,25,POR,23,Aaron McKie,SG,6-5,209,1972-10-02,US,2,Temple
1997,25,POR,9,Ruben Nembhard,PG,6-3,208,1972-02-20,US,R,Weber State
1997,25,POR,5,Jermaine O'Neal,PF,6-11,226,1978-10-13,US,R,
1997,25,POR,34,Isaiah Rider,SG,6-5,215,1971-03-12,US,3,UNLV
1997,25,POR,3,Clifford Robinson,SF,6-10,225,1966-12-16,US,7,UConn
1997,25,POR,21,Rumeal Robinson,PG,6-2,195,1966-11-13,JM,5,Michigan
1997,25,POR,11,Arvydas Sabonis,C,7-3,279,1964-12-19,LT,1,
1997,25,POR,33,Gary Trent,PF,6-8,250,1974-09-22,US,1,Ohio University
1997,25,POR,30,Rasheed Wallace,PF,6-10,225,1974-09-17,US,1,UNC
1997,25,POR,8,Ennis Whatley,PG,6-3,177,1962-08-11,US,9,Alabama
1997,25,POR,10,Dontonio Wingfield,SF,6-8,256,1974-06-23,US,2,Cincinnati
1997,25,POR,19,Aleksandar orevic,SG,6-2,198,1967-08-26,RS,R,
