Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2004,10,2310,GSW,Golden State Warriors,Mickael Pietrus,"February 7, 1982",21.0,NBA,PG,53.0,22.0,748.0,6.9,16.5,0.42,2.5,7.5,0.33,4.4,9.0,0.48,3.7,5.4,0.69,3.4,5.1,8.5,1.9,2.3,0.9,2.9,7.1,19.9,104.0,104.0
2005,10,2310,GSW,Golden State Warriors,Mickael Pietrus,"February 7, 1982",22.0,NBA,SF,67.0,3.0,1340.0,8.2,19.2,0.43,2.6,7.5,0.34,5.6,11.8,0.48,5.4,7.8,0.7,2.5,4.8,7.3,3.1,1.8,0.7,3.5,5.3,24.4,104.0,108.0
2006,10,2310,GSW,Golden State Warriors,Mickael Pietrus,"February 7, 1982",23.0,NBA,SF,52.0,18.0,1179.0,7.4,18.2,0.4,2.4,7.7,0.32,4.9,10.6,0.47,3.8,6.2,0.61,2.5,4.6,7.1,1.9,1.4,0.4,3.4,5.8,21.0,95.0,108.0
2007,10,2310,GSW,Golden State Warriors,Mickael Pietrus,"February 7, 1982",24.0,NBA,SF,72.0,38.0,1937.0,7.1,14.6,0.49,2.3,6.0,0.39,4.8,8.6,0.56,3.4,5.2,0.65,2.0,6.1,8.2,1.5,1.2,1.4,2.6,5.5,20.0,109.0,108.0
2008,10,2310,GSW,Golden State Warriors,Mickael Pietrus,"February 7, 1982",25.0,NBA,SF,66.0,16.0,1316.0,6.3,14.3,0.44,2.4,6.8,0.36,3.8,7.5,0.51,2.4,3.6,0.67,2.5,6.5,8.9,1.8,2.4,1.6,1.8,7.4,17.4,111.0,107.0
2009,22,2310,ORL,Orlando Magic,Mickael Pietrus,"February 7, 1982",26.0,NBA,SG,54.0,25.0,1329.0,6.9,16.7,0.41,3.1,8.7,0.36,3.8,7.9,0.47,3.1,4.3,0.71,1.7,5.2,6.9,2.5,1.2,0.9,2.2,4.9,19.9,106.0,104.0
2010,22,2310,ORL,Orlando Magic,Mickael Pietrus,"February 7, 1982",27.0,NBA,SF,75.0,24.0,1687.0,7.2,16.7,0.43,3.6,9.5,0.38,3.6,7.2,0.5,2.1,3.4,0.63,1.2,5.4,6.6,1.5,1.6,1.0,2.1,4.3,20.1,106.0,104.0
2011,31,2310,TOT,Total After Trade,Mickael Pietrus,"February 7, 1982",28.0,NBA,"SF,SG",57.0,4.0,1107.0,6.7,17.0,0.39,4.0,11.0,0.36,2.7,6.0,0.45,1.8,2.7,0.68,0.7,5.2,5.9,1.5,1.3,1.0,1.8,4.7,19.1,101.0,108.0
2011,22,2310,ORL,Orlando Magic,Mickael Pietrus,"February 7, 1982",28.0,NBA,SF,19.0,0.0,418.0,5.7,14.5,0.39,4.3,11.0,0.39,1.4,3.5,0.39,0.4,0.8,0.5,0.8,5.5,6.3,1.3,1.3,0.4,1.8,4.4,16.0,102.0,104.0
2011,24,2310,PHO,Phoenix Suns,Mickael Pietrus,"February 7, 1982",28.0,NBA,SG,38.0,4.0,689.0,7.2,18.5,0.39,3.8,11.0,0.34,3.5,7.5,0.46,2.7,3.8,0.71,0.7,4.9,5.6,1.7,1.4,1.3,1.8,4.9,20.9,101.0,111.0
2012,2,2310,BOS,Boston Celtics,Mickael Pietrus,"February 7, 1982",29.0,NBA,SG,42.0,6.0,921.0,6.0,15.6,0.38,3.5,10.5,0.34,2.5,5.1,0.49,1.2,1.8,0.64,1.0,6.5,7.5,1.4,1.2,0.6,1.9,4.7,16.7,94.0,100.0
2013,28,2310,TOR,Toronto Raptors,Mickael Pietrus,"February 7, 1982",30.0,NBA,SF,19.0,16.0,386.0,4.7,13.5,0.35,2.8,8.8,0.31,1.9,4.7,0.41,1.7,2.5,0.67,0.7,4.3,5.0,1.2,1.7,0.8,2.2,4.5,13.8,89.0,109.0
