Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,24.0,TOT,NBA,PG,18.0,,268.0,6.4,11.4,0.556,0.0,0.2,0.0,6.4,11.3,0.565,2.4,2.9,0.813,0.7,2.4,3.1,9.1,2.4,0.2,2.5,5.1,15.1,,118.0,111.0
1980,24.0,IND,NBA,PG,5.0,,43.0,2.1,7.5,0.286,0.0,0.0,,2.1,7.5,0.286,3.2,4.3,0.75,0.0,2.1,2.1,5.3,3.2,0.0,3.2,7.5,7.5,,81.0,107.0
1980,24.0,UTA,NBA,PG,13.0,,225.0,7.2,12.2,0.589,0.0,0.2,0.0,7.2,12.0,0.6,2.2,2.6,0.833,0.9,2.4,3.3,9.8,2.2,0.2,2.4,4.6,16.6,,124.0,112.0
1981,25.0,DAL,NBA,PG,56.0,,1686.0,6.6,11.8,0.561,0.1,0.5,0.176,6.6,11.3,0.578,4.7,5.9,0.799,0.8,3.5,4.4,11.1,1.5,0.3,3.5,4.5,18.1,,118.0,112.0
1982,26.0,DAL,NBA,PG,82.0,82.0,2614.0,7.4,14.4,0.515,0.3,0.9,0.286,7.1,13.5,0.53,3.4,4.3,0.804,0.7,3.6,4.2,9.5,1.4,0.1,3.0,4.1,18.5,,115.0,112.0
1983,27.0,DAL,NBA,PG,79.0,78.0,2323.0,7.2,12.6,0.572,0.2,0.9,0.256,7.0,11.8,0.595,3.7,4.4,0.845,0.7,3.3,4.0,11.4,1.6,0.2,2.9,3.5,18.4,,125.0,111.0
1984,28.0,DAL,NBA,PG,81.0,81.0,2665.0,6.3,11.8,0.53,0.1,0.7,0.184,6.2,11.2,0.551,3.6,4.3,0.836,0.7,2.7,3.4,10.2,1.7,0.2,3.0,4.0,16.3,,118.0,112.0
1985,29.0,DAL,NBA,PG,82.0,82.0,2539.0,5.9,11.7,0.505,0.9,2.2,0.409,5.0,9.5,0.527,3.0,3.4,0.888,0.7,2.9,3.7,11.1,1.7,0.2,2.4,4.2,15.8,,124.0,111.0
1986,30.0,DAL,NBA,PG,82.0,43.0,1971.0,6.4,12.0,0.532,0.8,2.1,0.36,5.6,9.8,0.569,4.7,5.4,0.868,0.6,2.9,3.5,11.1,1.4,0.4,2.6,4.1,18.2,,128.0,114.0
1987,31.0,DAL,NBA,PG,82.0,6.0,1582.0,6.0,13.2,0.456,1.0,3.2,0.302,5.0,10.0,0.506,4.4,5.2,0.86,0.8,2.6,3.4,11.3,1.9,0.3,3.4,4.8,17.4,,117.0,111.0
1988,32.0,DAL,NBA,PG,75.0,12.0,1480.0,7.0,13.9,0.501,1.0,2.5,0.405,6.0,11.4,0.522,3.0,3.6,0.843,0.6,2.8,3.4,10.1,1.7,0.6,3.0,5.0,18.0,,119.0,110.0
1989,33.0,DAL,NBA,PG,78.0,4.0,1395.0,6.6,13.6,0.483,1.1,3.7,0.314,5.4,9.9,0.545,3.6,4.4,0.805,0.5,3.4,3.9,8.7,1.7,0.6,3.3,5.4,17.8,,111.0,111.0
1990,34.0,DAL,NBA,PG,73.0,2.0,1292.0,7.0,14.3,0.49,1.4,4.1,0.337,5.7,10.3,0.552,3.0,3.9,0.77,0.5,3.2,3.7,9.5,1.8,0.4,3.4,5.9,18.5,,113.0,109.0
1991,35.0,DAL,NBA,PG,80.0,6.0,1426.0,5.7,13.3,0.426,0.8,3.0,0.259,4.9,10.3,0.476,3.3,4.2,0.771,0.5,3.8,4.2,8.2,1.6,0.6,2.8,7.6,15.4,,105.0,112.0
1992,36.0,DAL,NBA,PG,33.0,0.0,429.0,4.5,10.2,0.442,0.6,2.1,0.278,3.9,8.1,0.485,1.3,1.8,0.733,0.5,3.4,3.9,7.8,1.3,0.4,3.2,6.8,10.9,,98.0,114.0
