Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,31,2444,TOT,Total After Trade,22.0,NBA,SG,11.0,67.0,10.3,0.5,0.31,0.35,5.1,8.9,6.9,4.7,0.0,0.0,9.1,22.6,0.0,0.0,0.0,0.01,-1.2,-5.2,-6.4,-0.1
2002,12,2444,IND,Indiana Pacers,22.0,NBA,SG,3.0,4.0,-10.2,0.0,0.0,0.0,28.9,0.0,14.1,33.9,0.0,0.0,0.0,34.0,0.0,0.0,0.0,-0.57,-9.8,-11.2,-21.0,0.0
2002,5,2444,CHI,Chicago Bulls,22.0,NBA,SG,8.0,63.0,11.6,0.56,0.35,0.39,3.6,9.5,6.5,2.9,0.0,0.0,10.0,21.9,0.1,0.0,0.1,0.04,-0.6,-4.8,-5.4,-0.1
