Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1995,22.0,MIL,NBA,SF,80.0,2958.0,16.6,0.538,0.19,0.354,6.7,14.4,10.4,12.2,2.0,0.6,16.1,29.1,,1.1,2.2,3.2,0.053,,0.6,-1.5,-0.9,0.8
1996,23.0,MIL,NBA,SF,82.0,3249.0,15.9,0.534,0.19,0.281,5.0,14.1,9.5,15.7,1.6,1.0,15.4,25.8,,1.8,1.7,3.5,0.052,,1.2,-1.2,0.0,1.6
1997,24.0,MIL,NBA,SF,80.0,3114.0,17.5,0.528,0.125,0.253,5.1,14.6,9.9,14.8,1.8,1.6,14.4,27.8,,2.0,2.7,4.7,0.072,,1.3,-0.7,0.7,2.1
1998,25.0,MIL,NBA,SF,56.0,2294.0,16.8,0.522,0.057,0.234,4.3,12.1,8.2,13.8,1.6,1.1,13.8,28.9,,1.3,1.8,3.1,0.065,,1.2,-1.2,0.0,1.1
1999,26.0,MIL,NBA,SF,47.0,1579.0,19.7,0.523,0.104,0.213,5.7,15.3,10.5,12.5,1.6,2.1,11.4,28.2,,2.5,1.5,4.0,0.122,,2.7,-0.8,1.9,1.5
2001,28.0,MIL,NBA,SF,76.0,2813.0,20.1,0.525,0.126,0.21,5.0,16.1,10.6,16.5,1.6,1.6,12.1,29.2,,4.2,2.5,6.7,0.114,,2.3,-1.0,1.3,2.4
2002,29.0,MIL,NBA,SF,66.0,2346.0,19.1,0.537,0.155,0.246,3.6,15.8,10.0,13.4,2.2,1.3,12.0,28.8,,2.6,2.1,4.7,0.096,,1.2,-0.9,0.3,1.4
2003,30.0,ATL,NBA,SF,69.0,2591.0,16.7,0.519,0.211,0.245,3.9,15.7,10.0,15.5,1.9,0.7,15.2,28.8,,1.0,1.9,2.9,0.055,,0.7,-1.5,-0.8,0.8
2004,31.0,PHI,NBA,SF,42.0,1336.0,15.0,0.518,0.163,0.223,4.1,12.5,8.3,9.1,1.7,0.5,13.6,27.4,,0.3,1.3,1.6,0.056,,-0.3,-1.2,-1.5,0.1
2005,32.0,SAS,NBA,SF,9.0,157.0,17.2,0.517,0.078,0.299,3.0,14.9,8.9,9.8,1.4,1.4,7.4,27.9,,0.2,0.3,0.5,0.147,,0.1,0.6,0.7,0.1
