Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,29,1652,UTA,Utah Jazz,19.0,NBA,C,48.0,7.0,565.0,94.0,185.0,0.51,0.0,0.0,,94.0,185.0,0.51,0.51,36.0,51.0,0.71,50.0,88.0,138.0,20.0,12.0,31.0,26.0,70.0,224.0
2010,29,1652,UTA,Utah Jazz,20.0,NBA,C,36.0,0.0,172.0,22.0,47.0,0.47,0.0,0.0,,22.0,47.0,0.47,0.47,9.0,15.0,0.6,16.0,29.0,45.0,6.0,2.0,4.0,15.0,26.0,53.0
2011,31,1652,TOT,Total After Trade,21.0,NBA,C,50.0,2.0,434.0,68.0,150.0,0.45,0.0,2.0,0.0,68.0,148.0,0.46,0.45,24.0,43.0,0.56,57.0,73.0,130.0,7.0,10.0,25.0,31.0,59.0,160.0
2011,18,1652,MIN,Minnesota Timberwolves,21.0,NBA,C,39.0,1.0,336.0,47.0,108.0,0.44,0.0,2.0,0.0,47.0,106.0,0.44,0.44,12.0,24.0,0.5,42.0,55.0,97.0,7.0,8.0,20.0,25.0,50.0,106.0
2011,8,1652,DEN,Denver Nuggets,21.0,NBA,C,11.0,1.0,98.0,21.0,42.0,0.5,0.0,0.0,,21.0,42.0,0.5,0.5,12.0,19.0,0.63,15.0,18.0,33.0,0.0,2.0,5.0,6.0,9.0,54.0
2012,8,1652,DEN,Denver Nuggets,22.0,NBA,C,48.0,24.0,792.0,115.0,192.0,0.6,0.0,0.0,,115.0,192.0,0.6,0.6,33.0,55.0,0.6,95.0,163.0,258.0,15.0,24.0,41.0,33.0,96.0,263.0
2013,8,1652,DEN,Denver Nuggets,23.0,NBA,C,81.0,81.0,1817.0,295.0,508.0,0.58,0.0,1.0,0.0,295.0,507.0,0.58,0.58,58.0,104.0,0.56,211.0,351.0,562.0,32.0,44.0,103.0,53.0,246.0,648.0
2014,15,1652,MEM,Memphis Grizzlies,24.0,NBA,C,80.0,22.0,1349.0,227.0,459.0,0.5,0.0,0.0,,227.0,459.0,0.5,0.5,60.0,93.0,0.64,160.0,258.0,418.0,39.0,32.0,71.0,67.0,182.0,514.0
2015,15,1652,MEM,Memphis Grizzlies,25.0,NBA,C,81.0,3.0,1348.0,182.0,358.0,0.51,0.0,0.0,,182.0,358.0,0.51,0.51,55.0,85.0,0.65,121.0,305.0,426.0,37.0,29.0,63.0,69.0,148.0,419.0
2016,26,1652,SAC,Sacramento Kings,26.0,NBA,C,78.0,14.0,1482.0,236.0,444.0,0.53,0.0,0.0,,236.0,444.0,0.53,0.53,57.0,104.0,0.55,169.0,254.0,423.0,33.0,40.0,70.0,48.0,185.0,529.0
2017,26,1652,SAC,Sacramento Kings,27.0,NBA,C,71.0,62.0,1419.0,216.0,392.0,0.55,0.0,1.0,0.0,216.0,391.0,0.55,0.55,38.0,62.0,0.61,118.0,285.0,403.0,47.0,36.0,48.0,61.0,172.0,470.0
2018,26,1652,SAC,Sacramento Kings,28.0,NBA,C,71.0,13.0,1391.0,222.0,389.0,0.57,0.0,0.0,,222.0,389.0,0.57,0.57,33.0,74.0,0.45,149.0,323.0,472.0,87.0,47.0,32.0,49.0,146.0,477.0
2019,26,1652,SAC,Sacramento Kings,29.0,NBA,C,42.0,1.0,502.0,73.0,153.0,0.48,0.0,0.0,,73.0,153.0,0.48,0.48,10.0,24.0,0.42,52.0,125.0,177.0,36.0,15.0,18.0,27.0,68.0,156.0
