Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2006,19,66,NOK,New Orleans/Oklahoma City Hornets,12,Chris Andersen,C,6-10,245,1978-07-07,US,4,Blinn College
2006,19,180,NOK,New Orleans/Oklahoma City Hornets,33,Brandon Bass,PF,6-8,250,1985-04-30,US,R,LSU
2006,19,393,NOK,New Orleans/Oklahoma City Hornets,42,P.J. Brown,C,6-11,225,1969-10-14,US,12,Louisiana Tech
2006,19,441,NOK,New Orleans/Oklahoma City Hornets,45,Rasual Butler,SF,6-7,215,1979-05-23,US,3,La Salle
2006,19,551,NOK,New Orleans/Oklahoma City Hornets,5,Speedy Claxton,PG,5-11,166,1978-05-08,US,4,Hofstra
2006,19,923,NOK,New Orleans/Oklahoma City Hornets,21,Marcus Fizer,PF,6-9,262,1978-08-10,US,5,Iowa State
2006,19,1410,NOK,New Orleans/Oklahoma City Hornets,44,Marc Jackson,C,6-10,270,1975-01-16,US,5,"VCU, Temple"
2006,19,1505,NOK,New Orleans/Oklahoma City Hornets,43,Linton Johnson,SF,6-8,205,1980-06-13,US,2,Tulane
2006,19,1687,NOK,New Orleans/Oklahoma City Hornets,15,Maciej Lampe,C,6-11,275,1985-02-05,PL,2,
2006,19,1801,NOK,New Orleans/Oklahoma City Hornets,6,Arvydas Macijauskas,SG,6-4,214,1980-01-19,LT,R,
2006,19,1870,NOK,New Orleans/Oklahoma City Hornets,24,Desmond Mason,SF,6-7,224,1977-10-11,US,5,Oklahoma State
2006,19,2110,NOK,New Orleans/Oklahoma City Hornets,10,Bostjan Nachbar,PF,6-9,221,1980-07-03,SI,3,
2006,19,2161,NOK,New Orleans/Oklahoma City Hornets,25,Moochie Norris,PG,6-1,175,1973-07-27,US,8,"Auburn, University of West Florida"
2006,19,2267,NOK,New Orleans/Oklahoma City Hornets,3,Chris Paul,PG,6-0,175,1985-05-06,US,R,Wake Forest
2006,19,2686,NOK,New Orleans/Oklahoma City Hornets,23,J.R. Smith,SG,6-6,225,1985-09-09,US,1,
2006,19,2721,NOK,New Orleans/Oklahoma City Hornets,1,Kirk Snyder,SG,6-6,225,1983-06-05,US,1,Nevada
2006,19,2992,NOK,New Orleans/Oklahoma City Hornets,4,Jackson Vroman,PF,6-10,220,1981-06-06,US,1,Iowa State
2006,19,3079,NOK,New Orleans/Oklahoma City Hornets,30,David West,PF,6-9,250,1980-08-29,US,2,Xavier
2006,19,3134,NOK,New Orleans/Oklahoma City Hornets,34,Aaron Williams,C,6-9,220,1971-10-02,US,11,Xavier
