PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Tim Duncan,27,10,10,405,11.3,21.6,0.522,0.0,0.1,0.0,11.3,21.5,0.525,7.5,11.8,0.632,4.5,10.9,15.4,4.3,1.1,2.7,5.7,4.6,30.0,,104,96
Tony Parker,21,10,10,386,10.3,23.9,0.429,2.4,6.1,0.395,7.8,17.8,0.44,3.3,5.0,0.657,0.7,2.3,3.0,10.0,1.9,0.1,4.4,2.1,26.2,,103,102
Bruce Bowen,32,10,10,298,4.2,11.6,0.365,2.0,5.4,0.379,2.2,6.3,0.353,0.6,2.4,0.231,1.1,4.2,5.4,1.8,0.7,0.6,0.7,4.4,11.1,,97,103
Manu Ginóbili,26,10,0,280,8.3,18.5,0.447,2.0,6.9,0.28600000000000003,6.3,11.6,0.542,7.1,8.6,0.818,2.9,7.5,10.4,6.1,3.3,0.2,4.1,5.9,25.5,,113,96
Hedo Türkoğlu,24,10,10,271,5.3,16.4,0.321,2.8,8.5,0.33299999999999996,2.4,7.9,0.308,2.2,3.7,0.611,1.0,8.1,9.1,3.0,1.8,0.2,3.2,4.1,15.6,,86,99
Rasho Nesterović,27,10,10,261,6.1,14.1,0.433,0.0,0.2,0.0,6.1,13.9,0.439,0.2,1.3,0.16699999999999998,4.4,7.2,11.6,2.1,0.6,2.3,1.7,8.0,12.4,,95,99
Robert Horry,33,10,0,211,5.2,11.2,0.465,2.1,5.7,0.364,3.1,5.5,0.5710000000000001,3.4,3.7,0.929,6.5,9.9,16.4,2.3,2.1,0.5,2.6,8.1,15.9,,123,97
Devin Brown,25,9,0,130,7.6,15.7,0.486,2.5,4.2,0.6,5.1,11.4,0.444,4.2,7.2,0.588,1.7,5.9,7.6,3.8,1.3,0.4,3.0,7.6,22.0,,111,101
Jason Hart,25,7,0,62,9.8,17.7,0.55,0.0,0.0,,9.8,17.7,0.55,0.0,0.0,,0.0,2.7,2.7,0.9,4.4,0.0,0.9,4.4,19.5,,108,97
Malik Rose,29,7,0,58,3.8,15.2,0.25,0.0,1.9,0.0,3.8,13.3,0.28600000000000003,1.9,3.8,0.5,11.4,4.7,16.1,5.7,3.8,1.9,7.6,5.7,9.5,,72,95
Kevin Willis,41,7,0,25,6.6,17.6,0.375,0.0,2.2,0.0,6.6,15.4,0.429,0.0,2.2,0.0,0.0,13.2,13.2,0.0,2.2,0.0,0.0,11.0,13.2,,78,95
Charlie Ward,33,5,0,13,16.9,25.4,0.667,12.7,12.7,1.0,4.2,12.7,0.33299999999999996,0.0,0.0,,0.0,0.0,0.0,4.2,8.5,0.0,8.5,8.5,46.6,,115,89
