PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Baron Davis,24,7,7,260,9.1,24.2,0.377,3.4,10.4,0.327,5.7,13.8,0.415,5.3,7.0,0.758,1.3,4.9,6.1,10.4,2.3,1.1,4.0,4.4,26.9,,103,96
P.J. Brown,34,7,7,256,5.6,15.3,0.366,0.0,0.0,,5.6,15.3,0.366,2.2,2.4,0.909,6.2,8.4,14.6,3.2,0.6,2.4,2.8,3.4,13.3,,91,95
David Wesley,33,7,7,243,5.4,16.8,0.324,2.5,6.8,0.36700000000000005,2.9,10.0,0.295,3.4,4.8,0.7140000000000001,0.2,3.4,3.6,3.9,1.1,0.0,3.6,4.8,16.8,,85,100
Jamaal Magloire,25,7,7,239,6.5,15.4,0.418,0.0,0.2,0.0,6.5,15.2,0.424,4.8,6.5,0.75,3.7,11.1,14.8,1.2,0.7,1.6,2.5,5.1,17.7,,98,94
Stacey Augmon,35,7,0,168,5.9,15.7,0.375,0.0,0.3,0.0,5.9,15.4,0.38299999999999995,5.2,5.9,0.889,1.3,4.9,6.2,2.3,2.0,0.3,4.3,4.3,17.0,,85,97
Darrell Armstrong,35,7,0,150,2.9,12.5,0.235,1.8,9.2,0.2,1.1,3.3,0.33299999999999996,1.1,1.1,1.0,2.2,3.3,5.5,5.9,2.2,0.0,4.8,3.7,8.8,,70,98
George Lynch,33,7,7,147,9.4,21.4,0.439,1.1,4.5,0.25,8.2,16.9,0.489,1.9,3.0,0.625,4.9,9.0,13.9,4.5,1.1,1.1,2.6,5.6,21.7,,100,95
David West,23,7,0,111,7.4,13.9,0.536,0.0,0.0,,7.4,13.9,0.536,5.5,6.5,0.846,4.0,10.9,14.9,4.0,1.0,2.0,3.5,5.0,20.3,,113,93
Steve Smith,34,5,0,46,14.4,31.1,0.462,7.2,13.2,0.545,7.2,18.0,0.4,2.4,3.6,0.667,2.4,7.2,9.6,1.2,0.0,0.0,3.6,6.0,38.3,,104,100
Robert Traylor,26,4,0,40,5.5,12.4,0.444,0.0,0.0,,5.5,12.4,0.444,2.8,4.1,0.667,1.4,12.4,13.8,1.4,4.1,1.4,2.8,11.0,13.8,,89,85
Shammond Williams,28,3,0,18,6.1,15.3,0.4,0.0,3.1,0.0,6.1,12.2,0.5,9.2,12.2,0.75,0.0,0.0,0.0,12.2,3.1,0.0,12.2,15.3,21.4,,79,98
Maurice Carter,27,1,0,2,0.0,27.5,0.0,0.0,0.0,,0.0,27.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,106
