PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Stephon Marbury,26,4,4,174,9.2,24.6,0.373,1.8,5.9,0.3,7.4,18.7,0.397,5.0,7.4,0.68,1.5,3.6,5.0,7.7,2.1,0.0,4.2,2.7,25.2,,92,106
Anfernee Hardaway,32,4,3,168,7.1,19.4,0.365,1.5,4.3,0.35700000000000004,5.5,15.1,0.36700000000000005,4.6,5.5,0.833,1.2,4.3,5.5,7.1,1.8,0.3,3.1,2.5,20.3,,97,106
Kurt Thomas,31,4,4,139,7.8,18.2,0.429,0.0,0.0,,7.8,18.2,0.429,3.3,4.5,0.75,3.3,13.8,17.1,2.2,2.6,1.1,3.7,6.3,19.0,,89,98
Shandon Anderson,30,4,4,117,3.1,11.9,0.259,0.9,3.1,0.28600000000000003,2.2,8.8,0.25,0.4,0.9,0.5,2.2,1.8,4.0,4.9,1.8,0.4,3.5,8.4,7.5,,67,107
Nazr Mohammed,26,4,4,97,8.0,16.0,0.5,0.0,0.0,,8.0,16.0,0.5,5.9,8.5,0.688,5.3,6.9,12.2,0.5,3.2,1.6,3.7,9.6,21.8,,101,100
Frank Williams,23,4,0,74,4.2,15.4,0.273,2.8,9.1,0.308,1.4,6.3,0.222,2.1,3.5,0.6,0.7,0.7,1.4,3.5,2.1,0.0,2.8,9.1,13.3,,79,108
Vin Baker,32,4,0,57,7.3,12.7,0.5710000000000001,0.0,0.0,,7.3,12.7,0.5710000000000001,5.4,8.2,0.667,5.4,5.4,10.9,0.9,2.7,1.8,1.8,7.3,19.9,,120,102
Mike Sweetney,21,4,0,57,5.4,10.0,0.545,0.0,0.0,,5.4,10.0,0.545,3.6,5.4,0.667,3.6,5.4,9.1,0.0,0.0,0.9,0.0,6.3,14.5,,130,108
Dikembe Mutombo,37,3,0,38,2.7,8.2,0.33299999999999996,0.0,0.0,,2.7,8.2,0.33299999999999996,4.1,4.1,1.0,5.4,8.2,13.6,0.0,1.4,5.4,4.1,8.2,9.5,,84,99
Tim Thomas,26,1,1,22,9.4,23.5,0.4,0.0,2.3,0.0,9.4,21.1,0.444,9.4,11.7,0.8,2.3,9.4,11.7,7.0,0.0,0.0,4.7,11.7,28.2,,98,107
DerMarr Johnson,23,3,0,17,0.0,15.2,0.0,0.0,9.1,0.0,0.0,6.1,0.0,0.0,0.0,,0.0,6.1,6.1,6.1,0.0,3.0,0.0,6.1,0.0,,21,106
