PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Jason Kidd,30,11,11,474,4.9,14.7,0.33299999999999996,1.1,5.5,0.20800000000000002,3.8,9.2,0.40700000000000003,4.9,6.0,0.8109999999999999,1.8,6.5,8.3,11.3,2.8,0.7,4.9,1.7,15.8,,95,93
Richard Jefferson,23,11,11,460,7.7,18.5,0.418,1.1,3.9,0.273,6.7,14.7,0.456,9.0,12.7,0.713,1.6,6.5,8.1,4.9,1.6,0.9,5.0,4.1,25.6,,99,95
Kerry Kittles,29,11,11,415,7.8,17.4,0.44799999999999995,2.2,6.8,0.327,5.6,10.7,0.524,2.7,4.4,0.618,1.3,4.8,6.1,3.0,2.9,1.3,1.4,3.6,20.6,,108,94
Kenyon Martin,26,11,11,409,10.7,20.1,0.5329999999999999,0.0,0.5,0.0,10.7,19.5,0.547,6.3,8.4,0.75,3.3,12.7,16.0,1.6,1.7,1.8,4.2,6.6,27.7,,105,89
Jason Collins,25,11,11,266,2.8,7.7,0.368,0.0,0.0,,2.8,7.7,0.368,2.4,3.2,0.75,3.7,5.3,8.9,3.4,0.6,2.0,3.0,9.9,8.1,,90,97
Rodney Rogers,32,11,0,228,5.4,17.0,0.319,1.2,5.2,0.22699999999999998,4.3,11.8,0.36,3.8,4.7,0.8,2.1,10.9,13.0,2.8,1.4,0.7,4.0,7.3,15.9,,81,92
Lucious Harris,33,11,0,182,5.6,14.5,0.38799999999999996,0.9,3.6,0.25,4.7,11.0,0.43200000000000005,4.2,5.3,0.778,3.0,3.6,6.5,3.0,2.1,0.3,1.5,4.7,16.3,,105,97
Aaron Williams,32,11,0,149,6.5,12.0,0.545,0.0,0.0,,6.5,12.0,0.545,2.2,3.6,0.6,2.5,5.4,8.0,1.4,0.0,2.5,5.4,14.9,15.2,,83,97
Brian Scalabrine,25,9,0,73,8.1,12.6,0.647,3.7,4.4,0.833,4.4,8.1,0.545,2.2,4.4,0.5,5.2,3.7,8.9,0.7,2.2,0.0,3.0,11.1,22.2,,123,97
Brandon Armstrong,23,8,0,32,5.1,20.2,0.25,0.0,1.7,0.0,5.1,18.6,0.273,0.0,0.0,,1.7,1.7,3.4,5.1,1.7,0.0,0.0,6.7,10.1,,71,100
Zoran Planinić,21,6,0,15,0.0,7.2,0.0,0.0,3.6,0.0,0.0,3.6,0.0,3.6,7.2,0.5,0.0,3.6,3.6,7.2,0.0,0.0,7.2,7.2,3.6,,40,102
Tamar Slay,23,6,0,12,4.5,22.5,0.2,0.0,4.5,0.0,4.5,18.0,0.25,9.0,9.0,1.0,0.0,9.0,9.0,0.0,4.5,0.0,0.0,0.0,18.0,,80,88
