PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Paul Pierce,26,4,4,162,8.4,24.6,0.342,1.6,5.5,0.294,6.8,19.1,0.35600000000000004,8.4,10.0,0.8390000000000001,1.9,9.4,11.3,3.2,1.6,1.3,8.1,3.9,26.8,,80.0,108
Mark Blount,28,4,4,145,6.1,12.6,0.486,0.0,0.0,,6.1,12.6,0.486,5.1,6.9,0.737,3.6,9.7,13.4,1.4,2.2,2.9,3.2,6.1,17.3,,102.0,105
Chucky Atkins,29,4,4,133,6.7,15.3,0.436,1.2,3.9,0.3,5.5,11.4,0.483,6.7,7.5,0.895,1.2,4.3,5.5,5.9,1.2,0.0,3.9,0.8,21.2,,106.0,114
Walter McCarty,29,4,4,127,4.5,9.5,0.478,2.5,6.2,0.4,2.1,3.3,0.625,0.0,0.0,,1.2,7.4,8.7,3.3,0.8,0.8,1.6,2.9,11.5,,111.0,112
Ricky Davis,24,4,0,123,6.8,17.0,0.4,1.7,4.3,0.4,5.1,12.8,0.4,4.7,6.8,0.688,1.3,3.8,5.1,6.0,0.9,0.0,5.1,3.0,20.0,,91.0,115
Ricky Davis,24,4,4,104,5.5,11.6,0.478,0.5,2.0,0.25,5.0,9.6,0.526,4.5,4.5,1.0,0.0,6.0,6.0,4.5,1.0,0.0,4.0,3.5,16.1,,100.0,113
Chris Mihm,24,4,0,65,5.6,17.7,0.318,0.0,0.0,,5.6,17.7,0.318,4.8,8.1,0.6,6.4,8.1,14.5,0.0,3.2,3.2,2.4,9.7,16.1,,84.0,103
Marcus Banks,22,4,0,60,6.1,14.0,0.43799999999999994,1.7,4.4,0.4,4.4,9.6,0.455,3.5,3.5,1.0,0.9,5.2,6.1,6.1,1.7,0.9,2.6,7.8,17.4,,109.0,111
Jumaine Jones,24,2,0,28,3.7,11.2,0.33299999999999996,0.0,3.7,0.0,3.7,7.5,0.5,0.0,0.0,,1.9,7.5,9.3,3.7,0.0,0.0,0.0,7.5,7.5,,91.0,114
Brandon Hunter,23,3,0,10,5.2,5.2,1.0,0.0,0.0,,5.2,5.2,1.0,0.0,0.0,,10.5,5.2,15.7,5.2,0.0,5.2,5.2,10.5,10.5,,122.0,110
Michael Stewart,28,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,0.0,,,115
Dana Barros,36,1,0,1,0.0,52.3,0.0,0.0,0.0,,0.0,52.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,119
