Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,26,989,SAC,Sacramento Kings,24.0,NBA,SF,67.0,11.0,1301.0,3.6,9.0,0.4,1.1,3.8,0.28,2.5,5.2,0.48,2.2,2.8,0.77,1.1,4.0,5.1,2.6,1.1,1.3,2.1,3.7,10.4
2007,26,989,SAC,Sacramento Kings,25.0,NBA,SF,79.0,5.0,1410.0,4.2,9.7,0.43,1.4,3.8,0.36,2.8,5.9,0.48,2.4,2.9,0.83,1.4,3.9,5.2,2.2,1.1,1.1,1.8,4.9,12.1
2008,26,989,SAC,Sacramento Kings,26.0,NBA,SF,79.0,20.0,2096.0,6.0,12.9,0.46,1.9,5.0,0.39,4.0,8.0,0.51,2.8,3.6,0.78,0.9,3.6,4.5,2.2,1.6,0.9,2.2,4.0,16.7
2009,26,989,SAC,Sacramento Kings,27.0,NBA,SF,65.0,36.0,1975.0,5.4,12.1,0.44,1.6,4.0,0.4,3.8,8.1,0.47,2.7,3.2,0.82,1.0,3.0,4.0,2.7,1.5,1.2,2.0,3.6,15.0
2010,26,989,SAC,Sacramento Kings,28.0,NBA,SG,25.0,4.0,575.0,5.1,11.0,0.47,1.4,3.7,0.39,3.7,7.3,0.5,0.9,1.1,0.88,0.7,3.4,4.1,2.8,0.6,1.2,1.3,3.1,12.6
2011,26,989,SAC,Sacramento Kings,29.0,NBA,SF,58.0,34.0,1386.0,5.4,12.3,0.44,2.1,5.8,0.36,3.3,6.5,0.5,1.7,2.0,0.86,0.6,2.8,3.5,1.8,1.3,1.3,1.2,3.3,14.5
2012,26,989,SAC,Sacramento Kings,30.0,NBA,SF,49.0,3.0,798.0,3.9,10.3,0.38,1.7,5.9,0.29,2.2,4.4,0.49,1.1,1.4,0.8,0.5,4.0,4.5,1.4,1.6,1.7,1.0,3.3,10.6
2013,31,989,TOT,Total After Trade,31.0,NBA,"SF,SG",58.0,20.0,1029.0,4.1,10.5,0.39,2.3,6.3,0.37,1.8,4.2,0.42,0.6,0.7,0.86,0.3,2.9,3.2,2.2,1.6,1.3,1.1,3.1,11.2
2013,26,989,SAC,Sacramento Kings,31.0,NBA,SG,40.0,15.0,710.0,3.9,10.4,0.38,2.0,5.5,0.37,1.9,4.9,0.38,0.6,0.7,0.86,0.4,3.1,3.4,2.2,1.6,1.6,1.0,3.3,10.4
2013,11,989,HOU,Houston Rockets,31.0,NBA,SF,18.0,5.0,319.0,4.6,10.7,0.43,3.0,7.9,0.39,1.6,2.8,0.56,0.7,0.8,0.86,0.1,2.5,2.6,2.3,1.6,0.8,1.4,2.5,13.0
2014,11,989,HOU,Houston Rockets,32.0,NBA,SF,55.0,4.0,1083.0,3.9,9.8,0.4,2.3,6.4,0.36,1.6,3.4,0.48,0.3,0.6,0.53,0.7,3.4,4.1,2.1,0.9,1.1,1.0,4.0,10.5
2015,11,989,HOU,Houston Rockets,33.0,NBA,SF,14.0,0.0,200.0,3.1,11.3,0.27,1.8,8.1,0.22,1.3,3.2,0.39,0.2,0.7,0.25,0.5,2.5,3.1,2.7,1.6,0.9,1.8,3.6,8.1
