SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
2016,13,LAC,Jamal Crawford,35,6,1,199,10.0,26.5,0.38,1.0,5.4,0.19,9.0,21.1,0.43,5.7,6.4,0.88,0.5,2.8,3.3,3.3,2.6,0.0,2.3,2.3,26.8,,94,107
2016,13,LAC,DeAndre Jordan,27,6,6,198,6.2,9.8,0.63,0.0,0.0,,6.2,9.8,0.63,5.7,15.3,0.37,7.8,17.6,25.4,2.8,1.8,4.1,1.8,4.4,18.1,,117,93
2016,13,LAC,J.J. Redick,31,6,6,166,10.5,24.4,0.43,3.4,9.6,0.36,7.1,14.8,0.48,0.6,0.9,0.67,0.3,3.4,3.7,1.5,0.3,0.3,1.5,3.4,25.0,,99,112
2016,13,LAC,Jeff Green,29,6,1,159,6.8,14.8,0.46,1.3,3.2,0.4,5.5,11.6,0.47,4.8,8.1,0.6,1.0,5.2,6.1,1.3,1.9,0.6,1.0,3.9,19.7,,110,106
2016,13,LAC,Austin Rivers,23,6,2,144,9.2,21.7,0.43,1.4,6.0,0.24,7.8,15.7,0.5,2.1,3.2,0.67,1.4,4.3,5.7,5.7,1.1,0.0,2.5,4.3,22.1,,99,109
2016,13,LAC,Blake Griffin,26,4,4,127,8.1,21.4,0.38,0.4,0.8,0.5,7.7,20.6,0.37,7.7,10.1,0.76,2.8,11.3,14.1,6.5,1.2,0.8,3.6,3.6,24.2,,98,103
2016,13,LAC,Chris Paul,30,4,4,125,15.2,31.1,0.49,2.5,8.2,0.3,12.7,22.9,0.55,6.1,6.1,1.0,1.6,4.9,6.6,11.9,3.7,0.0,1.6,4.9,38.9,,125,103
2016,13,LAC,Luc Mbah a Moute,29,5,5,78,2.6,3.9,0.67,0.0,0.0,,2.6,3.9,0.67,0.7,0.7,1.0,1.3,5.3,6.6,0.7,2.0,0.0,1.3,5.9,5.9,,114,106
2016,13,LAC,Cole Aldrich,27,6,0,77,6.7,10.0,0.67,0.0,0.0,,6.7,10.0,0.67,2.0,4.0,0.5,5.3,14.6,20.0,2.0,4.0,2.0,1.3,7.3,15.3,,131,92
2016,13,LAC,Wesley Johnson,28,6,0,77,3.3,9.3,0.36,2.0,6.0,0.33,1.3,3.3,0.4,2.0,2.0,1.0,3.3,8.6,12.0,1.3,0.7,2.7,1.3,4.0,10.6,,110,104
2016,13,LAC,Paul Pierce,38,5,1,54,1.9,11.4,0.17,0.9,4.7,0.2,0.9,6.6,0.14,0.9,3.8,0.25,0.0,5.7,5.7,0.9,1.9,0.0,1.9,5.7,5.7,,44,106
2016,13,LAC,Pablo Prigioni,38,5,0,26,0.0,9.9,0.0,0.0,3.9,0.0,0.0,5.9,0.0,0.0,0.0,,3.9,2.0,5.9,13.8,0.0,0.0,5.9,15.8,0.0,,52,113
2016,13,LAC,C.J. Wilcox,25,2,0,7,0.0,7.3,0.0,0.0,0.0,,0.0,7.3,0.0,0.0,0.0,,0.0,7.3,7.3,7.3,0.0,0.0,0.0,7.3,0.0,,48,109
2016,13,LAC,Jeff Ayres,28,2,0,2,25.6,25.6,1.0,0.0,0.0,,25.6,25.6,1.0,25.6,25.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8,,222,116
