PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Kyle Lowry,29,20,20,766,9.2,23.1,0.397,2.9,9.7,0.304,6.2,13.5,0.46399999999999997,5.5,7.3,0.75,1.3,5.3,6.6,8.3,2.2,0.2,4.4,5.1,26.8,,103,108
DeMar DeRozan,26,20,20,746,11.3,28.6,0.39399999999999996,0.3,1.9,0.154,11.0,26.8,0.41100000000000003,7.2,8.8,0.813,0.9,5.0,6.0,3.9,1.6,0.2,3.2,3.7,30.1,,96,110
DeMarre Carroll,29,20,19,596,5.6,14.3,0.39,2.3,7.1,0.32899999999999996,3.2,7.2,0.45,2.4,3.2,0.75,2.1,5.2,7.3,1.5,1.6,0.6,1.6,5.6,15.9,,104,109
Patrick Patterson,26,20,9,583,5.1,12.5,0.40399999999999997,1.9,6.4,0.3,3.1,6.1,0.515,2.0,2.4,0.846,2.7,4.4,7.1,2.2,0.6,0.8,1.7,2.9,14.1,,108,111
Bismack Biyombo,23,20,10,506,4.2,7.3,0.58,0.0,0.0,,4.2,7.3,0.58,4.6,7.6,0.597,5.6,14.2,19.8,0.8,0.8,2.9,2.2,5.1,13.0,,119,103
Cory Joseph,24,20,0,452,8.2,17.6,0.466,0.9,2.8,0.33299999999999996,7.2,14.7,0.49200000000000005,2.8,3.8,0.75,1.3,3.6,4.9,5.6,2.1,0.2,2.6,5.6,20.2,,106,109
Terrence Ross,24,20,0,335,7.4,19.1,0.387,3.4,10.3,0.32799999999999996,4.0,8.8,0.455,2.1,3.2,0.65,0.6,4.5,5.1,1.8,2.1,0.8,2.6,4.5,20.2,,95,108
Jonas Valančiūnas,23,12,10,321,11.4,20.1,0.5670000000000001,0.0,0.0,,11.4,20.1,0.5670000000000001,4.8,6.5,0.7440000000000001,8.0,13.5,21.6,1.8,1.7,2.3,3.0,5.3,27.6,,120,102
Norman Powell,22,18,3,206,7.0,18.2,0.386,1.8,6.8,0.26899999999999996,5.2,11.5,0.455,1.8,2.1,0.875,1.0,6.0,7.0,1.6,3.4,0.5,1.3,4.7,17.7,,97,105
Luis Scola,35,11,9,140,3.1,11.9,0.258,1.5,8.1,0.19,1.5,3.8,0.4,3.1,4.2,0.727,0.8,6.1,6.9,2.7,1.2,0.0,1.9,8.4,10.7,,84,110
James Johnson,28,10,0,98,6.6,13.7,0.48,2.2,4.9,0.444,4.4,8.8,0.5,1.1,1.6,0.667,1.6,6.6,8.2,3.3,1.6,0.0,3.8,7.1,16.4,,99,109
Jason Thompson,29,10,0,55,3.9,8.8,0.444,0.0,1.0,0.0,3.9,7.8,0.5,0.0,2.9,0.0,5.9,4.9,10.7,1.0,0.0,1.0,1.0,5.9,7.8,,97,112
Delon Wright,23,9,0,41,3.9,13.1,0.3,0.0,1.3,0.0,3.9,11.8,0.33299999999999996,10.5,17.0,0.615,1.3,3.9,5.2,3.9,3.9,0.0,2.6,2.6,18.3,,95,105
Lucas Nogueira,23,5,0,29,5.6,7.4,0.75,0.0,0.0,,5.6,7.4,0.75,0.0,0.0,,1.9,13.0,14.8,0.0,0.0,0.0,0.0,5.6,11.1,,156,109
