PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Luol Deng,30,14,14,495,7.0,14.8,0.47100000000000003,2.6,6.1,0.42100000000000004,4.4,8.7,0.506,3.4,4.1,0.8420000000000001,2.0,6.9,8.9,2.4,1.4,1.0,2.5,2.6,20.0,,115,102
Joe Johnson,34,14,14,492,7.4,17.1,0.43,1.4,5.0,0.28300000000000003,6.0,12.1,0.491,2.3,2.6,0.875,0.8,6.4,7.1,3.8,0.9,0.3,1.9,2.9,18.4,,103,104
Dwyane Wade,34,14,14,473,13.4,28.6,0.469,1.4,2.6,0.522,12.0,26.0,0.46299999999999997,5.6,7.2,0.7809999999999999,1.4,7.5,8.9,6.8,1.2,1.5,4.3,2.5,33.8,,105,102
Goran Dragić,29,14,14,472,10.3,23.2,0.442,1.8,5.2,0.348,8.5,18.0,0.469,3.7,4.8,0.767,1.2,6.5,7.8,6.1,0.7,0.3,3.5,5.2,26.1,,103,105
Josh Richardson,22,14,0,387,4.5,12.2,0.371,2.3,6.3,0.37,2.2,5.9,0.37200000000000005,1.4,1.9,0.7140000000000001,1.4,5.5,6.9,3.0,0.8,1.8,1.7,5.1,12.8,,102,103
Justise Winslow,19,13,2,330,5.2,11.9,0.43200000000000005,0.8,2.9,0.278,4.4,9.0,0.48200000000000004,3.4,4.8,0.7,2.7,7.4,10.2,1.3,1.3,0.6,1.9,5.6,14.5,,104,102
Hassan Whiteside,26,10,10,291,8.6,12.6,0.6809999999999999,0.0,0.0,,8.6,12.6,0.6809999999999999,4.8,8.0,0.591,4.8,15.2,19.9,0.5,1.5,5.1,2.4,6.2,21.9,,127,92
Josh McRoberts,28,10,0,134,6.4,13.5,0.47100000000000003,0.0,2.8,0.0,6.4,10.7,0.593,2.4,2.4,1.0,2.8,7.5,10.3,3.6,2.0,2.0,1.6,7.9,15.1,,112,99
Gerald Green,30,12,0,110,7.7,23.7,0.327,1.9,6.8,0.28600000000000003,5.8,16.9,0.34299999999999997,1.9,2.4,0.8,1.0,7.3,8.2,0.5,1.9,0.5,1.0,6.8,19.4,,84,101
Udonis Haslem,35,9,0,85,5.0,9.4,0.5329999999999999,0.0,0.0,,5.0,9.4,0.5329999999999999,3.1,4.4,0.7140000000000001,6.9,12.5,19.4,2.5,0.0,0.6,4.4,8.1,13.2,,106,102
Amar'e Stoudemire,33,9,2,82,7.1,12.3,0.579,0.0,0.0,,7.1,12.3,0.579,5.2,5.2,1.0,1.9,6.5,8.4,0.0,3.2,1.9,5.8,9.1,19.5,,97,97
Tyler Johnson,23,5,0,61,4.4,9.6,0.455,2.6,5.2,0.5,1.7,4.4,0.4,7.0,9.6,0.727,1.7,4.4,6.1,7.0,0.9,0.0,1.7,7.0,18.3,,138,106
Dorell Wright,30,5,0,19,14.0,28.0,0.5,5.6,14.0,0.4,8.4,14.0,0.6,11.2,11.2,1.0,0.0,16.8,16.8,5.6,0.0,0.0,0.0,5.6,44.8,,148,101
Briante Weber,23,2,0,6,0.0,8.9,0.0,0.0,0.0,,0.0,8.9,0.0,0.0,0.0,,0.0,0.0,0.0,8.9,8.9,0.0,0.0,8.9,0.0,,52,91
