Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1983,13,644,SDC,San Diego Clippers,21.0,NBA,PF,70.0,2531.0,22.8,0.56,0.0,0.32,12.6,21.6,16.7,10.9,2.4,1.4,12.0,26.0,,6.5,2.2,8.7,0.16,,3.8,-0.8,3.0,3.2
1984,13,644,SDC,San Diego Clippers,22.0,NBA,PF,81.0,2907.0,19.8,0.54,0.0,0.35,12.6,17.6,15.1,7.2,1.5,1.1,11.2,26.6,,5.7,1.8,7.5,0.12,,2.0,-1.6,0.4,1.8
1985,17,644,MIL,Milwaukee Bucks,23.0,NBA,PF,79.0,2722.0,22.1,0.54,0.0,0.3,10.0,19.1,14.6,13.5,2.1,1.5,9.9,28.8,,5.6,5.1,10.7,0.19,,3.6,0.7,4.3,4.3
1986,17,644,MIL,Milwaukee Bucks,24.0,NBA,PF,82.0,2669.0,18.2,0.5,0.0,0.28,9.4,19.5,14.5,11.1,2.1,1.1,10.6,27.2,,2.5,4.9,7.4,0.13,,0.9,0.0,0.9,2.0
1987,17,644,MIL,Milwaukee Bucks,25.0,NBA,PF,82.0,2770.0,20.5,0.54,0.0,0.26,8.5,19.8,14.1,13.5,2.2,1.8,9.8,26.1,,4.1,4.7,8.8,0.15,,2.5,0.8,3.3,3.7
1988,17,644,MIL,Milwaukee Bucks,26.0,NBA,PF,76.0,2629.0,17.4,0.52,0.0,0.29,7.9,15.8,11.8,11.6,1.5,1.0,9.8,27.9,,2.2,2.9,5.2,0.09,,0.7,-0.7,-0.1,1.3
1989,17,644,MIL,Milwaukee Bucks,27.0,NBA,SF,80.0,2824.0,19.7,0.52,0.01,0.29,11.3,15.3,13.3,11.7,1.8,1.6,10.2,28.9,,4.2,3.5,7.7,0.13,,2.0,-0.8,1.2,2.3
1990,27,644,SAS,San Antonio Spurs,28.0,NBA,PF,81.0,2821.0,19.6,0.53,0.04,0.29,9.3,17.5,13.5,12.9,1.9,1.1,10.5,28.3,,4.3,4.4,8.7,0.15,,1.8,-0.1,1.7,2.7
1991,27,644,SAS,San Antonio Spurs,29.0,NBA,PF,67.0,2195.0,16.3,0.51,0.03,0.23,10.3,15.6,13.1,11.3,1.4,0.8,10.3,24.2,,2.3,3.2,5.6,0.12,,0.5,-0.3,0.2,1.2
1992,27,644,SAS,San Antonio Spurs,30.0,NBA,PF,70.0,2149.0,18.5,0.52,0.01,0.24,12.7,19.3,16.0,7.7,1.3,1.0,9.0,25.1,,3.2,3.2,6.5,0.14,,1.2,-1.1,0.1,1.1
1993,27,644,SAS,San Antonio Spurs,31.0,NBA,PF,8.0,76.0,7.9,0.4,0.0,0.34,9.5,18.7,14.3,7.6,0.7,0.8,5.6,20.5,,0.0,0.1,0.0,0.02,,-4.8,-1.3,-6.1,-0.1
1994,27,644,SAS,San Antonio Spurs,32.0,NBA,PF,59.0,1133.0,12.7,0.45,0.0,0.25,13.8,15.6,14.8,6.9,1.5,0.8,11.0,21.1,,0.4,1.4,1.8,0.08,,-2.4,-1.3,-3.7,-0.5
1995,27,644,SAS,San Antonio Spurs,33.0,NBA,PF,76.0,1273.0,13.3,0.5,0.0,0.26,12.9,20.4,16.8,7.3,1.4,1.0,15.5,21.2,,0.1,1.9,2.0,0.08,,-3.1,-0.4,-3.4,-0.5
1996,17,644,MIL,Milwaukee Bucks,34.0,NBA,PF,81.0,1777.0,13.9,0.49,0.01,0.27,11.0,19.9,15.3,8.1,1.7,1.3,9.5,18.6,,1.5,1.5,3.0,0.08,,-1.6,-0.6,-2.3,-0.1
1997,21,644,SEA,Seattle Supersonics,35.0,NBA,PF,45.0,828.0,15.2,0.52,0.02,0.26,10.2,16.4,13.3,8.3,2.1,0.7,11.2,22.1,,0.9,1.2,2.1,0.12,,-1.3,-0.7,-2.0,0.0
1998,31,644,TOT,Total After Trade,36.0,NBA,PF,74.0,1185.0,13.7,0.5,0.0,0.23,9.5,18.6,14.0,7.3,1.7,0.6,9.8,20.2,,0.9,1.6,2.6,0.1,,-2.2,-0.4,-2.6,-0.2
1998,23,644,PHI,Philadelphia 76Ers,36.0,NBA,PF,44.0,656.0,12.9,0.49,0.0,0.27,9.6,16.4,13.0,5.6,1.8,0.6,6.7,17.4,,0.8,0.7,1.4,0.11,,-2.1,-0.8,-2.9,-0.2
1998,20,644,NYK,New York Knicks,36.0,NBA,PF,30.0,529.0,14.6,0.5,0.0,0.18,9.5,21.2,15.3,9.3,1.6,0.7,12.7,23.7,,0.1,1.0,1.1,0.1,,-2.3,0.1,-2.2,0.0
1999,10,644,GSW,Golden State Warriors,37.0,NBA,PF,50.0,1011.0,16.2,0.48,0.0,0.27,9.8,17.3,13.5,10.8,2.5,0.7,10.9,23.4,,1.1,1.5,2.6,0.12,,-0.9,0.8,-0.1,0.4
