Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,8,81,DEN,Denver Nuggets,23.0,NBA,PF,4.0,,37.0,5.8,14.6,0.4,0.0,1.0,0.0,5.8,13.6,0.43,3.9,5.8,0.67,1.0,7.8,8.8,4.9,0.0,1.0,1.0,5.8,15.6
1987,11,81,HOU,Houston Rockets,26.0,NBA,PF,5.0,0.0,5.0,7.2,21.6,0.33,7.2,14.4,0.5,0.0,7.2,0.0,14.4,14.4,1.0,7.2,0.0,7.2,0.0,0.0,0.0,7.2,7.2,36.0
1988,25,81,POR,Portland Trail Blazers,27.0,NBA,PF,3.0,0.0,63.0,6.3,13.7,0.46,3.4,8.0,0.43,2.9,5.7,0.5,2.3,2.3,1.0,2.9,4.6,7.4,0.6,1.1,0.6,1.1,6.3,18.3
1989,25,81,POR,Portland Trail Blazers,28.0,NBA,PF,3.0,0.0,35.0,2.1,6.2,0.33,1.0,4.1,0.25,1.0,2.1,0.5,0.0,0.0,,0.0,3.1,3.1,4.1,0.0,1.0,0.0,2.1,5.1
