Team ID,Player ID,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
10,2336,51,35,1147,173,445,0.39,0,5,0,173,440,0.39,0.39,94,141,0.67,89,100,189,61,45,6,59,111,440,0
