Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
2020,8,281,DEN,Denver Nuggets,Bol Bol,"November 16, 1999",20.0,NBA,PF,7,0,87,8.0,15.9,0.5,2.3,5.1,0.44,5.7,10.8,0.53,4.5,5.7,0.8,2.8,8.0,10.8,3.4,1.1,3.4,5.7,6.2,22.7,102,108
2021,8,281,DEN,Denver Nuggets,Bol Bol,"November 16, 1999",21.0,NBA,PF,11,2,59,5.0,12.6,0.4,1.7,5.0,0.33,3.4,7.5,0.44,0.8,1.7,0.5,0.0,5.9,5.9,1.7,0.0,3.4,4.2,5.9,12.6,75,114
