Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009,11,HOU,Houston Rockets,Shane Battier,30,13,13,38.2,2.5,6.2,0.41,1.3,4.2,0.32,1.2,2.1,0.59,0.51,1.7,1.8,0.96,1.6,3.3,4.9,2.4,1.1,0.7,1.2,2.5,8.1
2009,11,HOU,Houston Rockets,Metta World Peace,29,13,13,37.5,6.2,15.6,0.39,1.8,6.4,0.28,4.4,9.2,0.48,0.45,1.5,2.2,0.71,0.9,3.4,4.3,4.2,1.1,0.2,2.5,2.1,15.6
2009,11,HOU,Houston Rockets,Yao Ming,28,9,9,35.9,6.0,11.0,0.55,0.0,0.0,,6.0,11.0,0.55,0.55,5.1,5.7,0.9,2.1,8.8,10.9,1.0,0.4,1.2,1.9,3.0,17.1
2009,11,HOU,Houston Rockets,Aaron Brooks,24,13,13,34.2,5.9,13.1,0.45,2.1,4.9,0.42,3.8,8.2,0.47,0.53,2.8,3.5,0.8,0.3,2.3,2.6,3.4,0.4,0.2,2.2,2.2,16.8
2009,11,HOU,Houston Rockets,Luis Scola,28,13,13,32.6,5.9,12.0,0.49,0.0,0.0,,5.9,12.0,0.49,0.49,2.5,3.8,0.67,2.2,6.2,8.4,1.8,0.5,0.2,1.7,3.5,14.4
2009,11,HOU,Houston Rockets,Kyle Lowry,22,13,0,19.5,1.6,4.8,0.33,0.3,1.2,0.25,1.3,3.6,0.36,0.36,1.8,2.4,0.74,0.6,2.3,2.9,2.5,0.9,0.1,1.3,1.8,5.3
2009,11,HOU,Houston Rockets,Carl Landry,25,13,0,18.5,3.0,5.4,0.56,0.0,0.2,0.0,3.0,5.2,0.57,0.56,1.5,2.5,0.58,1.2,2.7,3.9,0.2,0.3,0.4,1.1,2.1,7.5
2009,11,HOU,Houston Rockets,Von Wafer,23,13,0,13.9,3.0,7.1,0.42,0.7,1.7,0.41,2.3,5.4,0.43,0.47,1.5,1.7,0.86,0.0,0.9,0.9,0.7,0.2,0.1,0.8,0.8,8.2
2009,11,HOU,Houston Rockets,Chuck Hayes,25,13,4,13.3,0.8,1.6,0.48,0.0,0.2,0.0,0.8,1.5,0.53,0.48,0.0,0.0,,1.0,2.0,3.0,0.8,1.0,0.2,0.3,2.1,1.5
2009,11,HOU,Houston Rockets,Dikembe Mutombo,42,2,0,10.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.5,4.0,4.5,0.0,0.5,1.0,0.0,2.5,0.0
2009,11,HOU,Houston Rockets,Brent Barry,37,4,0,8.8,1.3,2.5,0.5,0.8,2.0,0.38,0.5,0.5,1.0,0.65,0.0,0.0,,0.0,1.0,1.0,0.8,0.5,0.0,1.0,0.8,3.3
2009,11,HOU,Houston Rockets,Brian Cook,28,6,0,5.3,0.7,2.5,0.27,0.3,1.5,0.22,0.3,1.0,0.33,0.33,0.0,0.0,,0.5,1.5,2.0,0.5,0.3,0.2,0.7,0.7,1.7
2009,11,HOU,Houston Rockets,James White,26,5,0,2.4,0.6,1.8,0.33,0.2,0.4,0.5,0.4,1.4,0.29,0.39,0.0,0.0,,0.2,0.0,0.2,0.0,0.0,0.0,0.2,0.0,1.4
