Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1992,10,1009,GSW,Golden State Warriors,Chris Gatling,"September 3, 1967",24.0,NBA,PF,54.0,1.0,612.0,8.9,15.6,0.57,0.0,0.3,0.0,8.9,15.3,0.58,5.5,8.3,0.66,5.7,8.1,13.8,1.2,2.4,2.7,3.3,7.7,23.2,116.0,106.0
1993,10,1009,GSW,Golden State Warriors,Chris Gatling,"September 3, 1967",25.0,NBA,PF,70.0,11.0,1248.0,9.6,17.9,0.54,0.0,0.2,0.0,9.6,17.6,0.55,5.8,8.0,0.72,5.0,7.4,12.4,1.5,1.7,2.0,3.9,7.6,25.0,111.0,108.0
1994,10,1009,GSW,Golden State Warriors,Chris Gatling,"September 3, 1967",26.0,NBA,C,82.0,23.0,1296.0,10.1,17.2,0.59,0.0,0.0,0.0,10.1,17.2,0.59,4.8,7.8,0.62,5.3,9.5,14.8,1.5,1.5,2.4,3.1,8.3,25.1,116.0,104.0
1995,10,1009,GSW,Golden State Warriors,Chris Gatling,"September 3, 1967",27.0,NBA,PF,58.0,22.0,1470.0,10.8,17.1,0.63,0.0,0.0,0.0,10.8,17.0,0.63,4.9,8.3,0.59,4.8,10.0,14.8,1.7,1.3,1.7,3.9,6.1,26.5,114.0,109.0
1996,31,1009,TOT,Total After Trade,Chris Gatling,"September 3, 1967",28.0,NBA,PF,71.0,2.0,1427.0,11.9,20.6,0.57,0.0,0.0,0.0,11.9,20.6,0.58,5.1,7.5,0.67,4.7,10.5,15.2,1.6,1.3,1.5,3.5,7.9,28.8,113.0,105.0
1996,10,1009,GSW,Golden State Warriors,Chris Gatling,"September 3, 1967",28.0,NBA,PF,47.0,2.0,862.0,10.2,18.4,0.56,0.0,0.1,0.0,10.2,18.3,0.56,5.0,7.9,0.64,4.6,9.8,14.4,1.5,1.1,1.7,3.6,8.0,25.4,110.0,108.0
1996,16,1009,MIA,Miami Heat,Chris Gatling,"September 3, 1967",28.0,NBA,PF,24.0,0.0,565.0,14.5,24.2,0.6,0.0,0.0,,14.5,24.2,0.6,5.1,7.0,0.73,4.8,11.6,16.3,1.6,1.6,1.0,3.3,7.6,34.0,117.0,100.0
1997,31,1009,TOT,Total After Trade,Chris Gatling,"September 3, 1967",29.0,NBA,PF,47.0,1.0,1283.0,13.7,26.1,0.52,0.0,0.3,0.17,13.7,25.9,0.53,9.9,13.8,0.72,5.6,9.9,15.5,1.2,1.6,1.3,5.0,5.8,37.3,108.0,106.0
1997,7,1009,DAL,Dallas Mavericks,Chris Gatling,"September 3, 1967",29.0,NBA,PF,44.0,1.0,1191.0,14.0,26.3,0.53,0.0,0.3,0.17,13.9,26.0,0.54,10.0,14.2,0.71,5.7,10.0,15.8,1.1,1.6,1.4,5.2,5.7,38.0,108.0,105.0
1997,3,1009,NJN,New Jersey Nets,Chris Gatling,"September 3, 1967",29.0,NBA,PF,3.0,0.0,92.0,10.2,24.3,0.42,0.0,0.0,,10.2,24.3,0.42,8.5,9.0,0.94,4.5,7.9,12.4,1.7,2.3,0.0,3.4,7.3,28.8,108.0,108.0
1998,3,1009,NJN,New Jersey Nets,Chris Gatling,"September 3, 1967",30.0,NBA,PF,57.0,16.0,1359.0,9.6,21.1,0.46,0.0,0.2,0.25,9.6,21.0,0.46,6.2,10.3,0.6,4.6,8.4,13.0,2.1,2.0,1.1,3.8,5.9,25.5,101.0,104.0
1999,31,1009,TOT,Total After Trade,Chris Gatling,"September 3, 1967",31.0,NBA,C,48.0,3.0,775.0,8.2,18.5,0.44,0.1,0.6,0.12,8.1,18.0,0.45,2.6,6.5,0.4,3.6,8.9,12.5,2.2,2.2,0.7,4.3,8.2,19.0,85.0,101.0
1999,3,1009,NJN,New Jersey Nets,Chris Gatling,"September 3, 1967",31.0,NBA,C,18.0,2.0,281.0,6.7,18.1,0.37,0.0,0.2,0.0,6.7,17.9,0.38,2.2,4.5,0.5,3.9,8.2,12.1,2.2,1.5,0.7,5.4,7.5,15.7,74.0,104.0
1999,17,1009,MIL,Milwaukee Bucks,Chris Gatling,"September 3, 1967",31.0,NBA,C,30.0,1.0,494.0,9.0,18.8,0.48,0.1,0.8,0.14,8.9,18.0,0.5,2.8,7.7,0.36,3.5,9.3,12.7,2.2,2.7,0.7,3.7,8.7,21.0,91.0,99.0
2000,31,1009,TOT,Total After Trade,Chris Gatling,"September 3, 1967",32.0,NBA,PF,85.0,0.0,1811.0,10.1,22.1,0.46,0.5,1.9,0.26,9.6,20.2,0.47,7.3,10.3,0.71,4.2,9.6,13.8,2.0,2.3,0.6,4.7,6.8,27.9,100.0,101.0
