Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2001,10,1410,GSW,Golden State Warriors,Marc Jackson,1975-01-16,26.0,NBA,C,48.0,1410.0,16.1,0.53,0.04,0.38,8.3,19.8,13.6,7.3,1.2,1.4,13.6,20.5,1.9,0.7,2.6,0.09,-0.2,-1.4,-1.6,0.2
2002,31,1410,TOT,Total After Trade,Marc Jackson,1975-01-16,27.0,NBA,C,39.0,495.0,11.1,0.47,0.01,0.49,10.9,18.2,14.6,4.3,1.2,0.9,13.1,20.3,0.2,0.4,0.6,0.06,-2.8,-1.5,-4.3,-0.3
2002,10,1410,GSW,Golden State Warriors,Marc Jackson,1975-01-16,27.0,NBA,C,17.0,169.0,14.9,0.49,0.0,0.74,10.5,16.9,13.6,6.6,1.5,1.2,12.2,24.4,0.2,0.1,0.3,0.09,-1.1,-1.3,-2.3,0.0
2002,18,1410,MIN,Minnesota Timberwolves,Marc Jackson,1975-01-16,27.0,NBA,C,22.0,326.0,9.2,0.45,0.01,0.32,11.1,18.9,15.1,3.1,1.0,0.7,13.7,18.2,0.0,0.3,0.3,0.04,-3.7,-1.7,-5.3,-0.3
2003,18,1410,MIN,Minnesota Timberwolves,Marc Jackson,1975-01-16,28.0,NBA,C,77.0,1041.0,13.4,0.51,0.0,0.43,9.6,14.7,12.2,5.4,1.2,2.1,12.5,20.6,1.0,1.0,2.0,0.09,-2.3,-1.0,-3.3,-0.3
2004,23,1410,PHI,Philadelphia 76Ers,Marc Jackson,1975-01-16,29.0,NBA,PF,22.0,598.0,13.2,0.5,0.01,0.47,8.9,15.8,12.4,5.4,1.1,0.8,10.4,18.1,0.7,0.6,1.3,0.1,-0.9,-1.2,-2.2,0.0
2005,23,1410,PHI,Philadelphia 76Ers,Marc Jackson,1975-01-16,30.0,NBA,C,81.0,1976.0,15.9,0.55,0.0,0.48,10.4,12.8,11.6,7.2,0.8,0.7,12.9,22.7,2.9,1.7,4.6,0.11,-0.1,-1.7,-1.8,0.1
2006,31,1410,TOT,Total After Trade,Marc Jackson,1975-01-16,31.0,NBA,C,64.0,1027.0,12.5,0.51,0.0,0.22,9.7,15.4,12.5,7.9,0.7,0.6,13.8,21.5,0.3,0.9,1.2,0.06,-2.4,-1.8,-4.2,-0.6
2006,3,1410,NJN,New Jersey Nets,Marc Jackson,1975-01-16,31.0,NBA,C,37.0,433.0,10.7,0.5,0.0,0.32,8.0,16.2,12.1,9.2,0.6,1.1,14.2,21.4,0.0,0.6,0.6,0.06,-4.0,-0.7,-4.6,-0.3
2006,19,1410,NOK,New Orleans/Oklahoma City Hornets,Marc Jackson,1975-01-16,31.0,NBA,C,27.0,594.0,13.9,0.52,0.01,0.15,10.9,14.8,12.8,7.0,0.7,0.3,13.6,21.5,0.3,0.4,0.7,0.05,-1.3,-2.6,-3.9,-0.3
2007,19,1410,NOK,New Orleans/Oklahoma City Hornets,Marc Jackson,1975-01-16,32.0,NBA,PF,56.0,1025.0,11.9,0.47,0.0,0.26,6.8,15.0,10.8,9.6,1.1,0.5,13.0,22.2,-0.2,0.9,0.7,0.03,-2.6,-1.1,-3.7,-0.4
