Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2001,21,148,SEA,Seattle Supersonics,42,Vin Baker,PF,6-11,232,"November 23, 1971",US,7,University of Hartford
2001,21,174,SEA,Seattle Supersonics,31,Brent Barry,SG,6-6,185,"December 31, 1971",US,5,Oregon State
2001,21,686,SEA,Seattle Supersonics,15,Emanual Davis,SG,6-4,195,"August 27, 1968",US,3,Delaware State University
2001,21,854,SEA,Seattle Supersonics,29,Pervis Ellison,C,6-9,210,"April 3, 1967",US,10,Louisville
2001,21,883,SEA,Seattle Supersonics,33,Patrick Ewing,C,7-0,240,"August 5, 1962",JM,15,Georgetown
2001,21,1747,SEA,Seattle Supersonics,7,Rashard Lewis,PF,6-10,215,"August 8, 1979",US,2,
2001,21,1865,SEA,Seattle Supersonics,24,Desmond Mason,SF,6-7,224,"October 11, 1977",US,R,Oklahoma State
2001,21,1909,SEA,Seattle Supersonics,34,Jelani McCoy,C,6-10,245,"December 6, 1977",US,2,UCLA
2001,21,2230,SEA,Seattle Supersonics,0,Olumide Oyedeji,C,6-10,240,"May 11, 1981",NG,R,
2001,21,2258,SEA,Seattle Supersonics,21,Ruben Patterson,SF,6-5,224,"July 31, 1975",US,2,Cincinnati
2001,21,2270,SEA,Seattle Supersonics,20,Gary Payton,PG,6-4,180,"July 23, 1968",US,10,Oregon State
2001,21,3177,SEA,Seattle Supersonics,1,Shammond Williams,PG,6-1,201,"April 5, 1975",US,2,UNC
2001,21,3204,SEA,Seattle Supersonics,25,David Wingate,SG,6-5,185,"December 15, 1963",US,14,Georgetown
2001,21,3217,SEA,Seattle Supersonics,45,Ruben Wolkowyski,PF,6-10,270,"September 30, 1973",AR,R,
