Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007,28,302,TOR,Toronto Raptors,Chris Bosh,22,69,2658,22.6,0.58,0.03,0.54,8.1,24.8,16.4,11.7,0.8,2.6,11.7,26.7,6.1,3.5,9.6,0.17,2.8,-0.1,2.7,3.1
2007,28,2244,TOR,Toronto Raptors,Anthony Parker,31,73,2437,14.5,0.6,0.38,0.23,2.9,10.9,6.8,9.9,1.6,0.3,8.6,15.7,4.4,2.1,6.5,0.13,0.9,0.4,1.4,2.1
2007,28,939,TOR,Toronto Raptors,T.J. Ford,23,75,2243,18.2,0.51,0.08,0.32,2.7,9.7,6.2,44.8,2.3,0.3,18.3,26.1,2.0,2.3,4.3,0.09,1.4,-0.5,0.9,1.6
2007,28,986,TOR,Toronto Raptors,Jorge Garbajosa,29,67,1909,12.1,0.5,0.36,0.15,2.9,17.5,10.2,10.1,2.1,0.6,10.2,15.2,0.6,2.4,3.0,0.07,-0.8,1.1,0.3,1.1
2007,28,2129,TOR,Toronto Raptors,Rasho Nesterovic,30,80,1676,13.9,0.56,0.0,0.12,8.0,17.4,12.6,7.0,1.1,3.9,11.2,13.8,1.9,2.2,4.1,0.12,-1.4,1.2,-0.3,0.7
2007,28,164,TOR,Toronto Raptors,Andrea Bargnani,21,65,1629,12.8,0.55,0.43,0.23,3.7,14.8,9.2,5.1,1.0,2.5,13.5,22.6,0.2,1.7,1.9,0.06,-1.1,-0.6,-1.8,0.1
2007,28,453,TOR,Toronto Raptors,Jose Calderon,25,77,1614,19.1,0.59,0.15,0.28,1.5,8.3,4.9,39.7,2.0,0.2,16.2,19.5,4.0,1.5,5.4,0.16,2.0,0.0,2.0,1.6
2007,28,2294,TOR,Toronto Raptors,Morris Peterson,29,71,1515,13.2,0.56,0.57,0.24,2.5,16.1,9.2,5.0,1.5,0.6,8.5,19.1,1.3,1.6,2.9,0.09,0.2,-0.2,0.1,0.8
2007,28,1070,TOR,Toronto Raptors,Joey Graham,24,79,1319,12.9,0.56,0.08,0.34,4.9,17.4,11.0,5.4,1.2,0.2,9.9,17.4,1.7,1.3,3.0,0.11,-1.8,-0.1,-1.9,0.0
2007,28,1544,TOR,Toronto Raptors,Fred Jones,27,39,870,9.9,0.52,0.41,0.35,2.1,9.0,5.5,9.6,1.8,1.1,14.8,18.0,0.0,0.8,0.8,0.04,-2.2,0.6,-1.6,0.1
2007,28,754,TOR,Toronto Raptors,Juan Dixon,28,26,683,12.9,0.52,0.32,0.17,1.9,10.8,6.3,9.9,2.0,0.2,7.9,20.5,0.4,0.7,1.1,0.08,-1.8,0.1,-1.7,0.0
2007,28,1361,TOR,Toronto Raptors,Kris Humphries,21,60,670,13.5,0.52,0.0,0.43,13.5,19.3,16.4,4.2,1.1,2.4,12.7,17.4,0.7,0.8,1.5,0.11,-2.5,-0.8,-3.2,-0.2
2007,28,1853,TOR,Toronto Raptors,Darrick Martin,35,31,220,11.6,0.46,0.39,0.22,1.1,5.4,3.2,31.7,0.7,0.0,10.4,24.3,0.0,0.1,0.1,0.03,-0.6,-2.6,-3.2,-0.1
2007,28,1406,TOR,Toronto Raptors,Luke Jackson,25,10,122,12.5,0.58,0.37,0.26,1.9,6.8,4.3,11.9,2.1,0.6,13.3,17.1,0.1,0.1,0.2,0.08,-2.2,-0.3,-2.6,0.0
2007,28,2916,TOR,Toronto Raptors,P.J. Tucker,21,17,83,12.8,0.53,0.0,0.64,15.4,17.2,16.3,5.7,1.2,0.0,17.6,19.1,0.1,0.1,0.1,0.08,-2.0,-1.0,-3.0,0.0
2007,28,2660,TOR,Toronto Raptors,Uros Slokar,23,20,72,13.9,0.6,0.08,0.5,11.3,11.5,11.4,2.4,0.7,2.2,22.1,26.2,0.0,0.1,0.1,0.04,-4.0,-1.6,-5.6,-0.1
2007,28,2719,TOR,Toronto Raptors,Pape Sow,25,7,34,16.4,0.43,0.0,0.67,20.5,17.5,19.0,8.7,1.5,2.3,7.9,17.2,0.0,0.0,0.1,0.13,-0.7,-1.4,-2.1,0.0
