Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2007,18,MIN,Minnesota Timberwolves,Ricky Davis,27,81,3021,15.9,0.57,0.28,0.26,2.2,10.1,6.2,21.9,1.4,0.6,14.7,21.9,3.9,1.9,5.7,0.09,1.2,-0.7,0.5,1.8,697
2007,18,MIN,Minnesota Timberwolves,Kevin Garnett,30,76,2995,24.1,0.55,0.04,0.37,7.5,30.8,19.5,19.5,1.6,3.2,11.6,27.4,5.7,4.9,10.7,0.17,3.8,1.7,5.4,5.5,997
2007,18,MIN,Minnesota Timberwolves,Mark Blount,31,82,2544,12.7,0.55,0.04,0.23,6.6,16.9,11.9,4.5,0.9,1.8,14.7,19.8,0.6,2.2,2.8,0.05,-2.2,-0.9,-3.1,-0.7,271
2007,18,MIN,Minnesota Timberwolves,Trenton Hassell,27,76,2223,9.7,0.53,0.06,0.21,4.6,8.4,6.5,14.0,0.5,0.9,14.2,11.8,1.8,0.8,2.6,0.06,-1.4,-0.5,-1.9,0.0,1222
2007,18,MIN,Minnesota Timberwolves,Mike James,31,82,2069,13.3,0.53,0.31,0.26,1.5,7.8,4.7,23.7,1.4,0.3,14.1,20.5,1.8,1.1,2.8,0.06,-0.6,-1.0,-1.6,0.2,1430
2007,18,MIN,Minnesota Timberwolves,Randy Foye,23,82,1879,14.0,0.54,0.27,0.28,3.2,10.5,6.9,20.9,1.5,0.9,16.4,22.9,1.0,1.3,2.3,0.06,-0.3,-0.6,-1.0,0.5,952
2007,18,MIN,Minnesota Timberwolves,Marko Jaric,28,70,1555,9.6,0.51,0.26,0.27,4.3,9.7,7.1,14.1,2.5,0.8,19.5,13.5,0.1,1.5,1.5,0.05,-3.1,1.5,-1.6,0.1,1434
2007,18,MIN,Minnesota Timberwolves,Craig Smith,23,82,1537,15.7,0.56,0.01,0.4,11.9,20.3,16.2,5.4,1.8,0.9,12.0,18.7,2.1,1.7,3.9,0.12,-1.3,-0.5,-1.8,0.1,2672
2007,18,MIN,Minnesota Timberwolves,Troy Hudson,30,34,554,10.8,0.48,0.41,0.16,1.8,8.4,5.2,21.4,1.3,0.3,16.1,20.9,-0.2,0.3,0.1,0.0,-0.8,-1.5,-2.2,0.0,1346
2007,18,MIN,Minnesota Timberwolves,Rashad McCants,22,37,554,7.2,0.45,0.42,0.33,3.1,6.9,5.1,10.8,2.5,1.0,16.5,20.3,-0.7,0.5,-0.3,-0.02,-5.0,0.0,-5.0,-0.4,1896
2007,18,MIN,Minnesota Timberwolves,Mark Madsen,31,56,473,4.5,0.55,0.0,0.67,9.1,12.8,11.0,3.0,1.1,1.6,27.4,7.5,0.0,0.4,0.4,0.04,-6.3,0.6,-5.7,-0.4,1810
2007,18,MIN,Minnesota Timberwolves,Justin Reed,25,41,318,6.3,0.44,0.0,0.28,5.8,11.4,8.7,8.6,0.8,0.7,15.5,20.8,-0.4,0.2,-0.2,-0.04,-6.1,-2.2,-8.3,-0.5,2414
2007,18,MIN,Minnesota Timberwolves,Bracey Wright,22,19,190,13.8,0.49,0.33,0.3,4.5,8.6,6.6,12.7,2.5,0.4,8.1,18.1,0.2,0.2,0.3,0.08,-0.8,-0.1,-0.9,0.1,3235
2007,18,MIN,Minnesota Timberwolves,Eddie Griffin,24,13,92,5.2,0.31,0.04,0.18,9.3,22.8,16.3,6.5,0.0,5.9,17.0,17.8,-0.3,0.1,-0.2,-0.09,-5.6,-0.6,-6.2,-0.1,1126
