SEASON,TEAM,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1998 - 99,UTA,50,12175,38.2,82.1,0.465,3.2,8.8,0.361,35.0,73.3,0.478,26.2,34.2,0.767,12.6,34.2,46.8,27.3,9.0,6.3,18.5,25.7,105.8
