Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1990,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",21.0,NBA,C,9.0,1.0,175.0,6.6,9.1,0.73,0.2,0.4,0.5,6.4,8.6,0.74,3.5,3.9,0.9,3.3,6.6,9.9,2.1,1.6,3.1,2.7,5.6,16.9
1991,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",22.0,NBA,C,19.0,19.0,609.0,5.7,10.2,0.56,0.1,0.4,0.17,5.7,9.8,0.58,3.4,4.2,0.8,2.9,4.6,7.5,1.2,1.6,2.4,2.4,3.8,14.9
1992,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",23.0,NBA,C,4.0,4.0,143.0,3.8,10.8,0.35,0.0,0.5,0.0,3.8,10.3,0.37,2.3,2.5,0.9,1.5,4.0,5.5,3.8,1.3,0.8,4.5,4.3,9.8
1993,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",24.0,NBA,C,5.0,5.0,167.0,8.0,16.0,0.5,0.9,1.9,0.44,7.1,14.0,0.51,2.6,4.7,0.55,3.7,6.5,10.1,6.0,1.3,2.6,2.4,4.7,19.4
1995,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",26.0,NBA,C,10.0,10.0,388.0,5.3,11.3,0.47,0.2,0.8,0.22,5.1,10.5,0.49,3.7,5.8,0.64,3.2,4.7,7.9,2.9,0.7,1.2,2.6,4.1,14.5
1996,14,753,LAL,Los Angeles Lakers,Vlade Divac,"February 3, 1968",27.0,NBA,C,4.0,4.0,115.0,4.7,11.0,0.43,0.3,1.6,0.2,4.4,9.4,0.47,1.6,2.5,0.62,3.4,5.9,9.4,2.5,0.0,1.6,2.5,3.1,11.3
1997,4,753,CHO,Charlotte Hornets,Vlade Divac,"February 3, 1968",28.0,NBA,C,3.0,3.0,116.0,6.5,14.3,0.46,0.0,0.9,0.0,6.5,13.3,0.49,3.7,4.7,0.8,4.0,4.0,8.1,3.1,0.9,1.9,1.9,3.4,16.8
1998,4,753,CHO,Charlotte Hornets,Vlade Divac,"February 3, 1968",29.0,NBA,C,9.0,9.0,345.0,4.4,9.1,0.48,0.0,0.1,0.0,4.4,9.0,0.49,2.1,3.4,0.61,2.6,7.6,10.2,3.2,0.7,1.5,2.3,3.5,10.9
1999,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",30.0,NBA,C,5.0,5.0,198.0,4.5,10.2,0.45,0.2,0.9,0.2,4.4,9.3,0.47,5.5,6.5,0.83,1.6,7.5,9.1,4.2,1.5,0.7,3.5,3.1,14.7
2000,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",31.0,NBA,C,5.0,5.0,160.0,4.5,12.6,0.36,0.0,0.5,0.0,4.5,12.2,0.37,3.6,5.2,0.7,2.0,6.1,8.1,3.2,1.6,0.9,2.0,5.0,12.6
2001,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",32.0,NBA,C,8.0,8.0,225.0,4.5,12.8,0.35,0.2,0.5,0.33,4.3,12.3,0.35,4.6,6.1,0.76,3.2,7.5,10.7,3.0,1.3,1.9,2.9,4.0,13.8
2002,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",33.0,NBA,C,16.0,16.0,535.0,4.7,10.2,0.46,0.1,0.5,0.29,4.6,9.7,0.47,5.0,6.6,0.76,3.1,6.9,10.0,1.8,1.2,1.3,2.5,5.1,14.5
2003,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",34.0,NBA,C,12.0,12.0,317.0,5.8,10.3,0.56,0.0,0.0,,5.8,10.3,0.56,4.0,5.9,0.67,3.4,4.4,7.8,3.1,0.9,1.2,1.8,4.3,15.6
2004,26,753,SAC,Sacramento Kings,Vlade Divac,"February 3, 1968",35.0,NBA,C,12.0,12.0,235.0,4.7,10.9,0.44,0.0,0.0,,4.7,10.9,0.44,2.6,3.5,0.74,3.4,5.7,9.0,3.4,0.6,0.8,2.1,4.7,12.1
