Player ID,Player Name,Birth Date,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1166,Tom Hammonds,"March 27, 1967",685.0,10760.0,9.6,0.5,0.0,0.33,7.25,15.2,11.25,5.47,0.75,0.86,13.22,16.87,6.7,8.4,15.1,0.05,-3.49,-1.18,-4.68,-0.35
