PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Reggie Miller,27,4,4,175,8.2,15.4,0.5329999999999999,2.1,3.9,0.526,6.2,11.5,0.536,7.4,7.8,0.9470000000000001,0.8,1.6,2.5,2.3,0.6,0.0,2.1,2.3,25.9
Detlef Schrempf,30,4,4,165,5.5,11.8,0.46299999999999997,0.0,0.4,0.0,5.5,11.3,0.48100000000000004,6.1,7.9,0.778,0.7,4.4,5.0,6.3,0.2,0.4,3.7,3.1,17.0
Rik Smits,26,4,4,143,9.3,16.1,0.578,0.0,0.3,0.0,9.3,15.9,0.5870000000000001,4.0,5.5,0.727,3.3,4.8,8.1,1.8,1.3,1.0,2.0,4.5,22.7
Dale Davis,23,4,4,117,2.5,3.7,0.667,0.0,0.0,,2.5,3.7,0.667,0.3,1.2,0.25,1.2,8.6,9.8,1.2,1.2,1.2,0.9,4.6,5.2
Pooh Richardson,26,4,1,95,2.3,5.7,0.4,0.4,0.4,1.0,1.9,5.3,0.35700000000000004,1.5,2.3,0.667,0.4,3.8,4.2,8.7,0.8,0.0,2.3,2.7,6.4
Vern Fleming,30,3,3,80,5.4,12.2,0.444,0.9,1.8,0.5,4.5,10.4,0.435,1.8,1.8,1.0,0.5,1.8,2.3,1.4,0.9,0.5,2.3,2.7,13.5
George McCloud,25,4,0,79,3.6,10.5,0.348,0.9,5.5,0.16699999999999998,2.7,5.0,0.545,0.5,1.8,0.25,1.4,3.6,5.0,6.4,1.8,0.5,2.3,6.4,8.7
LaSalle Thompson,31,4,0,73,2.5,7.4,0.33299999999999996,0.0,0.0,,2.5,7.4,0.33299999999999996,2.5,3.0,0.833,3.5,3.5,6.9,1.5,1.5,1.0,2.0,4.4,7.4
Sam Mitchell,29,4,0,25,7.2,11.5,0.625,0.0,0.0,,7.2,11.5,0.625,2.9,2.9,1.0,0.0,1.4,1.4,0.0,0.0,0.0,2.9,5.8,17.3
Malik Sealy,22,3,0,18,0.0,10.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,4.0,4.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0
Kenny Williams,23,2,0,11,3.3,3.3,1.0,0.0,0.0,,3.3,3.3,1.0,0.0,6.5,0.0,0.0,0.0,0.0,6.5,0.0,6.5,3.3,3.3,6.5
Greg Dreiling,30,2,0,4,9.0,9.0,1.0,9.0,9.0,1.0,0.0,0.0,,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,27.0
