PLAYER,Age,G,GS,MP,FG,FGA,FG.1,3P,3PA,3P.1,2P,2PA,2P.1,FT,FTA,FT.1,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Rod Strickland,26,4,4,156,5.1,12.0,0.423,0.0,0.2,0.0,5.1,11.8,0.431,2.3,2.8,0.833,2.1,3.9,6.0,8.5,1.2,0.5,1.6,2.3,12.5
Terry Porter,29,4,4,152,6.4,16.1,0.397,0.7,4.5,0.158,5.7,11.6,0.49,2.1,2.6,0.818,0.9,3.8,4.7,1.9,0.9,0.0,1.4,2.4,15.6
Clifford Robinson,26,4,0,131,4.4,16.8,0.262,0.0,0.3,0.0,4.4,16.5,0.267,2.5,6.0,0.409,2.7,1.9,4.7,1.6,1.6,1.9,2.2,4.7,11.3
Buck Williams,32,4,4,119,3.3,7.0,0.478,0.0,0.0,,3.3,7.0,0.478,3.9,5.7,0.684,3.6,5.1,8.8,0.3,0.3,0.9,1.8,3.6,10.6
Clyde Drexler,30,3,3,116,5.6,13.3,0.419,1.6,3.7,0.41700000000000004,4.0,9.6,0.419,5.0,6.2,0.8,2.5,3.4,5.9,4.3,1.6,0.9,0.9,2.8,17.7
Jerome Kersey,30,4,1,98,8.1,15.4,0.524,0.4,0.4,1.0,7.7,15.1,0.512,4.4,6.2,0.706,3.7,8.8,12.5,1.5,1.5,0.7,0.7,5.5,20.9
Mark Bryant,27,4,4,83,7.4,16.0,0.45899999999999996,0.0,0.0,,7.4,16.0,0.45899999999999996,2.2,2.2,1.0,4.3,3.5,7.8,0.0,0.0,1.3,2.6,6.1,16.9
Kevin Duckworth,28,4,0,58,4.3,13.0,0.33299999999999996,0.0,0.0,,4.3,13.0,0.33299999999999996,2.5,2.5,1.0,2.5,5.6,8.1,1.9,0.0,0.6,3.7,7.4,11.2
Mario Elie,29,4,0,52,3.5,6.9,0.5,1.4,1.4,1.0,2.1,5.5,0.375,5.5,6.2,0.889,1.4,2.8,4.2,2.8,1.4,0.7,3.5,0.7,13.8
Joe Wolf,28,2,0,20,1.8,3.6,0.5,0.0,0.0,,1.8,3.6,0.5,0.0,0.0,,3.6,3.6,7.2,0.0,0.0,1.8,0.0,1.8,3.6
