SEASON,TEAM ID,TEAM,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,4,CHA,Raymond Felton,21,80,2406,14.2,0.48,0.31,0.25,3.5,9.7,6.4,30.9,2.2,0.3,15.7,21.4,0.8,1.8,2.6,0.05,0.2,-0.8,-0.6,0.8
2006,4,CHA,Brevin Knight,30,69,2351,17.3,0.48,0.02,0.41,1.6,9.9,5.5,42.3,3.4,0.1,15.3,20.3,2.5,2.5,4.9,0.1,0.4,1.0,1.4,2.0
2006,4,CHA,Primoz Brezec,26,79,2165,15.3,0.55,0.0,0.28,9.1,14.8,11.8,3.7,0.5,1.1,8.7,20.0,3.4,1.2,4.6,0.1,-0.4,-2.0,-2.4,-0.2
2006,4,CHA,Jumaine Jones,26,76,2089,12.1,0.51,0.46,0.16,5.5,16.1,10.4,5.0,1.7,0.8,8.6,18.3,1.2,1.8,3.0,0.07,-0.9,-0.9,-1.7,0.2
2006,4,CHA,Gerald Wallace,23,55,1895,21.3,0.58,0.08,0.52,7.1,18.9,12.6,8.8,3.7,4.7,12.0,19.3,3.0,3.4,6.4,0.16,2.0,2.9,4.9,3.2
2006,4,CHA,Melvin Ely,27,57,1348,14.3,0.55,0.0,0.45,7.6,16.8,11.9,9.7,1.1,2.5,16.4,20.1,0.8,1.2,2.0,0.07,-1.7,-0.2,-1.8,0.1
2006,4,CHA,Bernard Robinson,25,66,1303,12.0,0.5,0.06,0.37,5.2,14.9,9.7,9.5,3.2,0.6,14.9,17.0,0.1,1.6,1.7,0.06,-2.9,1.1,-1.8,0.1
2006,4,CHA,Matt Carroll,25,78,1275,13.9,0.54,0.39,0.35,2.9,12.0,7.1,4.6,1.9,0.7,8.0,20.8,1.6,1.0,2.6,0.1,0.0,-0.6,-0.6,0.5
2006,4,CHA,Kareem Rush,25,47,1111,9.8,0.47,0.35,0.16,1.8,9.5,5.4,7.7,1.8,0.9,11.4,22.7,-1.0,0.7,-0.2,-0.01,-2.3,-1.1,-3.4,-0.4
2006,4,CHA,Emeka Okafor,23,26,874,14.9,0.46,0.0,0.4,11.7,23.7,17.3,6.0,1.3,4.4,12.5,21.5,-0.2,1.1,1.0,0.05,-1.7,-0.4,-2.1,0.0
2006,4,CHA,Keith Bogans,25,39,848,12.4,0.51,0.34,0.36,3.7,11.3,7.2,8.7,2.4,0.3,10.9,19.6,0.4,0.7,1.2,0.07,-1.1,0.0,-1.0,0.2
2006,4,CHA,Jake Voskuhl,28,51,818,11.0,0.47,0.01,0.23,8.3,18.3,13.0,7.9,1.6,2.2,10.3,17.4,0.2,0.9,1.0,0.06,-4.4,0.0,-4.4,-0.5
2006,4,CHA,Alan Anderson,23,36,564,10.4,0.52,0.32,0.23,4.4,10.3,7.2,9.3,1.0,0.6,13.9,18.2,0.2,0.3,0.4,0.04,-1.7,-1.7,-3.3,-0.2
2006,4,CHA,Sean May,21,23,398,15.3,0.47,0.03,0.37,11.5,20.9,15.9,9.7,2.2,2.3,14.2,25.9,-0.1,0.5,0.4,0.05,-2.0,-0.6,-2.6,0.0
2006,4,CHA,Kevin Burleson,26,39,340,5.1,0.37,0.61,0.19,1.3,8.0,4.4,20.8,3.9,0.5,20.8,15.7,-0.6,0.4,-0.2,-0.03,-7.8,1.6,-6.2,-0.4
2006,4,CHA,Lonny Baxter,27,18,119,9.2,0.46,0.0,0.5,6.4,27.1,16.1,2.6,0.9,0.7,15.2,17.2,-0.1,0.1,0.0,0.01,-3.8,-1.3,-5.2,-0.1
