Season,Team ID,Team ABV,Team,PLAYER,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2006,2,BOS,Boston Celtics,Paul Pierce,28,79,3084,23.6,0.58,0.22,0.56,3.1,17.5,10.5,23.4,1.8,0.8,13.0,31.2,8.3,3.2,11.5,0.18,5.0,-0.2,4.8,5.3
2006,2,BOS,Boston Celtics,Delonte West,22,71,2418,15.1,0.57,0.32,0.15,2.9,11.4,7.3,22.5,1.8,1.5,15.4,16.4,3.6,2.1,5.7,0.11,1.2,0.7,1.9,2.4
2006,2,BOS,Boston Celtics,Raef LaFrentz,29,82,2033,12.0,0.55,0.52,0.14,4.9,19.1,12.2,9.0,0.7,2.7,10.0,14.7,2.2,2.0,4.3,0.1,-0.4,0.2,-0.1,1.0
2006,2,BOS,Boston Celtics,Ricky Davis,26,42,1747,16.0,0.53,0.18,0.23,2.9,10.0,6.5,22.8,1.5,0.4,12.8,23.6,1.8,1.1,2.9,0.08,1.0,-1.2,-0.2,0.7
2006,2,BOS,Boston Celtics,Ryan Gomes,23,61,1376,14.0,0.55,0.02,0.42,9.3,16.9,13.2,6.8,1.3,0.3,11.6,15.9,1.9,1.2,3.1,0.11,0.0,-1.2,-1.2,0.3
2006,2,BOS,Boston Celtics,Kendrick Perkins,21,68,1332,13.2,0.55,0.01,0.49,13.1,23.6,18.5,8.1,0.8,6.0,24.9,14.8,0.3,2.0,2.3,0.08,-2.8,1.3,-1.5,0.2
2006,2,BOS,Boston Celtics,Orien Greene,23,80,1235,6.4,0.45,0.16,0.27,3.7,10.4,7.2,15.8,3.2,0.6,27.8,14.6,-1.8,1.4,-0.3,-0.01,-5.9,1.4,-4.4,-0.8
2006,2,BOS,Boston Celtics,Wally Szczerbiak,28,32,1174,17.2,0.59,0.26,0.3,4.4,8.3,6.4,15.1,0.8,0.3,9.5,20.7,2.9,0.5,3.4,0.14,2.9,-1.7,1.2,0.9
2006,2,BOS,Boston Celtics,Mark Blount,30,39,1083,12.0,0.56,0.0,0.33,4.2,13.8,9.1,10.8,0.7,2.5,21.6,23.6,-0.6,0.9,0.2,0.01,-2.7,-1.1,-3.7,-0.5
2006,2,BOS,Boston Celtics,Al Jefferson,21,59,1062,16.2,0.53,0.01,0.35,11.4,22.6,17.2,5.0,1.5,3.3,12.4,21.6,0.9,1.5,2.3,0.1,-1.7,-0.4,-2.1,0.0
2006,2,BOS,Boston Celtics,Tony Allen,24,51,978,12.9,0.55,0.12,0.49,4.1,9.6,6.9,11.2,2.7,1.4,16.8,18.8,0.6,1.0,1.7,0.08,-2.3,0.9,-1.4,0.1
2006,2,BOS,Boston Celtics,Brian Scalabrine,27,71,938,5.9,0.49,0.45,0.19,3.6,11.0,7.4,8.2,1.2,1.5,19.3,12.7,-0.4,0.7,0.3,0.02,-3.5,-0.1,-3.6,-0.4
2006,2,BOS,Boston Celtics,Gerald Green,20,32,374,13.1,0.54,0.14,0.27,3.3,9.9,6.7,8.5,1.8,0.8,12.5,21.7,0.2,0.3,0.5,0.06,-2.3,-1.2,-3.5,-0.1
2006,2,BOS,Boston Celtics,Justin Reed,24,32,291,3.3,0.41,0.0,0.54,5.6,6.5,6.1,3.7,0.9,1.1,14.1,16.8,-0.4,0.1,-0.3,-0.04,-6.6,-2.1,-8.7,-0.5
2006,2,BOS,Boston Celtics,Marcus Banks,24,18,269,9.4,0.53,0.24,0.38,1.9,6.6,4.3,19.2,1.4,0.0,19.8,19.9,0.0,0.1,0.2,0.03,-3.8,-2.0,-5.9,-0.3
2006,2,BOS,Boston Celtics,Dan Dickau,27,19,234,10.4,0.57,0.44,0.39,2.7,5.6,4.2,25.5,2.4,0.3,25.0,14.1,0.3,0.2,0.4,0.09,-2.6,0.2,-2.4,0.0
2006,2,BOS,Boston Celtics,Michael Olowokandi,30,16,167,6.8,0.46,0.0,0.18,3.7,25.6,15.0,5.8,0.9,2.7,22.4,17.2,-0.3,0.2,-0.1,-0.03,-5.7,0.2,-5.5,-0.2
2006,2,BOS,Boston Celtics,Dwayne Jones,22,14,87,9.2,0.44,0.0,1.3,14.4,28.7,21.7,3.3,0.6,2.6,16.0,9.9,0.0,0.1,0.1,0.08,-3.8,-1.0,-4.8,-0.1
