Player ID,Player Name,Birth Date,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp Dbl
1875,Wes Matthews,"August 24, 1959",38.0,7.0,384.0,68.0,141.0,0.48,1.0,9.0,0.11,67.0,132.0,0.51,0.49,36.0,45.0,0.8,3.0,15.0,18.0,66.0,14.0,2.0,43.0,43.0,173.0,0
