Season,Team ID,Team ABV,Team,W,L,W/L%,Finish,SRS,Pace,Rel Pace,ORtg,Rel ORtg,DRtg,Rel DRtg,Playoffs,Coaches,Top WS
2002,27,SAS,San Antonio Spurs,58,24,0.71,1st of 7,6.28,90.0,-0.7,106.5,2.0,99.7,-4.8,Lost W. Conf. Semis,G. Popovich (58-24),T. Duncan (17.8)
