Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2002,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,21.0,NBA,PF,82.0,1448.0,10.3,0.49,0.02,0.37,7.1,17.0,11.9,7.6,1.3,1.0,14.6,16.7,0.7,0.7,1.4,0.05,-3.3,-1.0,-4.3,-0.8
2003,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,22.0,NBA,PF,79.0,2510.0,15.9,0.53,0.02,0.39,9.8,24.3,17.1,6.6,1.3,0.8,11.2,16.7,4.7,1.7,6.4,0.12,0.5,-1.2,-0.7,0.8
2004,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,23.0,NBA,PF,28.0,610.0,16.8,0.5,0.07,0.33,8.8,23.2,16.0,6.0,1.1,2.0,10.9,23.6,0.6,0.7,1.3,0.1,-0.6,-1.0,-1.6,0.1
2005,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,24.0,NBA,PF,70.0,2375.0,16.8,0.5,0.16,0.34,11.0,24.2,17.3,6.9,1.1,1.0,9.0,22.2,2.6,2.7,5.3,0.11,0.4,-1.7,-1.2,0.5
2006,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,25.0,NBA,PF,74.0,2516.0,15.9,0.53,0.22,0.38,8.4,24.9,16.5,6.7,1.0,0.8,9.9,19.2,3.5,3.0,6.5,0.12,0.5,-0.9,-0.3,1.1
2007,31,2092,TOT,Total After Trade,Troy Murphy,1980-05-02,26.0,NBA,PF,68.0,1852.0,14.5,0.54,0.25,0.25,6.0,19.6,12.7,10.9,1.2,1.7,10.8,17.2,2.4,2.1,4.5,0.12,0.1,0.4,0.5,1.1
2007,10,2092,GSW,Golden State Warriors,Troy Murphy,1980-05-02,26.0,NBA,PF,26.0,667.0,14.8,0.55,0.33,0.37,6.0,20.1,12.9,12.8,1.5,1.9,12.2,15.2,1.0,0.7,1.7,0.12,0.3,0.8,1.1,0.5
2007,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,26.0,NBA,PF,42.0,1185.0,14.3,0.54,0.22,0.2,6.0,19.3,12.5,9.8,1.1,1.6,10.1,18.3,1.4,1.4,2.8,0.11,-0.1,0.2,0.1,0.6
2008,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,27.0,NBA,PF,75.0,2106.0,16.0,0.57,0.34,0.35,5.5,22.9,14.0,12.3,1.1,1.1,10.7,18.4,3.7,2.5,6.2,0.14,0.9,0.2,1.2,1.7
2009,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,28.0,NBA,PF,73.0,2482.0,17.8,0.61,0.47,0.24,6.4,32.0,19.1,10.4,1.2,1.0,11.9,16.9,5.2,3.4,8.5,0.16,2.8,0.4,3.2,3.3
2010,12,2092,IND,Indiana Pacers,Troy Murphy,1980-05-02,29.0,NBA,PF,72.0,2344.0,18.0,0.58,0.41,0.24,6.0,28.5,17.2,10.6,1.5,1.0,10.0,18.8,4.1,3.7,7.8,0.16,2.4,0.6,2.9,2.9
2011,31,2092,TOT,Total After Trade,Troy Murphy,1980-05-02,30.0,NBA,PF,35.0,466.0,8.0,0.43,0.29,0.26,5.8,23.4,14.5,7.6,1.7,0.5,13.6,14.8,-0.4,0.7,0.3,0.03,-3.9,0.8,-3.1,-0.1
2011,3,2092,NJN,New Jersey Nets,Troy Murphy,1980-05-02,30.0,NBA,PF,18.0,288.0,6.7,0.39,0.3,0.22,4.4,27.0,15.4,9.2,1.3,0.5,13.5,15.6,-0.4,0.3,-0.1,-0.02,-4.5,0.3,-4.2,-0.2
2011,2,2092,BOS,Boston Celtics,Troy Murphy,1980-05-02,30.0,NBA,PF,17.0,178.0,10.1,0.5,0.26,0.34,8.1,17.6,13.1,5.0,2.4,0.4,13.8,13.7,0.1,0.4,0.4,0.11,-2.8,1.5,-1.3,0.0
2012,14,2092,LAL,Los Angeles Lakers,Troy Murphy,1980-05-02,31.0,NBA,PF,59.0,956.0,9.0,0.54,0.39,0.05,4.9,16.9,11.2,7.9,0.8,1.2,12.9,9.6,0.8,0.9,1.7,0.09,-2.0,0.9,-1.1,0.2
2013,7,2092,DAL,Dallas Mavericks,Troy Murphy,1980-05-02,32.0,NBA,PF,14.0,256.0,9.1,0.49,0.57,0.18,3.1,17.9,10.7,3.8,2.0,1.8,9.6,13.0,0.0,0.3,0.3,0.06,-2.7,0.8,-1.9,0.0
