Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,22.0,UTA,NBA,C,31.0,0.0,112.0,6.8,14.8,0.457,0.0,0.0,,6.8,14.8,0.457,6.1,9.6,0.633,3.5,7.7,11.3,1.6,0.6,0.6,2.6,6.4,19.6
1993,23.0,UTA,NBA,C,46.0,3.0,306.0,5.9,13.2,0.446,0.0,0.1,0.0,5.9,13.1,0.45,3.4,5.2,0.659,4.5,4.8,9.3,0.7,0.9,1.6,2.7,7.1,15.2
1994,24.0,PHI,NBA,C,14.0,0.0,201.0,5.2,11.8,0.439,0.0,0.2,0.0,5.2,11.6,0.446,2.5,4.1,0.609,4.5,7.9,12.4,3.0,0.9,1.8,3.0,5.2,12.9
1997,27.0,MIA,NBA,C,82.0,17.0,1881.0,6.1,12.2,0.502,0.0,0.1,0.0,6.1,12.2,0.505,2.9,4.3,0.664,2.6,6.5,9.1,1.9,0.9,0.8,3.1,4.7,15.2
1998,28.0,TOT,NBA,C,78.0,50.0,2266.0,6.5,13.8,0.466,0.0,0.1,0.0,6.5,13.7,0.47,3.9,5.8,0.669,3.2,5.7,8.8,2.8,1.0,0.9,3.3,3.7,16.8
1998,28.0,MIA,NBA,C,52.0,25.0,1371.0,6.6,14.0,0.474,0.0,0.1,0.0,6.6,13.9,0.476,4.1,6.0,0.68,3.1,5.5,8.7,2.3,1.1,0.9,3.1,4.3,17.3
1998,28.0,LAC,NBA,C,26.0,25.0,895.0,6.2,13.6,0.454,0.0,0.2,0.0,6.2,13.4,0.461,3.5,5.4,0.652,3.2,5.9,9.1,3.5,0.7,0.9,3.6,2.8,15.9
1999,29.0,ORL,NBA,C,49.0,49.0,1259.0,5.3,13.0,0.408,0.1,0.2,0.286,5.2,12.8,0.41,3.0,4.5,0.669,2.4,4.4,6.8,2.5,1.3,1.0,3.3,3.6,13.6
2001,31.0,VAN,NBA,C,52.0,16.0,845.0,4.1,11.5,0.356,0.3,1.0,0.25,3.8,10.5,0.366,1.2,1.7,0.7,2.1,7.3,9.5,2.5,0.9,1.0,2.3,4.0,9.6
2002,32.0,MEM,NBA,C,21.0,8.0,307.0,4.2,10.8,0.391,0.0,0.4,0.0,4.2,10.4,0.404,0.5,0.5,1.0,1.3,7.0,8.3,1.5,1.1,0.6,1.3,4.2,8.9
