Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1999,18,MIN,Minnesota Timberwolves,Kevin Garnett,22,4,4,170,11.7,26.4,0.44,0.0,0.7,0.0,11.7,25.7,0.46,5.7,7.7,0.74,5.3,10.7,16.0,5.0,2.3,2.7,4.3,3.3,29.0,,100,97
1999,18,MIN,Minnesota Timberwolves,Terrell Brandon,28,4,4,161,10.9,24.3,0.45,1.1,1.8,0.6,9.9,22.6,0.44,4.2,4.6,0.92,0.7,9.9,10.6,9.9,3.2,0.7,4.9,3.9,27.1,,102,98
1999,18,MIN,Minnesota Timberwolves,Sam Mitchell,35,4,1,131,6.5,17.3,0.38,0.4,2.6,0.17,6.1,14.7,0.41,3.9,5.2,0.75,2.2,3.9,6.1,2.6,0.4,0.9,3.5,5.6,17.3,,88,107
1999,18,MIN,Minnesota Timberwolves,Anthony Peeler,29,4,4,125,5.0,15.9,0.31,2.3,5.9,0.38,2.7,10.0,0.27,0.0,0.0,,3.2,4.1,7.3,2.7,1.8,0.0,1.8,5.4,12.3,,88,105
1999,18,MIN,Minnesota Timberwolves,Joe Smith,23,4,4,120,5.2,17.5,0.3,0.0,0.0,,5.2,17.5,0.3,3.8,5.2,0.73,4.7,7.6,12.3,2.4,0.9,3.8,2.4,7.1,14.2,,84,101
1999,18,MIN,Minnesota Timberwolves,Dean Garrett,32,4,3,92,6.2,11.1,0.56,0.0,0.0,,6.2,11.1,0.56,1.2,3.1,0.4,5.6,4.3,9.9,3.1,1.2,1.9,1.2,9.9,13.6,,117,104
1999,18,MIN,Minnesota Timberwolves,Malik Sealy,28,4,0,70,6.5,18.6,0.35,0.0,0.0,,6.5,18.6,0.35,3.2,4.1,0.8,1.6,3.2,4.9,2.4,0.8,0.8,1.6,3.2,16.2,,89,107
1999,18,MIN,Minnesota Timberwolves,Rasho Nesterovic,22,3,0,29,7.8,15.7,0.5,0.0,0.0,,7.8,15.7,0.5,0.0,0.0,,7.8,5.9,13.7,5.9,0.0,0.0,2.0,7.8,15.7,,113,108
1999,18,MIN,Minnesota Timberwolves,Bobby Jackson,25,4,0,27,4.2,21.0,0.2,0.0,6.3,0.0,4.2,14.7,0.29,0.0,0.0,,2.1,6.3,8.4,4.2,0.0,0.0,2.1,6.3,8.4,,55,108
1999,18,MIN,Minnesota Timberwolves,Tom Hammonds,31,4,0,18,0.0,0.0,,0.0,0.0,,0.0,0.0,,12.6,12.6,1.0,0.0,6.3,6.3,0.0,0.0,0.0,3.2,12.6,12.6,,149,107
1999,18,MIN,Minnesota Timberwolves,James Robinson,28,4,0,10,5.7,22.7,0.25,5.7,17.0,0.33,0.0,5.7,0.0,0.0,0.0,,0.0,5.7,5.7,0.0,0.0,0.0,17.0,17.0,17.0,,42,107
1999,18,MIN,Minnesota Timberwolves,Andrae Patterson,23,2,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,8.1,24.3,32.4,16.2,0.0,0.0,8.1,8.1,0.0,,77,96
