PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Carmelo Anthony,29,77,77,2982,13.2,29.3,0.452,3.0,7.4,0.402,10.3,21.9,0.469,8.2,9.6,0.848,2.6,8.5,11.1,4.3,1.7,0.9,3.5,4.0,37.7,,113.0,108
J.R. Smith,28,74,37,2421,8.7,21.0,0.415,4.2,10.5,0.39399999999999996,4.5,10.4,0.436,2.0,3.0,0.652,0.8,5.7,6.5,4.8,1.4,0.4,2.4,4.3,23.5,,106.0,111
Raymond Felton,29,65,65,2017,6.3,16.0,0.395,1.6,5.1,0.318,4.7,10.9,0.431,2.3,3.2,0.721,1.4,3.8,5.2,9.6,2.1,0.7,3.4,4.1,16.6,,103.0,111
Iman Shumpert,23,74,58,1962,5.0,13.1,0.37799999999999995,2.1,6.2,0.33299999999999996,2.9,6.9,0.418,1.4,1.9,0.746,2.2,6.2,8.3,3.5,2.5,0.4,2.1,5.7,13.4,,100.0,108
Tim Hardaway,21,81,1,1875,8.3,19.5,0.428,3.7,10.2,0.363,4.7,9.3,0.498,3.0,3.6,0.828,0.5,2.9,3.4,1.9,1.2,0.2,1.3,4.1,23.4,,112.0,114
Tyson Chandler,31,55,55,1662,6.1,10.3,0.593,0.0,0.0,0.0,6.1,10.3,0.595,3.1,5.0,0.632,5.1,11.8,16.9,1.9,1.2,2.0,2.3,4.6,15.4,,120.0,106
Amar'e Stoudemire,31,65,21,1466,11.3,20.2,0.557,0.0,0.0,,11.3,20.2,0.557,5.4,7.4,0.7390000000000001,4.1,7.5,11.6,1.2,0.8,1.3,3.3,5.8,28.0,,112.0,110
Pablo Prigioni,36,66,27,1283,3.6,7.9,0.461,2.7,5.8,0.46399999999999997,1.0,2.1,0.451,0.5,0.5,0.917,1.5,3.9,5.3,9.5,2.8,0.1,2.5,5.5,10.4,,127.0,110
Andrea Bargnani,28,42,39,1257,9.4,21.2,0.442,1.3,4.6,0.278,8.1,16.7,0.48700000000000004,3.6,4.3,0.8240000000000001,2.9,6.5,9.4,1.9,0.6,2.2,2.5,4.2,23.6,,103.0,110
Kenyon Martin,36,32,15,633,5.3,10.3,0.512,0.0,0.1,0.0,5.3,10.2,0.516,0.9,1.6,0.579,3.0,8.2,11.3,4.2,2.1,2.3,2.2,7.1,11.5,,108.0,106
Beno Udrih,31,31,12,588,6.1,14.5,0.425,1.5,3.6,0.425,4.6,10.9,0.425,1.8,2.2,0.833,0.9,4.3,5.2,9.9,2.0,0.3,3.8,4.2,15.6,,104.0,111
Jeremy Tyler,22,41,0,398,8.0,15.5,0.517,0.0,0.0,,8.0,15.5,0.517,3.5,6.4,0.542,5.1,9.5,14.6,1.1,0.8,2.7,3.5,9.4,19.5,,101.0,107
Metta World Peace,34,29,1,388,7.7,19.3,0.397,2.3,7.4,0.315,5.3,11.9,0.44799999999999995,1.4,2.2,0.625,2.5,5.6,8.1,2.3,3.3,1.1,2.6,6.0,19.1,,94.0,106
Toure' Murry,24,51,0,373,8.0,18.4,0.434,0.7,1.7,0.41700000000000004,7.3,16.7,0.436,3.3,5.6,0.59,1.9,4.4,6.3,7.0,2.7,0.1,4.8,6.6,20.0,,93.0,109
Cole Aldrich,25,46,2,330,5.3,9.8,0.541,0.0,0.0,,5.3,9.8,0.541,4.2,4.8,0.867,6.0,14.8,20.8,2.3,1.3,4.8,2.9,6.4,14.8,,120.0,100
Shannon Brown,28,19,0,148,5.7,13.7,0.42100000000000004,0.0,0.0,,5.7,13.7,0.42100000000000004,2.9,4.3,0.667,2.2,3.2,5.4,1.4,4.3,0.0,3.6,4.3,14.4,,85.0,107
Earl Clark,26,9,0,70,5.3,16.0,0.33299999999999996,0.8,4.6,0.16699999999999998,4.6,11.4,0.4,6.1,7.6,0.8,1.5,10.6,12.2,1.5,0.8,4.6,0.8,4.6,17.5,,102.0,105
Chris Smith,26,2,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,119
