PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Tristan Thompson,22,82,82,2594,7.2,15.1,0.47700000000000004,0.0,0.0,0.0,7.2,15.1,0.478,4.7,6.7,0.693,5.3,9.6,15.0,1.4,0.8,0.7,2.1,3.7,19.1,,110,108
Kyrie Irving,21,71,71,2496,11.0,25.6,0.43,2.5,7.1,0.358,8.4,18.4,0.45799999999999996,6.0,7.0,0.861,1.1,4.3,5.4,8.9,2.2,0.5,3.9,3.4,30.5,,109,108
Jarrett Jack,30,80,31,2252,6.5,16.0,0.41,1.4,4.2,0.341,5.1,11.7,0.435,2.9,3.4,0.8390000000000001,0.5,4.6,5.1,7.4,1.3,0.5,3.0,3.0,17.4,,102,110
Dion Waiters,22,70,24,2072,10.7,24.7,0.433,2.3,6.2,0.368,8.4,18.5,0.455,4.0,5.8,0.685,0.8,4.1,4.9,5.2,1.6,0.4,3.8,3.8,27.7,,99,110
Anderson Varejão,31,65,29,1800,6.5,13.1,0.495,0.0,0.2,0.0,6.5,12.9,0.502,2.6,3.9,0.6809999999999999,5.4,12.7,18.0,4.0,2.0,1.1,2.1,4.7,15.6,,114,103
Luol Deng,28,40,40,1353,8.0,19.3,0.41700000000000004,1.5,4.8,0.315,6.5,14.4,0.451,4.2,5.5,0.7709999999999999,2.2,5.5,7.7,3.7,1.4,0.2,2.1,2.2,21.8,,106,110
Matthew Dellavedova,23,72,4,1271,4.9,12.0,0.41200000000000003,2.3,6.3,0.368,2.6,5.7,0.461,1.5,1.9,0.792,1.2,3.8,5.0,7.6,1.3,0.2,2.4,4.9,13.8,,111,111
Tyler Zeller,24,70,9,1049,7.7,14.3,0.5379999999999999,0.0,0.0,0.0,7.7,14.2,0.54,4.3,5.9,0.7190000000000001,5.1,8.8,13.9,1.8,0.9,1.9,2.9,6.7,19.6,,112,107
Alonzo Gee,26,65,24,1020,5.0,11.9,0.415,1.0,2.9,0.32799999999999996,4.0,9.0,0.444,2.2,3.1,0.705,1.8,5.8,7.5,2.4,2.0,0.8,2.2,4.9,13.0,,97,107
C.J. Miles,26,51,34,984,9.3,21.4,0.435,4.3,11.1,0.39299999999999996,5.0,10.4,0.48,3.4,3.9,0.853,0.9,4.5,5.4,2.7,2.4,0.8,2.3,5.4,26.4,,111,107
Spencer Hawes,25,27,25,804,8.9,19.0,0.46799999999999997,3.0,6.7,0.44799999999999995,5.9,12.3,0.479,2.6,3.3,0.784,2.8,10.6,13.3,4.1,0.8,1.7,3.5,5.3,23.4,,108,106
Earl Clark,26,45,17,698,6.6,17.7,0.375,3.0,8.6,0.345,3.7,9.2,0.40299999999999997,1.0,1.8,0.583,1.5,7.9,9.4,1.2,1.2,1.4,2.2,4.5,17.3,,91,107
Anthony Bennett,20,52,0,663,6.2,17.5,0.35600000000000004,1.0,4.1,0.245,5.2,13.4,0.39,3.4,5.4,0.638,3.8,8.2,12.1,1.3,1.6,0.6,3.7,7.2,16.9,,85,107
Andrew Bynum,26,24,19,480,9.1,21.8,0.419,0.0,0.0,,9.1,21.8,0.419,3.4,4.5,0.762,5.0,8.5,13.5,2.9,0.6,3.0,3.2,3.0,21.7,,96,106
Henry Sims,23,20,0,168,5.5,13.8,0.4,0.0,0.0,,5.5,13.8,0.4,2.5,4.3,0.5710000000000001,6.8,10.4,17.2,1.5,1.5,2.1,2.5,9.8,13.5,,96,104
Sergey Karasev,20,22,1,156,4.0,11.6,0.34299999999999997,1.3,6.3,0.21100000000000002,2.6,5.3,0.5,3.0,3.3,0.9,0.0,5.3,5.3,2.0,1.0,0.3,3.6,7.3,12.2,,81,110
Carrick Felix,23,7,0,38,9.5,19.0,0.5,2.7,6.8,0.4,6.8,12.2,0.556,4.1,5.4,0.75,1.4,6.8,8.1,5.4,0.0,0.0,5.4,5.4,25.8,,104,112
Shane Edwards,26,2,0,12,4.3,12.9,0.33299999999999996,0.0,0.0,,4.3,12.9,0.33299999999999996,0.0,0.0,,4.3,4.3,8.6,0.0,0.0,0.0,4.3,4.3,8.6,,64,114
Seth Curry,23,1,0,9,5.7,17.2,0.33299999999999996,5.7,5.7,1.0,0.0,11.5,0.0,0.0,0.0,,0.0,5.7,5.7,0.0,11.5,0.0,0.0,0.0,17.2,,106,88
Scotty Hopson,24,2,0,7,0.0,29.5,0.0,0.0,14.7,0.0,0.0,14.7,0.0,7.4,14.7,0.5,0.0,0.0,0.0,7.4,7.4,0.0,0.0,0.0,7.4,,37,100
Arinze Onuaku,26,2,0,5,0.0,10.3,0.0,0.0,0.0,,0.0,10.3,0.0,0.0,0.0,,0.0,10.3,10.3,0.0,0.0,0.0,0.0,0.0,0.0,,0,110
