PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
Klay Thompson,23,81,81,2868,9.7,21.9,0.444,3.9,9.3,0.41700000000000004,5.8,12.6,0.46399999999999997,2.6,3.2,0.795,0.7,3.7,4.3,3.1,1.3,0.6,2.3,4.1,25.9,,108,106
Stephen Curry,25,78,78,2846,11.4,24.2,0.47100000000000003,4.6,10.8,0.424,6.9,13.5,0.509,5.4,6.1,0.885,0.8,5.0,5.9,11.7,2.2,0.2,5.2,3.4,32.8,,117,104
David Lee,30,69,67,2288,11.2,21.4,0.523,0.0,0.0,0.0,11.2,21.4,0.523,5.0,6.5,0.78,4.0,10.1,14.0,3.2,1.0,0.6,3.3,4.5,27.4,,111,103
Harrison Barnes,21,78,24,2204,6.1,15.4,0.39899999999999997,1.5,4.3,0.34700000000000003,4.6,11.1,0.419,2.9,4.1,0.718,1.5,5.5,7.0,2.6,1.5,0.5,1.9,3.6,16.7,,100,105
Andre Iguodala,30,63,63,2040,5.4,11.2,0.48,1.5,4.3,0.354,3.9,6.9,0.5579999999999999,2.1,3.2,0.652,1.3,5.9,7.2,6.4,2.3,0.4,2.4,2.5,14.4,,113,103
Draymond Green,23,82,12,1797,5.2,12.7,0.40700000000000003,1.5,4.6,0.33299999999999996,3.7,8.2,0.449,2.3,3.4,0.667,2.4,9.0,11.4,4.2,2.8,2.0,2.5,6.4,14.2,,102,98
Andrew Bogut,29,67,67,1769,6.6,10.6,0.627,0.0,0.0,,6.6,10.6,0.627,0.6,1.8,0.344,5.1,13.8,18.9,3.2,1.3,3.4,2.7,5.9,13.9,,115,96
Marreese Speights,26,79,3,982,9.9,22.5,0.441,0.4,1.6,0.258,9.5,20.9,0.455,5.6,6.8,0.821,5.1,9.6,14.7,1.6,0.5,1.7,3.4,7.5,25.8,,102,103
Jermaine O'Neal,35,44,13,883,7.1,14.0,0.504,0.0,0.0,,7.1,14.0,0.504,5.6,7.5,0.75,4.8,8.9,13.7,1.4,0.8,2.3,2.9,5.8,19.7,,111,102
Jordan Crawford,25,42,0,661,10.5,25.1,0.41700000000000004,3.0,9.7,0.313,7.5,15.5,0.483,2.7,3.2,0.8370000000000001,0.8,4.0,4.8,4.3,1.0,0.2,3.8,3.3,26.7,,96,107
Steve Blake,33,28,1,607,3.7,9.9,0.375,2.2,6.5,0.342,1.5,3.4,0.439,0.4,0.7,0.625,0.4,4.2,4.6,8.4,1.6,0.5,2.5,3.0,10.0,,105,105
Kent Bazemore,24,44,0,268,6.7,18.1,0.371,1.9,7.3,0.256,4.8,10.8,0.44799999999999995,3.5,6.7,0.528,0.9,6.5,7.4,3.7,2.2,1.1,5.2,7.8,18.8,,81,101
Toney Douglas,27,24,0,265,6.0,16.2,0.37200000000000005,3.6,11.1,0.322,2.4,5.1,0.48100000000000004,0.9,1.5,0.625,0.8,4.1,4.9,3.6,1.1,0.4,3.0,6.4,16.6,,93,106
Nemanja Nedović,22,24,0,142,2.8,13.7,0.205,1.1,6.3,0.16699999999999998,1.8,7.4,0.23800000000000002,2.5,2.8,0.875,1.1,4.2,5.3,4.6,0.0,0.4,4.6,4.6,9.1,,65,109
Hilton Armstrong,29,15,1,97,4.6,9.8,0.474,0.0,0.0,,4.6,9.8,0.474,3.6,8.2,0.43799999999999994,9.8,14.4,24.2,2.6,2.1,2.1,3.1,5.7,12.9,,108,96
Ognjen Kuzmić,23,21,0,92,2.7,7.0,0.385,0.0,0.0,,2.7,7.0,0.385,2.7,6.0,0.455,5.4,6.0,11.4,1.1,1.6,2.2,5.4,9.2,8.1,,75,102
MarShon Brooks,25,7,0,15,16.6,43.2,0.385,0.0,6.7,0.0,16.6,36.6,0.455,10.0,13.3,0.75,3.3,13.3,16.6,0.0,3.3,0.0,0.0,0.0,43.2,,96,97
Dewayne Dedmon,24,4,0,6,0.0,8.3,0.0,0.0,0.0,,0.0,8.3,0.0,8.3,16.6,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,,62,111
