Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1995,7,1607,DAL,Dallas Mavericks,Jason Kidd,1973-03-23,21.0,NBA,PG,79.0,2668.0,15.1,0.47,0.3,0.32,5.8,11.9,8.7,33.2,2.9,0.6,20.4,19.0,1.1,2.6,3.7,0.07,0.6,0.6,1.2,2.0
1996,7,1607,DAL,Dallas Mavericks,Jason Kidd,1973-03-23,22.0,NBA,PG,81.0,3034.0,17.8,0.47,0.31,0.26,6.5,13.3,9.6,41.5,2.9,0.6,18.6,24.3,1.7,2.6,4.3,0.07,2.3,-0.3,2.0,3.0
1997,31,1607,TOT,Total After Trade,Jason Kidd,1973-03-23,23.0,NBA,PG,55.0,1964.0,16.9,0.5,0.31,0.31,3.8,11.0,7.4,38.9,3.3,0.8,19.1,17.2,2.3,2.0,4.4,0.11,1.2,0.7,1.8,1.9
1997,7,1607,DAL,Dallas Mavericks,Jason Kidd,1973-03-23,23.0,NBA,PG,22.0,791.0,15.1,0.46,0.32,0.34,4.3,8.9,6.6,41.1,3.1,0.8,22.0,17.4,0.3,0.7,1.1,0.06,0.6,-0.2,0.4,0.5
1997,24,1607,PHO,Phoenix Suns,Jason Kidd,1973-03-23,23.0,NBA,PG,33.0,1173.0,18.0,0.52,0.31,0.29,3.4,12.4,7.9,37.4,3.5,0.8,17.1,17.1,2.0,1.3,3.3,0.14,1.5,1.3,2.8,1.4
1998,24,1607,PHO,Phoenix Suns,Jason Kidd,1973-03-23,24.0,NBA,PG,82.0,3118.0,16.4,0.5,0.27,0.24,4.1,14.7,9.5,35.6,2.7,0.6,21.5,17.6,3.2,4.8,8.0,0.12,1.5,1.6,3.1,4.0
1999,24,1607,PHO,Phoenix Suns,Jason Kidd,1973-03-23,25.0,NBA,PG,50.0,2060.0,22.5,0.53,0.18,0.34,4.8,14.5,9.6,44.0,3.0,0.7,15.7,21.4,5.8,2.3,8.1,0.19,4.4,1.1,5.5,3.9
2000,24,1607,PHO,Phoenix Suns,Jason Kidd,1973-03-23,26.0,NBA,PG,67.0,2616.0,18.4,0.5,0.19,0.29,4.2,16.1,10.3,40.1,2.6,0.8,19.0,20.0,3.7,4.8,8.5,0.16,2.3,2.0,4.3,4.2
2001,24,1607,PHO,Phoenix Suns,Jason Kidd,1973-03-23,27.0,NBA,PG,77.0,3065.0,19.4,0.51,0.21,0.37,3.3,15.2,9.1,41.2,2.8,0.5,18.3,22.7,4.2,5.4,9.6,0.15,2.4,1.7,4.2,4.8
2002,3,1607,NJN,New Jersey Nets,Jason Kidd,1973-03-23,28.0,NBA,PG,82.0,3056.0,19.1,0.48,0.32,0.22,4.7,17.2,10.9,42.5,3.0,0.5,18.7,22.5,3.1,5.8,8.9,0.14,3.0,1.5,4.5,5.0
2003,3,1607,NJN,New Jersey Nets,Jason Kidd,1973-03-23,29.0,NBA,PG,80.0,2989.0,22.2,0.53,0.3,0.32,4.2,15.1,9.6,42.2,3.1,0.6,17.2,25.9,5.5,5.8,11.3,0.18,4.8,1.8,6.6,6.5
2004,3,1607,NJN,New Jersey Nets,Jason Kidd,1973-03-23,30.0,NBA,PG,67.0,2450.0,19.7,0.48,0.31,0.26,4.1,16.5,10.3,44.8,2.7,0.4,16.7,24.6,2.8,4.4,7.2,0.14,3.4,1.3,4.7,4.2
2005,3,1607,NJN,New Jersey Nets,Jason Kidd,1973-03-23,31.0,NBA,PG,66.0,2435.0,19.5,0.51,0.42,0.22,4.6,19.8,12.1,40.6,2.7,0.3,15.1,21.3,3.1,4.2,7.2,0.14,3.3,1.4,4.6,4.1
2006,3,1607,NJN,New Jersey Nets,Jason Kidd,1973-03-23,32.0,NBA,PG,80.0,2975.0,19.2,0.53,0.44,0.27,3.3,19.8,11.4,39.0,2.7,0.8,15.9,19.1,4.5,5.6,10.1,0.16,2.8,2.6,5.4,5.5
2007,3,1607,NJN,New Jersey Nets,Jason Kidd,1973-03-23,33.0,NBA,PG,80.0,2933.0,19.4,0.52,0.4,0.25,5.5,20.8,13.2,41.4,2.3,0.6,17.4,19.4,5.1,4.1,9.3,0.15,3.1,1.5,4.7,4.9
