Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2012,30,WAS,Washington Wizards,John Wall,21.0,66.0,2386.0,0.42,0.44,0.07,0.42,0.79,0.5,0.45,0.05,94.0,92.0,20.0,87.0,105.0,95.0,163.0,21.0,-112.3,-52.9
2012,30,WAS,Washington Wizards,Jordan Crawford,23.0,64.0,1753.0,0.4,0.45,0.29,0.45,0.79,0.49,0.23,0.31,89.0,95.0,83.0,91.0,105.0,93.0,84.0,139.0,-72.8,-75.4
2012,30,WAS,Washington Wizards,Nick Young,26.0,40.0,1211.0,0.41,0.42,0.37,0.47,0.86,0.51,0.22,0.33,91.0,89.0,106.0,96.0,114.0,97.0,80.0,148.0,-23.0,-18.3
2012,30,WAS,Washington Wizards,JaVale McGee,24.0,41.0,1124.0,0.54,0.54,,0.54,0.5,0.54,0.29,0.0,119.0,112.0,,110.0,66.0,102.0,105.0,,38.2,10.5
2012,30,WAS,Washington Wizards,Kevin Seraphin,22.0,57.0,1176.0,0.53,0.53,0.0,0.53,0.67,0.55,0.18,0.0,119.0,112.0,,109.0,89.0,104.0,66.0,1.0,33.7,17.8
2012,30,WAS,Washington Wizards,Trevor Booker,24.0,50.0,1261.0,0.53,0.53,0.5,0.53,0.6,0.55,0.27,0.01,118.0,111.0,143.0,109.0,80.0,104.0,99.0,3.0,30.7,16.4
2012,30,WAS,Washington Wizards,Chris Singleton,22.0,66.0,1431.0,0.37,0.39,0.35,0.44,0.68,0.46,0.14,0.41,83.0,82.0,99.0,91.0,91.0,88.0,51.0,180.0,-28.1,-43.3
2012,30,WAS,Washington Wizards,Roger Mason,31.0,52.0,697.0,0.4,0.42,0.38,0.51,0.78,0.53,0.1,0.6,89.0,89.0,110.0,105.0,103.0,101.0,38.0,264.0,13.6,1.5
2012,30,WAS,Washington Wizards,Jan Vesely,21.0,57.0,1078.0,0.54,0.54,0.0,0.54,0.53,0.54,0.28,0.0,120.0,113.0,,110.0,71.0,103.0,103.0,2.0,21.5,8.4
2012,30,WAS,Washington Wizards,Shelvin Mack,21.0,64.0,779.0,0.4,0.43,0.29,0.43,0.71,0.47,0.27,0.19,89.0,90.0,82.0,88.0,95.0,89.0,97.0,85.0,-26.4,-29.3
2012,30,WAS,Washington Wizards,Andray Blatche,25.0,26.0,626.0,0.38,0.38,0.29,0.38,0.67,0.41,0.2,0.03,85.0,80.0,82.0,79.0,89.0,79.0,73.0,13.0,-50.8,-60.0
2012,30,WAS,Washington Wizards,Rashard Lewis,32.0,28.0,729.0,0.38,0.45,0.24,0.42,0.84,0.46,0.17,0.3,86.0,94.0,68.0,86.0,111.0,87.0,61.0,134.0,-29.4,-33.1
2012,30,WAS,Washington Wizards,Nene,29.0,11.0,284.0,0.61,0.62,0.0,0.61,0.66,0.62,0.31,0.02,136.0,130.0,,125.0,87.0,118.0,113.0,8.0,26.8,24.7
2012,30,WAS,Washington Wizards,Cartier Martin,27.0,17.0,391.0,0.44,0.51,0.39,0.55,0.58,0.56,0.14,0.56,98.0,107.0,111.0,113.0,77.0,105.0,51.0,248.0,16.4,7.9
2012,30,WAS,Washington Wizards,Maurice Evans,33.0,24.0,343.0,0.4,0.42,0.38,0.48,0.77,0.5,0.12,0.4,90.0,88.0,108.0,98.0,102.0,94.0,42.0,178.0,-2.2,-7.1
2012,30,WAS,Washington Wizards,James Singleton,30.0,12.0,262.0,0.55,0.59,0.22,0.56,0.93,0.6,0.2,0.12,122.0,124.0,64.0,115.0,124.0,114.0,73.0,53.0,10.9,12.0
2012,30,WAS,Washington Wizards,Brian Cook,31.0,16.0,155.0,0.41,0.58,0.22,0.46,0.83,0.48,0.12,0.47,91.0,121.0,62.0,94.0,111.0,92.0,44.0,208.0,-2.8,-4.4
2012,30,WAS,Washington Wizards,Morris Almond,26.0,4.0,67.0,0.35,0.36,0.33,0.38,0.33,0.38,0.18,0.18,79.0,75.0,96.0,78.0,44.0,72.0,64.0,78.0,-3.6,-5.3
2012,30,WAS,Washington Wizards,Edwin Ubiles,25.0,4.0,52.0,0.28,0.31,0.2,0.31,1.0,0.36,0.17,0.28,62.0,65.0,57.0,63.0,133.0,69.0,60.0,123.0,-6.5,-6.4
2012,30,WAS,Washington Wizards,Ronny Turiaf,29.0,4.0,58.0,1.0,1.0,,1.0,,1.0,0.0,0.0,223.0,210.0,,205.0,,190.0,,,3.1,2.8
2012,30,WAS,Washington Wizards,Hamady N'Diaye,25.0,3.0,3.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,-1.0,-1.1
2012,30,WAS,Washington Wizards,Team,,,,0.43,0.46,0.31,0.46,0.74,0.5,0.25,0.2,97.0,97.0,89.0,95.0,98.0,95.0,92.0,87.0,-206.2,-250.0
2012,30,WAS,Washington Wizards,League Average,,,,0.45,0.48,0.35,0.49,0.75,0.53,0.28,0.23,,,,,,,,,,
